category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
old	kitchen_apron.bmp	old27	1	1	1548	8	637	
new	food_pizza.bmp	new22	1	2	1555	8	637	
new	food_walnut01c.bmp	new34	1	2	4924	8	637	
old	food_baguette01.bmp	old14	1	1	1095	8	658	
old	food_softcheese.bmp	old24	1	1	1647	5	612	
old	kitchen_coffee pot.bmp	old29	1	1	1163	6	723	
old	musical_harmonica_new.bmp	old47	1	1	1398	8	597	
old	kitchen_cookie cutter.bmp	old30	1	1	1363	8	637	
old	animal_sheep.bmp	old11	1	1	9185	9	4961	
old	sporting_snow shoes_old.bmp	old64	1	1	2858	5	711	
old	kitchen_pitcher.bmp	old34	1	1	1626	9	1304	
new	fruit_granny smith apple.bmp	new16	1	2	1867	9	1304	
old	kitchen_ladle.bmp	old31	1	1	1255	5	684	
new	musical_zamponia windflute.bmp	new29	1	2	5759	5	684	
new	kitchen_spatula_old.bmp	new37	1	2	1833	5	684	
old	kitchen_big cooking pot.bmp	old28	1	1	6630	6	11372	
old	vegie_corn02.bmp	old73	1	1	2845	9	779	
new	musical_uculele_new.bmp	new39	1	2	6666	9	779	
new	fruit_apricot_new.bmp	new04	1	2	2471	9	779	
new	food_drink.bmp	new05	1	2	1219	9	779	
old	sporting_fishing rod.bmp	old59	1	1	1129	6	636	
new	fruit_cherry.bmp	old67	1	1	3841	6	975	
new	vegie_cucumber.bmp	new33	0	1	1159	9	3240	
old	food_shellpasta.bmp	old25	1	1	2781	6	677	
old	musical_clarinet_new.bmp	old44	1	1	2609	5	4584	
new	sporting_baseball bat_new.bmp	new08	1	2	1376	5	4584	
old	animal_siamese cat.bmp	old12	1	1	1160	5	425	
old	kitchen_peppermill.bmp	old33	1	1	1503	5	338	
old	sporting_hockey stick_old.bmp	old58	1	1	5499	8	13655	
old	sporting_footballhelmet.bmp	old57	1	1	1645	8	1003	
old	musical_drums_old.bmp	old46	1	1	1088	9	628	
old	food_pecan02.bmp	old21	1	1	1425	9	513	
new	animal_pigeon.bmp	new32	1	2	1530	9	513	
new	musical_bagpipes.bmp	new35	1	2	1835	9	513	
new	kitchen_ramekin.bmp	new13	1	2	5065	9	513	
new	animal_dolphin_old.bmp	new09	1	2	990	9	513	
new	food_bread.bmp	new28	1	2	2557	9	513	
old	animal_zebra_old.bmp	old13	0	2	10734	9	513	
new	sporting_flippers.bmp	new02	1	2	1153	9	513	
old	animal_chimpanzee.bmp	old03	1	1	4410	9	1105	
old	sporting_badminton racquet.bmp	old54	1	1	1314	9	3693	
old	animal_monarch_old.bmp	old08	1	1	1385	6	3193	
new	musical_bongo drum.bmp	new23	1	2	2152	6	3193	
new	musical_french horn_old.bmp	new12	1	2	2353	6	3193	
old	vegie_garlic01a.bmp	old74	1	1	1154	8	835	
