0	1	2	3	4	5	6	7	8
1	enc	enc00	nan	encoding	0.108	fixation	3.117	4.5
2	enc	enc000	nan	encoding	7.614	fixation	10.623	0.5
3	ctl	ctl0	nan	control	11.124	fixation	14.133	0.5
4	enc	enc01	old57	encoding	14.635	fixation	17.644	6.5
5	enc	enc02	old09	encoding	24.147	fixation	27.156	2
6	enc	enc03	old25	encoding	29.145	fixation	32.154	1.5
7	enc	enc04	old70	encoding	33.642	fixation	36.651	1
8	enc	enc05	old60	encoding	37.654	fixation	40.663	8.5
9	enc	enc06	old40	encoding	49.155	fixation	52.164	2
10	enc	enc07	old27	encoding	54.153	fixation	57.162	2.5
11	ctl	ctl01	nan	control	59.653	fixation	62.662	1.5
12	ctl	ctl02	nan	control	64.15	fixation	67.159	1.5
13	enc	enc08	old44	encoding	68.646	fixation	71.655	0.5
14	ctl	ctl03	nan	control	72.157	fixation	75.166	0.5
15	enc	enc09	old21	encoding	75.667	fixation	78.676	2
16	enc	enc10	old36	encoding	80.666	fixation	83.675	1.5
17	ctl	ctl04	nan	control	85.162	fixation	88.171	2
18	enc	enc11	old01	encoding	90.161	fixation	93.17	7.5
19	enc	enc12	old19	encoding	100.659	fixation	103.668	5
20	enc	enc13	old66	encoding	108.666	fixation	111.675	1.5
21	enc	enc14	old20	encoding	113.163	fixation	116.172	3
22	enc	enc15	old39	encoding	119.164	fixation	122.173	1
23	enc	enc16	old34	encoding	123.176	fixation	126.185	1.5
24	enc	enc17	old14	encoding	127.673	fixation	130.682	8.5
25	enc	enc18	old06	encoding	139.174	fixation	142.183	2
26	ctl	ctl05	nan	control	144.172	fixation	147.181	1
27	ctl	ctl06	nan	control	148.184	fixation	151.193	1.5
28	enc	enc19	old50	encoding	152.681	fixation	155.69	6.5
29	enc	enc20	old69	encoding	162.193	fixation	165.202	1.5
30	enc	enc21	old55	encoding	166.689	fixation	169.698	6.5
31	ctl	ctl07	nan	control	176.201	fixation	179.21	3.5
32	enc	enc22	old68	encoding	182.704	fixation	185.713	8
33	enc	enc23	old04	encoding	193.703	fixation	196.712	13
34	ctl	ctl08	nan	control	209.701	fixation	212.71	1
35	enc	enc24	old05	encoding	213.696	fixation	216.705	2.5
36	enc	enc25	old41	encoding	219.196	fixation	222.205	1.5
37	enc	enc26	old61	encoding	223.693	fixation	226.702	3.5
38	enc	enc27	old51	encoding	230.196	fixation	233.205	2
39	enc	enc28	old24	encoding	235.194	fixation	238.203	3
40	enc	enc29	old31	encoding	241.195	fixation	244.204	7
41	enc	enc30	old65	encoding	251.192	fixation	254.201	1
42	ctl	ctl09	nan	control	255.204	fixation	258.213	0.5
43	ctl	ctl10	nan	control	258.714	fixation	261.723	1
44	enc	enc31	old03	encoding	262.71	fixation	265.719	0.5
45	enc	enc32	old73	encoding	266.22	fixation	269.229	7
46	enc	enc33	old23	encoding	276.217	fixation	279.226	4
47	enc	enc34	old26	encoding	283.221	fixation	286.23	2
48	ctl	ctl11	nan	control	288.219	fixation	291.228	2.5
49	enc	enc35	old71	encoding	293.719	fixation	296.728	4.5
50	enc	enc36	old10	encoding	301.225	fixation	304.234	0.5
51	ctl	ctl12	nan	control	304.735	fixation	307.744	3
52	enc	enc37	old12	encoding	310.736	fixation	313.745	2
53	ctl	ctl13	nan	control	315.735	fixation	318.744	0.5
54	ctl	ctl14	nan	control	319.245	fixation	322.254	1
55	ctl	ctl15	nan	control	323.24	fixation	326.249	2.5
56	ctl	ctl16	nan	control	328.74	fixation	331.749	6.5
57	enc	enc38	old45	encoding	338.252	fixation	341.261	9.5
58	enc	enc39	old53	encoding	350.756	fixation	353.765	3
59	enc	enc40	old56	encoding	356.757	fixation	359.766	3
60	enc	enc41	old77	encoding	362.758	fixation	365.767	1
61	enc	enc42	old54	encoding	366.754	fixation	369.763	2
62	enc	enc43	old17	encoding	371.752	fixation	374.761	1
63	enc	enc44	old35	encoding	375.764	fixation	378.773	0.5
64	enc	enc45	old16	encoding	379.275	fixation	382.284	2.5
65	enc	enc46	old33	encoding	384.774	fixation	387.783	8.5
66	enc	enc47	old29	encoding	396.275	fixation	399.284	5.5
67	enc	enc48	old07	encoding	404.784	fixation	407.793	2
68	enc	enc49	old48	encoding	409.782	fixation	412.791	6
69	enc	enc50	old42	encoding	418.793	fixation	421.802	6
70	enc	enc51	old08	encoding	427.803	fixation	430.812	1.5
71	ctl	ctl17	nan	control	432.3	fixation	435.309	2
72	enc	enc52	old46	encoding	437.298	fixation	440.307	1.5
73	ctl	ctl18	nan	control	441.795	fixation	444.804	4
74	ctl	ctl19	nan	control	448.799	fixation	451.808	0.5
75	ctl	ctl20	nan	control	452.309	fixation	455.318	6
76	enc	enc53	old64	encoding	461.32	fixation	464.329	0.5
77	enc	enc54	old43	encoding	464.83	fixation	467.839	2.5
78	enc	enc55	old62	encoding	470.33	fixation	473.339	1.5
79	enc	enc56	old32	encoding	474.827	fixation	477.836	2.5
80	ctl	ctl21	nan	control	480.326	fixation	483.335	5.5
81	enc	enc57	old58	encoding	488.835	fixation	491.844	4.5
82	ctl	ctl22	nan	control	496.341	fixation	499.35	2.5
83	enc	enc58	old78	encoding	501.841	fixation	504.85	6.5
84	ctl	ctl23	nan	control	511.353	fixation	514.361	6.5
85	ctl	ctl24	nan	control	520.864	fixation	523.873	1.5
86	ctl	ctl25	nan	control	525.361	fixation	528.37	4.5
87	ctl	ctl26	nan	control	532.867	fixation	535.876	1.5
88	enc	enc59	old59	encoding	537.364	fixation	540.373	0.5
89	ctl	ctl27	nan	control	540.874	fixation	543.883	10.5
90	ctl	ctl28	nan	control	554.381	fixation	557.39	4.5
91	enc	enc60	old63	encoding	561.887	fixation	564.896	2
92	ctl	ctl29	nan	control	566.885	fixation	569.894	1.5
93	enc	enc61	old11	encoding	571.382	fixation	574.391	12.5
94	enc	enc62	old38	encoding	586.878	fixation	589.887	2
95	enc	enc63	old67	encoding	591.876	fixation	594.885	1
96	ctl	ctl30	nan	control	595.872	fixation	598.881	4
97	enc	enc64	old74	encoding	602.876	fixation	605.885	0.5
98	enc	enc65	old72	encoding	606.386	fixation	609.395	4
99	enc	enc66	old76	encoding	613.391	fixation	616.4	3.5
100	ctl	ctl31	nan	control	619.894	fixation	622.902	1
101	ctl	ctl32	nan	control	623.905	fixation	626.914	0.5
102	enc	enc67	old02	encoding	627.416	fixation	630.425	2.5
103	ctl	ctl33	nan	control	632.916	fixation	635.925	0.5
104	ctl	ctl34	nan	control	636.426	fixation	639.435	9
105	ctl	ctl35	nan	control	648.429	fixation	651.438	2
106	enc	enc68	old13	encoding	653.427	fixation	656.436	0.5
107	ctl	ctl36	nan	control	656.938	fixation	659.947	2
108	ctl	ctl37	nan	control	661.936	fixation	664.945	4.5
109	ctl	ctl38	nan	control	669.442	fixation	672.451	4.5
110	enc	enc69	old30	encoding	676.947	fixation	679.956	3.5
111	enc	enc70	old49	encoding	683.45	fixation	686.459	1.5
112	enc	enc71	old28	encoding	687.947	fixation	690.956	4.5
113	enc	enc72	old22	encoding	695.453	fixation	698.462	0.5
114	enc	enc73	old75	encoding	698.963	fixation	701.972	0.5
115	ctl	ctl39	nan	control	702.474	fixation	705.483	5
116	enc	enc74	old47	encoding	710.481	fixation	713.49	4.5
117	enc	enc75	old52	encoding	717.987	fixation	720.996	5.5
118	enc	enc76	old15	encoding	726.495	fixation	729.504	1
119	enc	enc77	old37	encoding	730.491	fixation	733.5	0.5
120	enc	enc78	old18	encoding	734.001	fixation	737.01	13.5
