0	1	2	3	4	5	6	7	8
1	enc	enc00	nan	encoding	0.071	fixation	3.07	4.5
2	enc	enc000	nan	encoding	7.57	fixation	10.57	0.5
3	ctl	ctl0	nan	control	11.07	fixation	14.069	0.5
4	enc	enc01	old65	encoding	14.569	fixation	17.569	6.5
5	enc	enc02	old12	encoding	24.068	fixation	27.068	2
6	enc	enc03	old16	encoding	29.068	fixation	32.068	1.5
7	enc	enc04	old77	encoding	33.567	fixation	36.567	1
8	enc	enc05	old53	encoding	37.567	fixation	40.567	8.5
9	enc	enc06	old42	encoding	49.066	fixation	52.066	2
10	enc	enc07	old39	encoding	54.066	fixation	57.065	2.5
11	ctl	ctl01	nan	control	59.565	fixation	62.565	1.5
12	ctl	ctl02	nan	control	64.065	fixation	67.064	1.5
13	enc	enc08	old40	encoding	68.564	fixation	71.564	0.5
14	ctl	ctl03	nan	control	72.064	fixation	75.064	0.5
15	enc	enc09	old26	encoding	75.564	fixation	78.563	2
16	enc	enc10	old30	encoding	80.563	fixation	83.563	1.5
17	ctl	ctl04	nan	control	85.063	fixation	88.062	2
18	enc	enc11	old09	encoding	90.062	fixation	93.062	7.5
19	enc	enc12	old23	encoding	100.561	fixation	103.561	5
20	enc	enc13	old75	encoding	108.56	fixation	111.56	1.5
21	enc	enc14	old25	encoding	113.06	fixation	116.06	3
22	enc	enc15	old31	encoding	119.059	fixation	122.059	1
23	enc	enc16	old38	encoding	123.059	fixation	126.059	1.5
24	enc	enc17	old21	encoding	127.559	fixation	130.558	8.5
25	enc	enc18	old13	encoding	139.058	fixation	142.057	2
26	ctl	ctl05	nan	control	144.057	fixation	147.057	1
27	ctl	ctl06	nan	control	148.057	fixation	151.056	1.5
28	enc	enc19	old47	encoding	152.556	fixation	155.556	6.5
29	enc	enc20	old78	encoding	162.055	fixation	165.055	1.5
30	enc	enc21	old60	encoding	166.555	fixation	169.555	6.5
31	ctl	ctl07	nan	control	176.054	fixation	179.054	3.5
32	enc	enc22	old66	encoding	182.554	fixation	185.553	8
33	enc	enc23	old07	encoding	193.552	fixation	196.552	13
34	ctl	ctl08	nan	control	209.551	fixation	212.551	1
35	enc	enc24	old01	encoding	213.551	fixation	216.55	2.5
36	enc	enc25	old43	encoding	219.05	fixation	222.05	1.5
37	enc	enc26	old62	encoding	223.55	fixation	226.549	3.5
38	enc	enc27	old41	encoding	230.049	fixation	233.049	2
39	enc	enc28	old20	encoding	235.049	fixation	238.048	3
40	enc	enc29	old29	encoding	241.048	fixation	244.048	7
41	enc	enc30	old55	encoding	251.047	fixation	254.047	1
42	ctl	ctl09	nan	control	255.047	fixation	258.046	0.5
43	ctl	ctl10	nan	control	258.546	fixation	261.546	1
44	enc	enc31	old04	encoding	262.546	fixation	265.546	0.5
45	enc	enc32	old69	encoding	266.046	fixation	269.045	7
46	enc	enc33	old18	encoding	276.045	fixation	279.045	4
47	enc	enc34	old22	encoding	283.044	fixation	286.044	2
48	ctl	ctl11	nan	control	288.044	fixation	291.043	2.5
49	enc	enc35	old71	encoding	293.543	fixation	296.543	4.5
50	enc	enc36	old03	encoding	301.042	fixation	304.042	0.5
51	ctl	ctl12	nan	control	304.542	fixation	307.542	3
52	enc	enc37	old02	encoding	310.542	fixation	313.541	2
53	ctl	ctl13	nan	control	315.541	fixation	318.541	0.5
54	ctl	ctl14	nan	control	319.041	fixation	322.04	1
55	ctl	ctl15	nan	control	323.04	fixation	326.04	2.5
56	ctl	ctl16	nan	control	328.54	fixation	331.54	6.5
57	enc	enc38	old52	encoding	338.039	fixation	341.039	9.5
58	enc	enc39	old56	encoding	350.538	fixation	353.538	3
59	enc	enc40	old63	encoding	356.537	fixation	359.537	3
60	enc	enc41	old70	encoding	362.537	fixation	365.536	1
61	enc	enc42	old57	encoding	366.536	fixation	369.536	2
62	enc	enc43	old24	encoding	371.536	fixation	374.536	1
63	enc	enc44	old34	encoding	375.535	fixation	378.535	0.5
64	enc	enc45	old19	encoding	379.035	fixation	382.035	2.5
65	enc	enc46	old32	encoding	384.535	fixation	387.534	8.5
66	enc	enc47	old36	encoding	396.034	fixation	399.033	5.5
67	enc	enc48	old06	encoding	404.533	fixation	407.533	2
68	enc	enc49	old45	encoding	409.532	fixation	412.532	6
69	enc	enc50	old48	encoding	418.531	fixation	421.531	6
70	enc	enc51	old10	encoding	427.531	fixation	430.53	1.5
71	ctl	ctl17	nan	control	432.03	fixation	435.03	2
72	enc	enc52	old44	encoding	437.03	fixation	440.03	1.5
73	ctl	ctl18	nan	control	441.529	fixation	444.529	4
74	ctl	ctl19	nan	control	448.529	fixation	451.528	0.5
75	ctl	ctl20	nan	control	452.028	fixation	455.028	6
76	enc	enc53	old54	encoding	461.028	fixation	464.027	0.5
77	enc	enc54	old46	encoding	464.527	fixation	467.527	2.5
78	enc	enc55	old59	encoding	470.027	fixation	473.026	1.5
79	enc	enc56	old37	encoding	474.526	fixation	477.526	2.5
80	ctl	ctl21	nan	control	480.026	fixation	483.025	5.5
81	enc	enc57	old61	encoding	488.525	fixation	491.525	4.5
82	ctl	ctl22	nan	control	496.024	fixation	499.024	2.5
83	enc	enc58	old68	encoding	501.524	fixation	504.523	6.5
84	ctl	ctl23	nan	control	511.023	fixation	514.023	6.5
85	ctl	ctl24	nan	control	520.522	fixation	523.522	1.5
86	ctl	ctl25	nan	control	525.022	fixation	528.021	4.5
87	ctl	ctl26	nan	control	532.521	fixation	535.521	1.5
88	enc	enc59	old58	encoding	537.02	fixation	540.02	0.5
89	ctl	ctl27	nan	control	540.52	fixation	543.52	10.5
90	ctl	ctl28	nan	control	554.019	fixation	557.019	4.5
91	enc	enc60	old64	encoding	561.518	fixation	564.518	2
92	ctl	ctl29	nan	control	566.518	fixation	569.517	1.5
93	enc	enc61	old11	encoding	571.017	fixation	574.017	12.5
94	enc	enc62	old35	encoding	586.516	fixation	589.516	2
95	enc	enc63	old76	encoding	591.515	fixation	594.515	1
96	ctl	ctl30	nan	control	595.515	fixation	598.515	4
97	enc	enc64	old67	encoding	602.514	fixation	605.514	0.5
98	enc	enc65	old73	encoding	606.014	fixation	609.014	4
99	enc	enc66	old74	encoding	613.013	fixation	616.013	3.5
100	ctl	ctl31	nan	control	619.513	fixation	622.512	1
101	ctl	ctl32	nan	control	623.512	fixation	626.512	0.5
102	enc	enc67	old05	encoding	627.012	fixation	630.012	2.5
103	ctl	ctl33	nan	control	632.512	fixation	635.511	0.5
104	ctl	ctl34	nan	control	636.011	fixation	639.011	9
105	ctl	ctl35	nan	control	648.01	fixation	651.01	2
106	enc	enc68	old08	encoding	653.01	fixation	656.009	0.5
107	ctl	ctl36	nan	control	656.509	fixation	659.509	2
108	ctl	ctl37	nan	control	661.509	fixation	664.509	4.5
109	ctl	ctl38	nan	control	669.008	fixation	672.008	4.5
110	enc	enc69	old33	encoding	676.507	fixation	679.507	3.5
