0	1	2	3	4	5	6	7	8
103	enc	enc68	old38	encoding	605.528	fixation	608.528	1.5
104	ctl	ctl33	nan	control	610.027	fixation	613.027	4.5
105	ctl	ctl34	nan	control	617.527	fixation	620.527	0.5
106	enc	enc69	old05	encoding	621.027	fixation	624.026	8
107	enc	enc70	old65	encoding	632.026	fixation	635.026	1
108	ctl	ctl35	nan	control	636.025	fixation	639.025	4.5
109	ctl	ctl36	nan	control	643.525	fixation	646.525	2
110	enc	enc71	old66	encoding	648.524	fixation	651.524	1
111	enc	enc72	old10	encoding	652.524	fixation	655.524	2
112	ctl	ctl37	nan	control	657.524	fixation	660.524	2
113	ctl	ctl38	nan	control	662.523	fixation	665.523	10
114	enc	enc73	old73	encoding	675.522	fixation	678.522	3.5
115	enc	enc74	old21	encoding	682.022	fixation	685.022	9
116	ctl	ctl39	nan	control	694.021	fixation	697.021	0.5
117	enc	enc75	old46	encoding	697.521	fixation	700.52	7
118	enc	enc76	old56	encoding	707.52	fixation	710.52	12.5
119	enc	enc77	old30	encoding	723.019	fixation	726.018	2.5
120	enc	enc78	old23	encoding	728.518	fixation	731.518	18.5
