0	1	2	3	4	5	6	7	8
86	ctl	ctl25	nan	control	525.278	fixation	528.287	4.5
87	ctl	ctl26	nan	control	532.784	fixation	535.793	1.5
88	enc	enc59	old60	encoding	537.281	fixation	540.289	0.5
89	ctl	ctl27	nan	control	540.791	fixation	543.8	10.5
90	ctl	ctl28	nan	control	554.298	fixation	557.307	4.5
91	enc	enc60	old54	encoding	561.804	fixation	564.813	2
92	ctl	ctl29	nan	control	566.802	fixation	569.811	1.5
93	enc	enc61	old01	encoding	571.299	fixation	574.307	12.5
94	enc	enc62	old33	encoding	586.795	fixation	589.804	2
95	enc	enc63	old73	encoding	591.793	fixation	594.802	1
96	ctl	ctl30	nan	control	595.805	fixation	598.814	4
97	enc	enc64	old71	encoding	602.809	fixation	605.818	0.5
98	enc	enc65	old75	encoding	606.32	fixation	609.328	4
99	enc	enc66	old76	encoding	613.324	fixation	616.333	3.5
100	ctl	ctl31	nan	control	619.826	fixation	622.835	1
101	ctl	ctl32	nan	control	623.822	fixation	626.831	0.5
102	enc	enc67	old12	encoding	627.332	fixation	630.341	2.5
103	ctl	ctl33	nan	control	632.832	fixation	635.841	0.5
104	ctl	ctl34	nan	control	636.342	fixation	639.351	9
105	ctl	ctl35	nan	control	648.345	fixation	651.354	2
106	enc	enc68	old05	encoding	653.343	fixation	656.352	0.5
107	ctl	ctl36	nan	control	656.853	fixation	659.862	2
108	ctl	ctl37	nan	control	661.852	fixation	664.861	4.5
109	ctl	ctl38	nan	control	669.357	fixation	672.366	4.5
110	enc	enc69	old29	encoding	676.863	fixation	679.872	3.5
111	enc	enc70	old40	encoding	683.366	fixation	686.375	1.5
112	enc	enc71	old28	encoding	687.862	fixation	690.871	4.5
113	enc	enc72	old15	encoding	695.368	fixation	698.377	0.5
114	enc	enc73	old66	encoding	698.879	fixation	701.888	0.5
115	ctl	ctl39	nan	control	702.389	fixation	705.398	5
116	enc	enc74	old43	encoding	710.396	fixation	713.405	4.5
117	enc	enc75	old50	encoding	717.902	fixation	720.911	5.5
118	enc	enc76	old24	encoding	726.411	fixation	729.42	1
119	enc	enc77	old37	encoding	730.423	fixation	733.432	0.5
120	enc	enc78	old26	encoding	733.933	fixation	736.942	13.5
