0	1	2	3	4	5	6	7	8
1	enc	enc00	nan	encoding	0.076	fixation	3.076	4.5
2	enc	enc000	nan	encoding	7.575	fixation	10.575	0.5
3	ctl	ctl0	nan	control	11.075	fixation	14.075	0.5
4	enc	enc01	old54	encoding	14.575	fixation	17.575	6.5
5	enc	enc02	old11	encoding	24.074	fixation	27.074	2
6	enc	enc03	old16	encoding	29.073	fixation	32.073	1.5
7	enc	enc04	old69	encoding	33.573	fixation	36.573	1
8	enc	enc05	old53	encoding	37.573	fixation	40.572	8.5
9	enc	enc06	old44	encoding	49.072	fixation	52.071	2
10	enc	enc07	old36	encoding	54.071	fixation	57.071	2.5
11	ctl	ctl01	nan	control	59.571	fixation	62.57	1.5
12	ctl	ctl02	nan	control	64.07	fixation	67.07	1.5
13	enc	enc08	old50	encoding	68.57	fixation	71.569	0.5
14	ctl	ctl03	nan	control	72.069	fixation	75.069	0.5
15	enc	enc09	old21	encoding	75.569	fixation	78.569	2
16	enc	enc10	old34	encoding	80.569	fixation	83.568	1.5
17	ctl	ctl04	nan	control	85.068	fixation	88.068	2
18	enc	enc11	old05	encoding	90.068	fixation	93.067	7.5
19	enc	enc12	old19	encoding	100.567	fixation	103.566	5
20	enc	enc13	old76	encoding	108.566	fixation	111.566	1.5
21	enc	enc14	old23	encoding	113.066	fixation	116.065	3
22	enc	enc15	old31	encoding	119.065	fixation	122.065	1
23	enc	enc16	old39	encoding	123.065	fixation	126.064	1.5
24	enc	enc17	old22	encoding	127.564	fixation	130.564	8.5
25	enc	enc18	old13	encoding	139.063	fixation	142.063	2
26	ctl	ctl05	nan	control	144.063	fixation	147.062	1
27	ctl	ctl06	nan	control	148.062	fixation	151.062	1.5
28	enc	enc19	old52	encoding	152.562	fixation	155.562	6.5
29	enc	enc20	old68	encoding	162.061	fixation	165.061	1.5
30	enc	enc21	old58	encoding	166.561	fixation	169.56	6.5
31	ctl	ctl07	nan	control	176.06	fixation	179.059	3.5
32	enc	enc22	old72	encoding	182.559	fixation	185.559	8
