	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	14.584	3.0	17.584	6.5	Old65	Enc01
1	24.083	3.0	27.083	2.0	Old06	Enc02
2	29.083	3.0	32.083	1.5	Old16	Enc03
3	33.582	3.0	36.582	1.0	Old66	Enc04
4	37.582	3.0	40.582	8.5	Old58	Enc05
5	49.081	3.0	52.081	2.0	Old52	Enc06
6	54.081	3.0	57.081	2.5	Old34	Enc07
7	59.581	3.0	62.58	1.5	False	CTL01
8	64.08	3.0	67.08	1.5	False	CTL02
9	68.58	3.0	71.579	0.5	Old46	Enc08
10	72.079	3.0	75.079	0.5	False	CTL03
11	75.579	3.0	78.579	2.0	Old21	Enc09
12	80.579	3.0	83.579	1.5	Old29	Enc10
13	85.07799999999999	3.0	88.07799999999999	2.0	False	CTL04
14	90.07799999999999	3.0	93.07799999999999	7.5	Old07	Enc11
15	100.577	3.0	103.577	5.0	Old22	Enc12
16	108.577	3.0	111.576	1.5	Old69	Enc13
17	113.076	3.0	116.076	3.0	Old17	Enc14
18	119.076	3.0	122.075	1.0	Old28	Enc15
19	123.075	3.0	126.075	1.5	Old32	Enc16
20	127.575	3.0	130.575	8.5	Old19	Enc17
21	139.074	3.0	142.074	2.0	Old11	Enc18
22	144.074	3.0	147.074	1.0	False	CTL05
23	148.073	3.0	151.073	1.5	False	CTL06
24	152.573	3.0	155.573	6.5	Old44	Enc19
25	162.072	3.0	165.072	1.5	Old74	Enc20
26	166.572	3.0	169.572	6.5	Old56	Enc21
27	176.071	3.0	179.071	3.5	False	CTL07
28	182.571	3.0	185.57	8.0	Old75	Enc22
29	193.57	3.0	196.57	13.0	Old13	Enc23
30	209.569	3.0	212.568	1.0	False	CTL08
31	213.568	3.0	216.568	2.5	Old08	Enc24
32	219.068	3.0	222.068	1.5	Old40	Enc25
33	223.567	3.0	226.567	3.5	Old57	Enc26
34	230.067	3.0	233.067	2.0	Old48	Enc27
35	235.067	3.0	238.066	3.0	Old25	Enc28
36	241.066	3.0	244.066	7.0	Old31	Enc29
37	251.065	3.0	254.065	1.0	Old62	Enc30
38	255.065	3.0	258.065	0.5	False	CTL09
39	258.565	3.0	261.564	1.0	False	CTL10
40	262.564	3.0	265.564	0.5	Old02	Enc31
41	266.064	3.0	269.064	7.0	Old67	Enc32
42	276.063	3.0	279.063	4.0	Old23	Enc33
43	283.063	3.0	286.062	2.0	Old26	Enc34
44	288.062	3.0	291.062	2.5	False	CTL11
45	293.562	3.0	296.562	4.5	Old77	Enc35
46	301.061	3.0	304.061	0.5	Old03	Enc36
47	304.561	3.0	307.561	3.0	False	CTL12
48	310.561	3.0	313.56	2.0	Old04	Enc37
49	315.56	3.0	318.56	0.5	False	CTL13
50	319.06	3.0	322.06	1.0	False	CTL14
51	323.06	3.0	326.059	2.5	False	CTL15
52	328.559	3.0	331.559	6.5	False	CTL16
53	338.058	3.0	341.058	9.5	Old41	Enc38
54	350.557	3.0	353.557	3.0	Old54	Enc39
55	356.557	3.0	359.557	3.0	Old53	Enc40
56	362.556	3.0	365.556	1.0	Old73	Enc41
57	366.556	3.0	369.556	2.0	Old64	Enc42
58	371.556	3.0	374.556	1.0	Old18	Enc43
59	375.555	3.0	378.555	0.5	Old37	Enc44
60	379.055	3.0	382.055	2.5	Old24	Enc45
61	384.555	3.0	387.554	8.5	Old30	Enc46
62	396.054	3.0	399.054	5.5	Old35	Enc47
63	404.5530000000001	3.0	407.5530000000001	2.0	Old12	Enc48
64	409.5530000000001	3.0	412.5530000000001	6.0	Old45	Enc49
65	418.552	3.0	421.552	6.0	Old51	Enc50
66	427.551	3.0	430.551	1.5	Old01	Enc51
67	432.051	3.0	435.051	2.0	False	CTL17
68	437.051	3.0	440.05	1.5	Old43	Enc52
69	441.55	3.0	444.55	4.0	False	CTL18
70	448.55	3.0	451.549	0.5	False	CTL19
71	452.049	3.0	455.049	6.0	False	CTL20
72	461.049	3.0	464.048	0.5	Old59	Enc53
73	464.548	3.0	467.548	2.5	Old47	Enc54
74	470.048	3.0	473.048	1.5	Old60	Enc55
75	474.548	3.0	477.547	2.5	Old38	Enc56
76	480.047	3.0	483.047	5.5	False	CTL21
77	488.547	3.0	491.546	4.5	Old63	Enc57
78	496.046	3.0	499.046	2.5	False	CTL22
79	501.545	3.0	504.545	6.5	Old68	Enc58
80	511.045	3.0	514.044	6.5	False	CTL23
81	520.544	3.0	523.544	1.5	False	CTL24
82	525.044	3.0	528.043	4.5	False	CTL25
83	532.543	3.0	535.543	1.5	False	CTL26
84	537.043	3.0	540.0419999999999	0.5	Old61	Enc59
85	540.5419999999999	3.0	543.5419999999999	10.0	False	CTL27
86	554.0409999999999	3.0	557.0409999999999	4.5	False	CTL28
87	561.5409999999999	3.0	564.5409999999999	2.0	Old55	Enc60
88	566.54	3.0	569.54	1.5	False	CTL29
89	571.04	3.0	574.04	12.0	Old10	Enc61
90	586.539	3.0	589.539	2.0	Old27	Enc62
91	591.538	3.0	594.538	1.0	Old76	Enc63
92	595.538	3.0	598.538	4.0	False	CTL30
93	602.5369999999999	3.0	605.5369999999999	0.5	Old70	Enc64
94	606.0369999999999	3.0	609.0369999999999	4.0	Old72	Enc65
95	613.0369999999999	3.0	616.036	3.5	Old71	Enc66
96	619.536	3.0	622.536	1.0	False	CTL31
97	623.536	3.0	626.536	0.5	False	CTL32
98	627.036	3.0	630.035	2.5	Old09	Enc67
99	632.535	3.0	635.535	0.5	False	CTL33
100	636.035	3.0	639.035	9.0	False	CTL34
101	648.034	3.0	651.034	2.0	False	CTL35
102	653.034	3.0	656.033	0.5	Old05	Enc68
103	656.533	3.0	659.533	2.0	False	CTL36
104	661.533	3.0	664.533	4.5	False	CTL37
105	669.0319999999999	3.0	672.0319999999999	4.5	False	CTL38
106	676.5319999999999	3.0	679.5310000000001	3.5	Old36	Enc69
107	683.0310000000001	3.0	686.0310000000001	1.5	Old49	Enc70
108	687.5310000000001	3.0	690.5310000000001	4.5	Old33	Enc71
109	695.03	3.0	698.03	0.5	Old14	Enc72
110	698.53	3.0	701.53	0.5	Old78	Enc73
111	702.03	3.0	705.029	5.0	False	CTL39
112	710.029	3.0	713.029	4.5	Old50	Enc74
113	717.528	3.0	720.528	5.5	Old42	Enc75
114	726.028	3.0	729.028	1.0	Old15	Enc76
115	730.0269999999999	3.0	733.0269999999999	0.5	Old39	Enc77
116	733.5269999999999	3.0	736.5269999999999	13.0	Old20	Enc78
