trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
68	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	405.5	3.0	408.5	2.0	CTL23	9.0	0.705	11.0	5.5	5.5	416.5	0.0	5.5	5.5	408.5
69	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	410.499	3.0	413.499	11.0	CTL24	8.0	0.614	9.998000000000047	4.999000000000024	4.999000000000024	420.49700000000007	0.0	4.999000000000024	4.999000000000024	413.499
75	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	444.996	3.0	447.996	1.0	CTL25	9.0	0.013	9.997999999999934	4.998999999999967	4.998999999999967	454.9939999999999	0.0	4.998999999999967	4.998999999999967	447.996
76	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	448.996	3.0	451.996	2.0	CTL26	5.0	0.659	8.0	4.0	4.0	456.996	0.0	4.0	4.0	451.996
81	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	483.99300000000017	3.0	486.99300000000017	6.0	CTL27	6.0	0.825	7.999000000000137	3.999000000000137	4.0	491.9920000000003	0.0	3.999000000000137	4.0	486.99300000000017
83	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	497.492	3.0	500.492	13.0	CTL28	6.0	0.003	9.0	4.5	4.5	506.492	0.0	4.5	4.5	500.492
87	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	532.989	3.0	535.989	1.5	CTL29	9.0	0.784	20.998000000000047	10.499000000000024	10.499000000000024	553.9870000000001	0.0	10.499000000000024	10.499000000000024	535.989
89	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	543.988	3.0	546.988	1.0	CTL30	8.0	0.6779999999999999	12.998000000000047	6.499000000000024	6.499000000000024	556.9860000000001	0.0	6.499000000000024	6.499000000000024	546.988
91	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	552.488	3.0	555.487	3.5	CTL31	8.0	0.002	8.99899999999991	4.5	4.49899999999991	561.487	0.0	4.5	4.49899999999991	555.487
93	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	566.486	3.0	569.486	3.0	CTL32	5.0	0.631	14.998000000000047	7.499000000000024	7.499000000000024	581.484	0.0	7.499000000000024	7.499000000000024	569.486
96	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	586.985	3.0	589.984	5.0	CTL33	9.0	0.499	21.998000000000047	10.999000000000024	10.999000000000024	608.9830000000001	0.0	10.999000000000024	10.999000000000024	589.984
97	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	594.984	3.0	597.984	0.5	CTL34	9.0	0.002	15.999000000000024	7.999000000000024	8.0	610.9830000000001	0.0	7.999000000000024	8.0	597.984
100	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	616.982	3.0	619.982	2.5	CTL35	6.0	0.501	28.997999999999596	14.498999999999796	14.498999999999796	645.9799999999996	0.0	14.498999999999796	14.498999999999796	619.982
106	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	642.48	3.0	645.48	7.5	CTL36	6.0	0.003	7.0	3.5	3.5	649.48	0.0	3.5	3.5	645.48
109	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	674.477	3.0	677.477	1.0	CTL37	5.0	0.505	6.998999999999796	3.4989999999997963	3.5	681.4759999999998	0.0	3.4989999999997963	3.5	677.477
110	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	678.477	3.0	681.477	0.5	CTL38	6.0	0.609	8.0	4.0	4.0	686.477	0.0	4.0	4.0	681.477
113	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	702.975	3.0	705.975	10.0	CTL39	9.0	0.6629999999999999	17.99799999999982	8.99899999999991	8.99899999999991	720.9729999999998	1.0	8.99899999999991	8.99899999999991	705.975
