	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	0	6	1.994	16.096	3.0	19.096	1.0	False	CTL01
1	1	8	1.905	20.095	3.0	23.095	8.0	Old64	Enc01
2	1	5	1.412	31.094	3.0	34.094	7.5	Old13	Enc02
3	1	5	1.48	41.593	3.0	44.593	0.5	Old58	Enc03
4	1	6	2.6039999999999996	45.093	3.0	48.093	6.0	Old46	Enc04
5	1	5	1.7690000000000001	54.092	3.0	57.092	2.0	Old42	Enc05
6	1	9	2.435	59.092	3.0	62.092	2.0	Old67	Enc06
7	0	5	1.5319999999999998	64.092	3.0	67.09100000000001	4.0	False	CTL02
8	0	6	1.286	71.09100000000002	3.0	74.09100000000002	2.5	False	CTL03
9	0	6	1.0290000000000001	76.59	3.0	79.59	1.5	False	CTL04
10	0	9	0.912	81.09	3.0	84.09	5.0	False	CTL05
11	1	6	1.433	89.089	3.0	92.089	1.0	Old60	Enc07
12	1	8	2.302	93.089	3.0	96.089	3.0	Old03	Enc08
13	0	9	1.3769999999999998	99.088	3.0	102.088	3.0	False	CTL06
14	1	9	1.516	105.088	3.0	108.088	2.5	Old50	Enc09
15	1	5	1.9809999999999999	110.587	3.0	113.587	6.5	Old12	Enc10
16	1	9	1.993	120.086	3.0	123.086	2.5	Old37	Enc11
17	1	5	2.1	125.586	3.0	128.586	2.0	Old30	Enc12
18	1	8	2.247	130.586	3.0	133.585	4.5	Old71	Enc13
19	1	8	1.574	138.085	3.0	141.085	4.5	Old73	Enc14
20	1	9	2.141	145.584	3.0	148.584	2.5	Old78	Enc15
21	1	8	2.189	151.084	3.0	154.083	1.0	Old69	Enc16
22	1	5	2.989	155.083	3.0	158.083	1.5	Old09	Enc17
23	0	5	1.23	159.583	3.0	162.583	4.0	False	CTL07
24	0	8	0.833	166.582	3.0	169.582	3.0	False	CTL08
25	1	8	1.165	172.582	3.0	175.582	1.0	Old27	Enc18
26	1	8	1.716	176.581	3.0	179.581	1.0	Old26	Enc19
27	1	5	1.422	180.581	3.0	183.581	0.5	Old25	Enc20
28	1	9	1.548	184.081	3.0	187.08	3.5	Old66	Enc21
29	1	9	1.128	190.58	3.0	193.58	4.5	Old16	Enc22
30	0	8	0.8809999999999999	198.079	3.0	201.079	9.5	False	CTL09
31	1	6	1.046	210.578	3.0	213.578	3.5	Old07	Enc23
32	0	9	0.83	217.078	3.0	220.078	4.0	False	CTL10
33	1	8	0.882	224.077	3.0	227.077	4.0	Old18	Enc24
34	1	8	1.3880000000000001	231.077	3.0	234.076	1.0	Old43	Enc25
35	1	9	1.819	235.076	3.0	238.076	6.0	Old14	Enc26
36	1	5	1.4609999999999999	244.075	3.0	247.075	6.5	Old52	Enc27
37	1	6	1.253	253.575	3.0	256.574	2.0	Old33	Enc28
38	1	9	1.6740000000000002	258.574	3.0	261.574	1.5	Old47	Enc29
39	1	8	1.726	263.074	3.0	266.073	2.5	Old48	Enc30
40	1	6	1.548	268.573	3.0	271.573	4.5	Old38	Enc31
41	1	6	1.208	276.073	3.0	279.072	0.5	Old10	Enc32
42	0	6	0.975	279.572	3.0	282.572	1.0	False	CTL11
43	1	9	0.958	283.572	3.0	286.572	1.5	Old06	Enc33
44	1	8	0.9129999999999999	288.07099999999997	3.0	291.07099999999997	2.0	Old56	Enc34
45	0	6	0.7509999999999999	293.07099999999997	3.0	296.07099999999997	4.0	False	CTL12
46	1	9	0.887	300.07	3.0	303.07	2.0	Old05	Enc35
47	1	8	0.951	305.07	3.0	308.07	2.5	Old54	Enc36
48	1	9	0.8909999999999999	310.569	3.0	313.569	2.0	Old22	Enc37
49	1	6	0.895	315.569	3.0	318.569	14.0	Old76	Enc38
50	1	5	1.256	333.06699999999995	3.0	336.06699999999995	4.0	Old15	Enc39
51	0	5	0.8009999999999999	340.06699999999995	3.0	343.06699999999995	1.5	False	CTL13
52	1	6	0.929	344.566	3.0	347.566	1.0	Old19	Enc40
53	0	9	0.862	348.566	3.0	351.566	3.0	False	CTL14
54	0	8	0.8	354.565	3.0	357.565	5.5	False	CTL15
55	0	9	0.8909999999999999	363.065	3.0	366.064	2.0	False	CTL16
56	1	6	0.695	368.064	3.0	371.064	2.5	Old45	Enc41
57	1	8	0.743	373.564	3.0	376.564	3.0	Old29	Enc42
58	1	9	1.125	379.56300000000005	3.0	382.56300000000005	3.0	Old31	Enc43
59	1	5	1.232	385.56300000000005	3.0	388.56199999999995	2.0	Old75	Enc44
60	1	6	0.8690000000000001	390.56199999999995	3.0	393.56199999999995	5.0	Old61	Enc45
61	1	9	1.0070000000000001	398.56199999999995	3.0	401.561	4.5	Old53	Enc46
62	0	8	0.665	406.061	3.0	409.061	10.0	False	CTL17
63	1	6	1.026	419.56	3.0	422.559	2.5	Old70	Enc47
64	1	9	0.833	425.059	3.0	428.059	2.5	Old32	Enc48
65	0	5	0.725	430.559	3.0	433.55800000000005	6.0	False	CTL18
66	0	5	0.636	439.55800000000005	3.0	442.55800000000005	3.5	False	CTL19
67	1	6	0.92	446.05699999999996	3.0	449.05699999999996	1.5	Old23	Enc49
68	0	8	0.653	450.55699999999996	3.0	453.55699999999996	2.5	False	CTL20
69	0	9	0.747	456.056	3.0	459.056	4.0	False	CTL21
70	1	8	0.7390000000000001	463.056	3.0	466.056	2.0	Old04	Enc50
71	1	9	0.768	468.055	3.0	471.055	3.0	Old63	Enc51
72	0	8	0.718	474.055	3.0	477.055	3.0	False	CTL22
73	1	8	0.794	480.05400000000003	3.0	483.05400000000003	4.0	Old41	Enc52
74	1	9	0.8540000000000001	487.05400000000003	3.0	490.05300000000017	0.5	Old24	Enc53
75	0	9	0.89	490.55300000000017	3.0	493.55300000000017	8.0	False	CTL23
76	0	6	0.63	501.55199999999996	3.0	504.55199999999996	3.0	False	CTL24
77	1	5	0.568	507.55199999999996	3.0	510.55199999999996	0.5	Old40	Enc54
78	1	8	1.325	511.05199999999996	3.0	514.0509999999998	1.5	Old36	Enc55
79	1	5	0.9620000000000001	515.5509999999998	3.0	518.5509999999998	4.0	Old35	Enc56
80	0	6	0.845	522.55	3.0	525.55	5.0	False	CTL25
81	1	6	1.141	530.55	3.0	533.549	7.5	Old77	Enc57
82	0	6	0.726	541.049	3.0	544.049	1.0	False	CTL26
83	0	9	0.825	545.048	3.0	548.048	1.5	False	CTL27
84	1	5	1.117	549.548	3.0	552.548	0.5	Old17	Enc58
85	1	6	1.288	553.048	3.0	556.047	1.5	Old74	Enc59
86	1	8	1.0490000000000002	557.547	3.0	560.547	2.0	Old49	Enc60
87	0	5	0.6990000000000001	562.547	3.0	565.547	1.0	False	CTL28
88	0	8	0.69	566.547	3.0	569.5459999999998	5.0	False	CTL29
89	0	9	0.735	574.5459999999998	3.0	577.5459999999998	2.0	False	CTL30
90	0	6	0.711	579.545	3.0	582.545	5.5	False	CTL31
91	1	5	1.013	588.045	3.0	591.044	0.5	Old34	Enc61
92	0	5	0.7659999999999999	591.544	3.0	594.544	8.0	False	CTL32
93	1	5	0.987	602.543	3.0	605.543	1.0	Old57	Enc62
94	0	5	0.725	606.543	3.0	609.543	0.5	False	CTL33
95	1	5	1.0270000000000001	610.043	3.0	613.0419999999998	3.5	Old08	Enc63
96	1	9	0.9440000000000001	616.5419999999998	3.0	619.5419999999998	1.5	Old11	Enc64
97	1	9	1.185	621.0419999999998	3.0	624.0409999999998	2.5	Old59	Enc65
98	1	5	1.018	626.5409999999998	3.0	629.5409999999998	9.5	Old68	Enc66
99	1	8	0.902	639.04	3.0	642.04	0.5	Old65	Enc67
100	0	8	0.825	642.54	3.0	645.539	1.0	False	CTL34
101	1	6	1.125	646.539	3.0	649.539	3.0	Old28	Enc68
102	1	6	0.922	652.539	3.0	655.539	1.0	Old01	Enc69
103	0	8	0.8490000000000001	656.538	3.0	659.538	2.0	False	CTL35
104	0	6	0.75	661.538	3.0	664.538	0.5	False	CTL36
105	1	5	1.016	665.038	3.0	668.0369999999998	2.0	Old62	Enc70
106	0	5	0.7659999999999999	670.0369999999998	3.0	673.0369999999998	8.5	False	CTL37
107	1	6	0.912	681.5360000000002	3.0	684.5360000000002	1.5	Old44	Enc71
108	1	8	0.85	686.0360000000002	3.0	689.0360000000002	1.0	Old02	Enc72
