	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	16.04	3.0	19.039	1.0	False	CTL01	0	6	0.919
1	20.039	3.0	23.039	8.0	Old55	Enc01	1	8	1.0390000000000001
2	31.038	3.0	34.038000000000004	7.5	Old12	Enc02	1	5	0.88
3	41.537	3.0	44.537	0.5	Old65	Enc03	1	5	0.799
4	45.037	3.0	48.037	6.0	Old50	Enc04	1	6	2.463
5	54.036	3.0	57.036	2.0	Old48	Enc05	1	5	0.9640000000000001
6	59.036	3.0	62.036	2.0	Old72	Enc06	1	9	0.9640000000000001
7	64.035	3.0	67.035	4.0	False	CTL02	0	5	0.9640000000000001
8	71.035	3.0	74.03399999999998	2.5	False	CTL03	0	6	0.892
9	76.53399999999998	3.0	79.53399999999998	1.5	False	CTL04	0	6	0.965
10	81.03399999999998	3.0	84.03399999999998	5.0	False	CTL05	0	9	0.978
11	89.03299999999999	3.0	92.033	1.0	Old57	Enc07	1	6	0.965
12	93.033	3.0	96.033	3.0	Old11	Enc08	1	8	1.903
13	99.032	3.0	102.03200000000001	3.0	False	CTL06	0	9	0.884
14	105.03200000000001	3.0	108.03200000000001	2.5	Old42	Enc09	1	9	0.899
15	110.531	3.0	113.531	6.5	Old07	Enc10	1	5	1.087
16	120.031	3.0	123.03	2.5	Old32	Enc11	1	9	1.035
17	125.53	3.0	128.53	2.0	Old35	Enc12	1	5	0.865
18	130.53	3.0	133.529	4.5	Old73	Enc13	1	8	1.325
19	138.029	3.0	141.029	4.5	Old77	Enc14	1	8	1.699
20	145.528	3.0	148.528	2.5	Old78	Enc15	1	9	1.9680000000000002
21	151.028	3.0	154.028	1.0	Old76	Enc16	1	8	1.4680000000000002
22	155.02700000000002	3.0	158.02700000000002	1.5	Old08	Enc17	1	5	1.0490000000000002
23	159.52700000000002	3.0	162.52700000000002	4.0	False	CTL07	0	5	0.469
24	166.52599999999998	3.0	169.52599999999998	3.0	False	CTL08	0	8	0.97
25	172.52599999999998	3.0	175.52599999999998	1.0	Old27	Enc18	1	8	1.389
26	176.52599999999998	3.0	179.525	1.0	Old24	Enc19	1	8	0.97
27	180.525	3.0	183.525	0.5	Old19	Enc20	1	5	0.981
28	184.025	3.0	187.025	3.5	Old69	Enc21	1	9	0.97
29	190.524	3.0	193.524	4.5	Old20	Enc22	1	9	1.9709999999999999
30	198.024	3.0	201.023	9.5	False	CTL09	0	8	1.4580000000000002
31	210.523	3.0	213.52200000000002	3.5	Old05	Enc23	1	6	1.4169999999999998
32	217.02200000000002	3.0	220.02200000000002	4.0	False	CTL10	0	9	0.47100000000000003
33	224.021	3.0	227.021	4.0	Old25	Enc24	1	8	0.972
34	231.021	3.0	234.021	1.0	Old40	Enc25	1	8	1.472
35	235.02	3.0	238.02	6.0	Old21	Enc26	1	9	2.032
36	244.02	3.0	247.019	6.5	Old51	Enc27	1	5	0.973
37	253.519	3.0	256.519	2.0	Old38	Enc28	1	6	1.254
38	258.518	3.0	261.518	1.5	Old46	Enc29	1	9	1.474
39	263.018	3.0	266.018	2.5	Old47	Enc30	1	8	1.724
40	268.518	3.0	271.517	4.5	Old31	Enc31	1	6	1.3940000000000001
41	276.017	3.0	279.017	0.5	Old01	Enc32	1	6	1.4769999999999999
42	279.517	3.0	282.51599999999996	1.0	False	CTL11	0	6	0.475
43	283.51599999999996	3.0	286.51599999999996	1.5	Old10	Enc33	1	9	0.8079999999999999
44	288.01599999999996	3.0	291.01599999999996	2.0	Old59	Enc34	1	8	1.785
45	293.015	3.0	296.015	4.0	False	CTL12	0	6	1.611
46	300.015	3.0	303.015	2.0	Old06	Enc35	1	9	1.305
47	305.014	3.0	308.014	2.5	Old60	Enc36	1	8	2.025
48	310.514	3.0	313.514	2.0	Old17	Enc37	1	9	1.689
49	315.513	3.0	318.513	14.0	Old75	Enc38	1	6	1.9769999999999999
50	333.0119999999999	3.0	336.0119999999999	4.0	Old26	Enc39	1	5	0.733
51	340.01099999999997	3.0	343.01099999999997	1.5	False	CTL13	0	5	1.27
52	344.51099999999997	3.0	347.51099999999997	1.0	Old16	Enc40	1	6	0.478
53	348.51099999999997	3.0	351.51	3.0	False	CTL14	0	9	1.3359999999999999
54	354.51	3.0	357.51	5.5	False	CTL15	0	8	0.479
55	363.009	3.0	366.009	2.0	False	CTL16	0	9	1.093
56	368.009	3.0	371.009	2.5	Old49	Enc41	1	6	1.98
57	373.50800000000004	3.0	376.50800000000004	3.0	Old33	Enc42	1	8	1.0170000000000001
58	379.50800000000004	3.0	382.50800000000004	3.0	Old30	Enc43	1	9	0.48
59	385.50699999999983	3.0	388.50699999999983	2.0	Old67	Enc44	1	5	1.98
60	390.50699999999983	3.0	393.50699999999983	5.0	Old53	Enc45	1	6	1.626
61	398.506	3.0	401.506	4.5	Old61	Enc46	1	9	1.4809999999999999
62	406.006	3.0	409.005	10.0	False	CTL17	0	8	1.4809999999999999
63	419.504	3.0	422.504	2.5	Old74	Enc47	1	6	0.483
64	425.004	3.0	428.004	2.5	Old36	Enc48	1	9	0.92
65	430.50300000000004	3.0	433.50300000000004	6.0	False	CTL18	0	5	0.955
66	439.50300000000004	3.0	442.50199999999995	3.5	False	CTL19	0	5	0.483
67	446.00199999999995	3.0	449.00199999999995	1.5	Old18	Enc49	1	6	1.207
68	450.50199999999995	3.0	453.501	2.5	False	CTL20	0	8	1.983
69	456.001	3.0	459.001	4.0	False	CTL21	0	9	1.075
70	463.001	3.0	466.0	2.0	Old03	Enc50	1	8	1.26
71	468.0	3.0	471.0	3.0	Old58	Enc51	1	9	1.985
72	474.0	3.0	476.999	3.0	False	CTL22	0	8	0.9840000000000001
73	479.999	3.0	482.999	4.0	Old41	Enc52	1	8	1.091
74	486.999	3.0	489.99800000000005	0.5	Old15	Enc53	1	9	0.485
75	490.49800000000005	3.0	493.49800000000005	8.0	False	CTL23	0	9	1.986
76	501.49699999999996	3.0	504.49699999999996	3.0	False	CTL24	0	6	0.987
77	507.49699999999996	3.0	510.496	0.5	Old44	Enc54	1	5	0.935
