	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	25.071	3.0	28.071	0.5	Old55	Enc01
1	28.571	3.0	31.57	0.5	False	CTL01
2	32.07	3.0	35.07	4.5	Old02	Enc02
3	39.57	3.0	42.569	2.0	Old62	Enc03
4	44.569	3.0	47.569	3.5	False	CTL02
5	51.069	3.0	54.068	1.5	False	CTL03
6	55.568	3.0	58.568	2.5	Old66	Enc04
7	61.068	3.0	64.067	1.0	Old73	Enc05
8	65.067	3.0	68.067	3.0	False	CTL04
9	71.067	3.0	74.066	4.0	Old43	Enc06
10	78.066	3.0	81.066	0.5	False	CTL05
11	81.566	3.0	84.566	2.5	Old65	Enc07
12	87.065	3.0	90.065	2.5	False	CTL06
13	92.565	3.0	95.565	3.5	False	CTL07
14	99.064	3.0	102.064	1.0	Old07	Enc08
15	103.064	3.0	106.064	2.0	Old72	Enc09
16	108.063	3.0	111.063	0.5	Old10	Enc10
17	111.563	3.0	114.563	4.5	Old29	Enc11
18	119.062	3.0	122.062	7.0	Old27	Enc12
19	129.062	3.0	132.061	0.5	Old52	Enc13
20	132.561	3.0	135.561	2.0	Old49	Enc14
21	137.561	3.0	140.561	1.0	Old44	Enc15
22	141.56	3.0	144.56	1.0	Old45	Enc16
23	145.56	3.0	148.56	3.5	Old08	Enc17
24	152.06	3.0	155.059	1.0	False	CTL08
25	156.059	3.0	159.059	2.0	Old36	Enc18
26	161.059	3.0	164.058	0.5	Old22	Enc19
27	164.558	3.0	167.558	3.5	Old17	Enc20
28	171.058	3.0	174.058	7.0	False	CTL09
29	181.057	3.0	184.057	2.5	Old41	Enc21
30	186.556	3.0	189.556	5.0	Old21	Enc22
31	194.556	3.0	197.555	1.0	Old05	Enc23
32	198.555	3.0	201.555	10.0	Old20	Enc24
33	211.554	3.0	214.554	1.5	Old76	Enc25
34	216.054	3.0	219.053	0.5	Old23	Enc26
35	219.553	3.0	222.553	2.5	Old78	Enc27
36	225.053	3.0	228.053	3.5	Old38	Enc28
37	231.552	3.0	234.552	1.0	False	CTL10
38	235.552	3.0	238.552	0.5	False	CTL11
39	239.052	3.0	242.051	1.5	False	CTL12
40	243.551	3.0	246.551	7.0	False	CTL13
41	253.55	3.0	256.55	7.0	Old67	Enc29
42	263.55	3.0	266.549	2.0	Old70	Enc30
43	268.549	3.0	271.549	6.5	False	CTL14
44	278.048	3.0	281.048	3.5	Old30	Enc31
45	284.548	3.0	287.547	2.5	Old04	Enc32
46	290.047	3.0	293.047	4.0	Old03	Enc33
47	297.047	3.0	300.046	3.5	Old53	Enc34
48	303.546	3.0	306.546	1.0	False	CTL15
49	307.546	3.0	310.545	6.5	Old12	Enc35
50	317.045	3.0	320.044	7.5	False	CTL16
51	327.544	3.0	330.544	2.5	False	CTL17
52	333.043	3.0	336.043	1.5	Old59	Enc36
53	337.543	3.0	340.543	1.0	Old14	Enc37
54	341.543	3.0	344.542	3.0	Old51	Enc38
55	347.542	3.0	350.542	2.5	False	CTL18
