trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
68	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	405.604	3.0	408.604	2.0	CTL23	9.0	0.8759999999999999	10.998999999999969	5.498999999999967	5.5	416.603	0.0	5.498999999999967	5.5	408.604
69	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	410.604	3.0	413.603	11.0	CTL24	8.0	0.584	9.999000000000024	5.0	4.999000000000024	420.603	0.0	5.0	4.999000000000024	413.603
75	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	445.101	3.0	448.1	1.0	CTL25	9.0	0.695	9.999000000000024	5.0	4.999000000000024	455.1	0.0	5.0	4.999000000000024	448.1
76	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	449.1	3.0	452.1	2.0	CTL26	5.0	0.0	7.999000000000024	3.999000000000024	4.0	457.0990000000001	0.0	3.999000000000024	4.0	452.1
81	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	484.097	3.0	487.097	6.0	CTL27	6.0	1.519	8.0	4.0	4.0	492.097	0.0	4.0	4.0	487.097
83	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	497.596	3.0	500.596	13.0	CTL28	6.0	0.7909999999999999	9.0	4.5	4.5	506.596	0.0	4.5	4.5	500.596
87	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	533.0930000000002	3.0	536.092	1.5	CTL29	9.0	0.937	20.997999999999934	10.499000000000136	10.498999999999796	554.0910000000001	0.0	10.499000000000136	10.498999999999796	536.092
89	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	544.092	3.0	547.091	1.0	CTL30	8.0	0.653	12.999000000000024	6.5	6.499000000000024	557.091	0.0	6.5	6.499000000000024	547.091
91	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	552.591	3.0	555.591	3.5	CTL31	8.0	0.7509999999999999	9.0	4.5	4.5	561.591	0.0	4.5	4.5	555.591
93	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	93.0	566.59	3.0	569.589	3.0	CTL32	5.0	0.8959999999999999	14.999000000000024	7.5	7.499000000000024	581.589	0.0	7.5	7.499000000000024	569.589
96	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	587.0880000000002	3.0	590.0880000000002	5.0	CTL33	9.0	0.0	21.998000000000275	10.999000000000136	10.999000000000136	609.0860000000005	0.0	10.999000000000136	10.999000000000136	590.0880000000002
97	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	595.087	3.0	598.087	0.5	CTL34	9.0	0.654	15.997999999999593	7.998999999999796	7.998999999999796	611.0849999999996	0.0	7.998999999999796	7.998999999999796	598.087
100	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	617.085	3.0	620.085	2.5	CTL35	6.0	0.695	28.998000000000047	14.499000000000024	14.499000000000024	646.0830000000001	0.0	14.499000000000024	14.499000000000024	620.085
106	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	642.6	3.0	645.599	7.5	CTL36	6.0	0.0	6.999000000000024	3.5	3.499000000000024	649.599	0.0	3.5	3.499000000000024	645.599
109	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	674.597	3.0	677.596	1.0	CTL37	5.0	0.6409999999999999	6.999000000000024	3.5	3.499000000000024	681.596	0.0	3.5	3.499000000000024	677.596
110	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	110.0	678.596	3.0	681.596	0.5	CTL38	6.0	0.7609999999999999	7.999000000000024	3.999000000000024	4.0	686.595	0.0	3.999000000000024	4.0	681.596
113	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	703.0939999999998	3.0	706.0939999999998	10.0	CTL39	9.0	0.741	17.997999999999593	8.998999999999796	8.998999999999796	721.0919999999994	0.0	8.998999999999796	8.998999999999796	706.0939999999998
