	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	14.559	3.0	17.559	6.5	Old53	Enc01
1	24.058	3.0	27.058	2.0	Old10	Enc02
2	29.058	3.0	32.057	1.5	Old25	Enc03
3	33.557	3.0	36.557	1.0	Old66	Enc04
4	37.557	3.0	40.557	8.5	Old57	Enc05
5	49.056	3.0	52.056	2.0	Old47	Enc06
6	54.056	3.0	57.055	2.5	Old28	Enc07
7	59.555	3.0	62.555	1.5	False	CTL01
8	64.055	3.0	67.054	1.5	False	CTL02
9	68.554	3.0	71.554	0.5	Old50	Enc08
10	72.054	3.0	75.054	0.5	False	CTL03
11	75.554	3.0	78.554	2.0	Old19	Enc09
12	80.553	3.0	83.553	1.5	Old31	Enc10
13	85.053	3.0	88.053	2.0	False	CTL04
14	90.053	3.0	93.052	7.5	Old05	Enc11
15	100.552	3.0	103.551	5.0	Old15	Enc12
16	108.551	3.0	111.551	1.5	Old74	Enc13
17	113.051	3.0	116.05	3.0	Old17	Enc14
18	119.05	3.0	122.05	1.0	Old35	Enc15
19	123.05	3.0	126.05	1.5	Old37	Enc16
20	127.549	3.0	130.549	8.5	Old16	Enc17
21	139.049	3.0	142.048	2.0	Old13	Enc18
22	144.048	3.0	147.048	1.0	False	CTL05
23	148.048	3.0	151.048	1.5	False	CTL06
24	152.547	3.0	155.547	6.5	Old52	Enc19
25	162.047	3.0	165.046	1.5	Old78	Enc20
26	166.546	3.0	169.546	6.5	Old60	Enc21
27	176.046	3.0	179.045	3.5	False	CTL07
28	182.545	3.0	185.545	8.0	Old68	Enc22
29	193.544	3.0	196.544	13.0	Old01	Enc23
30	209.543	3.0	212.542	1.0	False	CTL08
31	213.542	3.0	216.542	2.5	Old11	Enc24
32	219.042	3.0	222.042	1.5	Old41	Enc25
33	223.542	3.0	226.541	3.5	Old59	Enc26
34	230.041	3.0	233.041	2.0	Old48	Enc27
35	235.041	3.0	238.04	3.0	Old20	Enc28
36	241.04	3.0	244.04	7.0	Old36	Enc29
37	251.039	3.0	254.039	1.0	Old54	Enc30
38	255.039	3.0	258.039	0.5	False	CTL09
