motion_tx	motion_ty	motion_tz	motion_rx	motion_ry	motion_rz	FD	scrub	slow_drift	slow_drift.1	slow_drift.2	slow_drift.3	slow_drift.4	slow_drift.5	slow_drift.6	slow_drift.7	slow_drift.8	slow_drift.9	slow_drift.10	slow_drift.11	slow_drift.12	slow_drift.13	slow_drift.14	wm_avg	vent_avg	global_signal_pca	compcor	compcor.1	compcor.2	compcor.3	compcor.4
-0.09400165081024199	-0.179384231567383	-0.328218460083008	0.12258967012166999	-0.14149536192417098	0.23689188063144698	0.23123061656951896	0	1.4073907136917108	1.4119306802749632	1.4073907136917108	1.4119306802749632	1.4073907136917108	1.4119306802749632	1.4073907136917108	1.4119306802749632	1.4073907136917108	1.4119306802749632	1.4073907136917108	1.4119306802749632	1.4073907136917108	1.4119306802749632	1.4073907136917108	-5.7101097106933585	18.858118057250977	-0.733414351940155	-0.088448226451874	-0.051669459789991	0.106226041913033	-0.06367963552474999	-0.13404133915901198
-0.070229172706604	-0.22503089904785198	-0.229866027832031	0.073420561850071	-0.12693965435028098	0.22789800167083699	0.258171558380127	0	1.4073182344436652	1.4116407632827759	1.40673828125	1.410770773887634	1.4055784940719598	1.4093214273452759	1.403839588165283	1.4072930812835691	1.401521921157837	1.4046865701675422	1.3986268043518073	1.401503086090088	1.395155191421509	1.397743821144104	1.3911086320877082	-7.269136428833008	-7.174213886260986	-1.629612326622009	-0.115049265325069	-0.05147280171513599	0.020724643021822	-0.0029582825955	0.000119524323964
-0.07719224691391001	-0.082476139068604	-0.15571403503418	0.06887536495924	-0.14981520175933802	0.215782657265663	0.265461653470993	0	1.4071007966995241	1.410770773887634	1.4047814607620241	1.4072930812835691	1.400146484375	1.401503086090088	1.3932037353515618	1.3934104442596442	1.383964419364929	1.3830283880233758	1.3724437952041633	1.370374083518982	1.358660697937012	1.355468273162842	1.342637896537781	-4.389157772064209	-7.3402509689331055	-0.47987368702888505	-0.07980303466319999	-0.042118698358536	0.030093962326646	-0.011064211837946999	-0.017952188849448998
-0.07867276668548599	-0.180984973907471	-0.29459667205810497	0.058886222541332	-0.14981405436992598	0.19530346989631697	0.186261802911758	0	1.40673828125	1.4093214273452759	1.401521921157837	1.401503086090088	1.3911086320877082	1.38850462436676	1.375536799430847	1.370374083518982	1.354864001274109	1.34717857837677	1.329166650772095	1.319003701210022	1.298539638519287	1.2859535217285158	1.263096332550049	-2.825475454330444	-0.757999241352081	-0.139820754528046	-0.06301942467689499	-0.059750478714705	0.098197132349014	0.023013204336166	-0.10206581652164501
-0.053543329238892004	-0.10173678398132302	-0.264015197753906	0.07123871147632599	-0.11762908101081801	0.18105235695838898	0.12632296979427302	0	1.406230807304382	1.4072930812835691	1.3969630002975457	1.3934104442596442	1.3784881830215447	1.370374083518982	1.350927710533142	1.338335394859314	1.314462661743164	1.297504782676697	1.269332647323608	1.24815046787262	1.215834140777588	1.1905966997146609	1.154318571090698	-0.18062654137611397	-3.167018175125122	-0.601243853569031	-0.009197073988616	-0.123656556010246	-0.04425098374486	-0.022950598970056	-0.025058364495635
-0.061049580574036	-0.13636112213134802	-0.206865310668945	0.062321152538060996	-0.134302645921707	0.18644964694976798	0.145304709672928	0	1.4055784940719598	1.4046865701675422	1.3911086320877082	1.3830283880233758	1.362317442893982	1.34717857837677	1.319500207901001	1.297504782676697	1.263096332550049	1.234516859054565	1.193684697151184	1.15886116027832	1.1119775772094729	1.071313858032227	1.0188132524490359	-6.114768028259277	-3.2031631469726562	-1.141237020492554	-0.104307450354099	-0.025406964123249002	0.082288831472397	-0.022999186068773	-0.072607308626175
-0.051577627658844	-0.16939043998718303	-0.23379135131835896	0.018081029877067	-0.11028975248336802	0.1677535623312	0.165623426437378	0	1.4047814607620241	1.401503086090088	1.383964419364929	1.370374083518982	1.342637896537781	1.319003701210022	1.281412243843079	1.24815046787262	1.201191902160645	1.15886116027832	1.103161811828613	1.052454471588135	0.9887697696685791	0.9305022954940799	0.859705567359924	-3.602686166763306	-10.068604469299316	-0.6888142228126529	-0.065895102918148	-0.088335864245892	-0.014331488870084	0.05775036662816999	0.015824280679226
-0.05539697408676099	-0.112523794174194	-0.18994140625	0.06399929523468	-0.096403151750565	0.157557308673859	0.199681535363197	0	1.403839588165283	1.397743821144104	1.375536799430847	1.355468273162842	1.319500207901001	1.2859535217285158	1.236855626106262	1.1905966997146609	1.129264116287231	1.071313858032227	0.998887658119202	0.9305022954940799	0.848346292972565	0.7709915637969971	0.6806651949882511	-3.705819845199585	-0.484832763671875	-0.7844727635383609	-0.07019174098968499	-0.047186922281981	0.051529422402382	-0.044918093830347	-0.111865907907486
-0.045090019702910995	-0.209227800369263	-0.260619163513184	0.05641720443964	-0.10309087485075001	0.146625220775604	0.287803500890732	0	1.402752995491028	1.3934104442596442	1.3658337593078607	1.338335394859314	1.292963624000549	1.24815046787262	1.186054468154907	1.1252214908599851	1.047910809516907	0.972773551940918	0.8821567893028259	0.794805824756622	0.693140745162964	0.595987141132355	0.485821396112442	-5.286203384399414	-9.416103363037108	-1.2461998462677	-0.09046413749456401	-0.065728969871998	0.012469196692108999	0.050101283937693	0.004548568278551
-0.04767537117004401	-0.096778154373169	-0.175307273864746	-0.018590215593576	-0.087183155119419	0.13732248544693	0.27184608578681896	0	1.401521921157837	1.38850462436676	1.354864001274109	1.319003701210022	1.263096332550049	1.205734014511108	1.129264116287231	1.052454471588135	0.957808256149292	0.864251255989075	0.7544182538986209	0.6473695039749151	0.5258432030677801	0.409005999565125	0.279667854309082	-0.922349750995636	-1.201139211654663	-0.655342876911163	-0.013856530189513999	-0.103864103555679	-0.054770495742559	-0.079716116189957	-0.079585127532482
