	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
0	OLD	food_rawchicken.bmp	Old23	0	2	2.863	False	0
1	OLD	food_frenchfries.bmp	Old20	1	1	1.171	5.0	1570
2	OLD	sporting_soccer ball_new.bmp	Old65	1	1	1.49	5.0	1021
3	OLD	food_pecan02.bmp	Old21	1	1	1.865	8.0	2189
4	OLD	animal_monarch_old.bmp	Old08	1	1	1.204	6.0	931
5	New	musical_bongo drum.bmp	New23	1	2	2.042	6.0	931
6	OLD	food_baguette01.bmp	Old14	1	1	1.327	6.0	1777
7	New	food_pizza.bmp	New22	1	2	1.616	6.0	1777
8	OLD	food_shellpasta.bmp	Old25	1	1	1.606	5.0	1445
9	OLD	musical_harmonica_new.bmp	Old47	1	1	1.257	8.0	2869
10	OLD	sporting_skipping rope.bmp	Old63	1	1	1.449	9.0	838
11	OLD	food_pickle01a.bmp	Old22	1	1	1.481	6.0	581
12	New	fruit_apricot_new.bmp	New04	1	2	1.579	6.0	581
13	OLD	sporting_rollerblade.bmp	Old62	1	1	1.412	5.0	1331
14	New	kitchen_toaster_old.bmp	New30	1	2	1.644	5.0	1331
15	OLD	animal_sheep.bmp	Old11	1	1	1.272	9.0	1564
16	OLD	sporting_mini-trampoline.bmp	Old61	1	1	1.156	8.0	996
17	OLD	hard_musical_recorder.bmp	Old40	1	1	1.171	6.0	611
18	New	animal_pigeon.bmp	New32	1	2	1.801	6.0	611
19	OLD	vegie_mushroom.bmp	Old76	1	1	1.158	5.0	1615
20	New	kitchen_ramekin.bmp	New13	1	2	1.397	5.0	1615
21	New	animal_giraffe.bmp	New03	1	2	2.332	5.0	1615
22	OLD	musical_xylophone_old.bmp	Old52	1	1	1.244	5.0	553
23	New	kitchen_garlic press.bmp	New07	1	2	1.672	5.0	553
24	OLD	animal_dalmation_old.bmp	Old04	1	1	1.284	5.0	1992
25	New	sporting_basketball_new.bmp	New14	0	1	1.444	8.0	553
26	New	musical_french horn_old.bmp	New12	0	1	1.513	9.0	531
27	OLD	musical_double bass.bmp	Old45	1	1	2.282	6.0	1166
28	OLD	sporting_footballhelmet.bmp	Old57	1	1	1.342	8.0	591
29	OLD	vegie_green capsicum.bmp	Old75	1	1	1.357	8.0	837
30	OLD	animal_parrot.bmp	Old09	0	2	1.747	8.0	837
31	New	kitchen_fork_old.bmp	New18	1	2	1.396	8.0	837
32	New	musical_bagpipes.bmp	New35	1	2	1.224	8.0	837
33	New	kitchen_spatula_old.bmp	New37	1	2	2.182	8.0	837
34	OLD	sporting_americanfootball.bmp	Old53	1	1	1.26	5.0	1609
35	OLD	kitchen_ladle.bmp	Old31	1	1	1.59	6.0	645
36	OLD	kitchen_pitcher.bmp	Old34	1	1	1.257	6.0	590
37	OLD	vegie_carrot.bmp	Old78	1	1	1.307	8.0	1630
38	OLD	kitchen_peppermill.bmp	Old33	1	1	2.042	9.0	1447
39	OLD	fruit_watermelon_old.bmp	Old71	1	1	1.378	8.0	474
40	OLD	musical_acoustic guitar_new.bmp	Old42	1	1	1.366	6.0	989
41	OLD	musical_harp_new.bmp	Old43	1	1	1.164	9.0	452
42	OLD	sporting_bicycle_old.bmp	Old55	1	1	2.167	9.0	768
43	OLD	fruit_blackberry_new.bmp	Old66	1	1	1.526	9.0	488
44	OLD	fruit_lemon_new.bmp	Old69	1	1	1.97	5.0	546
45	New	sporting_golf ball.bmp	New19	0	1	1.945	8.0	803
46	New	kitchen_kettle_new.bmp	New24	1	2	1.849	8.0	803
47	OLD	kitchen_tea cup and saucer.bmp	Old37	1	1	1.846	6.0	411
48	New	musical_tambourine_new.bmp	New06	1	2	2.065	6.0	411
49	OLD	kitchen_white strainer.bmp	Old38	1	1	1.542	8.0	1815
50	OLD	vegie_garlic01a.bmp	Old74	1	1	1.259	9.0	536
51	New	vegie_pumpkin.bmp	New21	1	2	2.391	9.0	536
52	OLD	food_croissant01.bmp	Old19	1	1	1.173	9.0	421
53	OLD	food_candy.bmp	Old16	1	1	1.45	8.0	703
54	OLD	sporting_boxing_gloves.bmp	Old56	0	2	2.231	8.0	703
55	OLD	food_toast.bmp	Old26	1	1	1.404	6.0	402
56	New	sporting_weighlifting.bmp	New25	1	2	1.727	6.0	402
57	New	fruit_rasberry.bmp	New10	1	2	1.768	6.0	402
58	OLD	kitchen_wooden spoon_old.bmp	Old39	1	1	2.376	8.0	536
59	OLD	musical_violin_old.bmp	Old51	1	1	2.057	9.0	589
60	OLD	animal_siamese cat.bmp	Old12	1	1	2.435	9.0	537
61	OLD	food_softcheese.bmp	Old24	1	1	1.92	8.0	506
62	New	kitchen_baking spatula.bmp	New01	1	2	1.803	8.0	506
63	New	food_cookie01.bmp	New11	1	2	1.72	8.0	506
64	OLD	musical_tuba.bmp	Old50	1	1	1.88	8.0	717
65	New	animal_seal.bmp	New38	1	2	1.831	8.0	717
66	New	animal_ostrich.bmp	New26	1	2	1.372	8.0	717
67	New	animal_horse.bmp	New20	1	2	1.588	8.0	717
68	New	food_bread.bmp	New28	1	2	2.107	8.0	717
69	New	animal_gorilla.bmp	New15	1	2	2.422	8.0	717
70	OLD	musical_triangle.bmp	Old49	1	1	1.795	9.0	539
71	New	food_drink.bmp	New05	1	2	1.691	9.0	539
72	OLD	animal_farm pig.bmp	Old05	1	1	2.749	8.0	823
73	New	food_walnut01c.bmp	New34	1	2	2.171	8.0	823
74	OLD	food_cracker02.bmp	Old18	1	1	1.611	6.0	634
75	OLD	fruit_green grapes.bmp	Old68	1	1	1.864	5.0	396
76	OLD	Kitchen_apron.bmp	Old27	1	1	1.785	9.0	481
77	OLD	kitchen_big cooking pot.bmp	Old28	1	1	3.092	8.0	448
78	New	sporting_baseball bat_new.bmp	New08	0	1	1.594	8.0	489
79	New	musical_zamponia windflute.bmp	New29	0	1	1.756	8.0	732
80	OLD	sporting_Badminton Racquet.bmp	Old54	1	1	1.605	9.0	380
81	OLD	musical_accordion_old.bmp	Old41	1	1	1.345	6.0	675
82	OLD	kitchen_plate.bmp	Old35	1	1	1.389	5.0	453
83	New	musical_uculele_new.bmp	New39	0	1	1.28	6.0	412
84	OLD	musical_clarinet_new.bmp	Old44	1	1	1.93	9.0	756
85	OLD	animal_zebra_old.bmp	Old13	1	1	1.425	9.0	550
86	New	fruit_granny smith apple.bmp	New16	1	2	1.909	9.0	550
87	OLD	food_chocolatemilk.bmp	Old17	1	1	1.519	6.0	568
88	OLD	kitchen_coffee pot.bmp	Old29	1	1	2.159	8.0	695
89	OLD	sporting_karate clothing.bmp	Old60	1	1	1.601	8.0	560
