	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	25.061	3.0	28.06	0.5	Old57	Enc01	1	8	0.605
1	28.56	3.0	31.56	0.5	False	CTL01	0	6	0.76
2	32.06	3.0	35.06	4.5	Old06	Enc02	1	5	0.7140000000000001
3	39.56	3.0	42.559	2.0	Old61	Enc03	1	5	0.636
4	44.559	3.0	47.559	3.5	False	CTL02	0	5	0.561
5	51.059	3.0	54.058	1.5	False	CTL03	0	6	0.564
6	55.558	3.0	58.558	2.5	Old77	Enc04	1	6	0.6
7	61.058	3.0	64.058	1.0	Old78	Enc05	1	5	0.535
8	65.058	3.0	68.057	3.0	False	CTL04	0	6	0.6920000000000001
9	71.057	3.0	74.057	4.0	Old47	Enc06	1	9	0.6659999999999999
10	78.057	3.0	81.056	0.5	False	CTL05	0	9	0.627
11	81.556	3.0	84.556	2.5	Old56	Enc07	1	6	1.057
12	87.056	3.0	90.056	2.5	False	CTL06	0	9	0.684
13	92.555	3.0	95.555	3.5	False	CTL07	0	5	0.552
14	99.055	3.0	102.055	1.0	Old05	Enc08	1	8	0.74
15	103.055	3.0	106.054	2.0	Old67	Enc09	1	9	0.7879999999999999
16	108.054	3.0	111.054	0.5	Old03	Enc10	1	5	0.728
17	111.554	3.0	114.554	4.5	Old27	Enc11	1	9	0.812
18	119.053	3.0	122.053	7.0	Old35	Enc12	1	5	0.94
19	129.053	3.0	132.05200000000002	0.5	Old45	Enc13	1	8	0.652
20	132.55200000000002	3.0	135.55200000000002	2.0	Old46	Enc14	1	8	0.9590000000000001
21	137.55200000000002	3.0	140.55200000000002	1.0	Old50	Enc15	1	9	0.7829999999999999
22	141.55200000000002	3.0	144.55100000000002	1.0	Old44	Enc16	1	8	0.9540000000000001
23	145.55100000000002	3.0	148.55100000000002	3.5	Old01	Enc17	1	5	0.805
24	152.05100000000002	3.0	155.05100000000002	1.0	False	CTL08	0	8	0.685
25	156.05	3.0	159.05	2.0	Old38	Enc18	1	8	0.74
