	Condition	CorrectSource	Stim_RT
0	0	8	0.947
1	1	6	0.0
2	1	5	0.698
3	1	6	0.777
4	1	9	0.0
5	1	8	0.0
6	1	9	0.0
7	0	5	0.651
8	0	6	0.948
9	1	8	0.0
10	0	8	0.79
11	1	6	0.0
12	1	5	0.0
13	0	8	0.718
14	1	6	0.0
15	1	6	0.0
16	1	8	0.0
17	1	5	0.512
18	1	9	0.0
19	1	9	0.0
20	1	5	0.0
21	1	5	0.0
22	0	5	0.957
23	1	5	0.0
24	1	8	0.0
25	0	5	0.826
26	1	6	0.0
27	1	5	0.0
28	1	6	0.0
29	1	5	0.0
30	1	8	0.0
31	1	5	0.0
32	1	9	0.0
33	0	6	0.688
34	0	9	1.221
35	0	8	0.642
36	0	5	0.767
37	1	8	0.0
38	0	9	0.799
39	1	9	0.0
40	0	6	0.676
41	1	8	0.0
42	1	6	0.0
43	1	9	0.0
44	1	6	0.0
45	1	9	0.0
46	1	6	0.0
47	0	6	0.0
48	1	5	0.0
49	1	9	0.0
50	1	8	0.0
51	1	6	0.0
52	0	6	0.631
53	0	9	0.695
54	1	6	0.0
55	1	5	0.0
56	1	6	0.0
57	0	8	0.831
58	1	9	0.0
59	1	8	0.0
60	1	9	0.0
61	0	9	1.587
62	1	8	0.0
63	1	9	0.0
64	0	8	0.675
65	0	5	0.615
66	0	5	0.8
67	0	8	0.753
68	0	9	0.876
69	0	8	0.584
70	1	6	0.0
71	1	6	0.0
72	1	8	0.0
73	1	9	0.0
74	1	6	0.0
75	0	9	0.695
76	0	5	0.0
77	1	5	0.0
78	1	9	0.0
79	1	8	0.0
80	1	8	0.0
81	0	6	1.519
82	1	6	0.0
83	0	6	0.791
84	1	9	0.0
85	1	9	0.0
86	1	5	0.0
87	0	9	0.937
88	1	8	0.0
89	0	8	0.653
90	1	8	0.0
91	0	8	0.751
92	1	5	0.0
93	0	5	0.896
94	1	8	0.0
95	1	9	0.0
96	0	9	0.0
97	0	9	0.654
98	1	8	0.0
99	1	8	0.0
100	0	6	0.695
101	1	5	0.0
102	1	9	0.0
103	1	5	0.0
104	1	9	0.0
105	1	8	0.0
106	0	6	0.0
107	1	6	0.0
108	1	9	0.0
109	0	5	0.641
110	0	6	0.761
111	1	5	0.0
112	1	6	0.0
113	0	9	0.741
114	1	5	0.0
115	1	5	1.238
116	1	8	0.0
