	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	14.536	3.0	17.545	6.5	Old54	Enc01
1	24.031	3.0	27.04	2.0	Old03	Enc02
2	29.03	3.0	32.039	1.5	Old26	Enc03
3	33.527	3.0	36.536	1.0	Old66	Enc04
4	37.539	3.0	40.548	8.5	Old59	Enc05
5	49.04	3.0	52.049	2.0	Old48	Enc06
6	54.038	3.0	57.047	2.5	Old31	Enc07
7	59.538	3.0	62.547	1.5	False	CTL01
8	64.03399999999999	3.0	67.043	1.5	False	CTL02
9	68.531	3.0	71.54	0.5	Old49	Enc08
10	72.042	3.0	75.051	0.5	False	CTL03
11	75.55199999999999	3.0	78.561	2.0	Old15	Enc09
12	80.55	3.0	83.559	1.5	Old27	Enc10
13	85.04700000000001	3.0	88.056	2.0	False	CTL04
14	90.045	3.0	93.054	7.5	Old13	Enc11
15	100.543	3.0	103.552	5.0	Old17	Enc12
16	108.551	3.0	111.56	1.5	Old69	Enc13
17	113.047	3.0	116.056	3.0	Old18	Enc14
18	119.049	3.0	122.058	1.0	Old28	Enc15
19	123.061	3.0	126.07	1.5	Old29	Enc16
20	127.558	3.0	130.567	8.5	Old23	Enc17
21	139.059	3.0	142.068	2.0	Old09	Enc18
22	144.057	3.0	147.066	1.0	False	CTL05
23	148.069	3.0	151.078	1.5	False	CTL06
24	152.566	3.0	155.575	6.5	Old50	Enc19
25	162.077	3.0	165.086	1.5	Old71	Enc20
26	166.574	3.0	169.583	6.5	Old64	Enc21
27	176.086	3.0	179.095	3.5	False	CTL07
28	182.589	3.0	185.598	8.0	Old72	Enc22
29	193.588	3.0	196.597	13.0	Old02	Enc23
30	209.586	3.0	212.595	1.0	False	CTL08
31	213.598	3.0	216.607	2.5	Old04	Enc24
32	219.098	3.0	222.107	1.5	Old44	Enc25
33	223.594	3.0	226.603	3.5	Old57	Enc26
34	230.097	3.0	233.106	2.0	Old47	Enc27
35	235.096	3.0	238.105	3.0	Old14	Enc28
36	241.097	3.0	244.106	7.0	Old36	Enc29
37	251.093	3.0	254.102	1.0	Old62	Enc30
38	255.089	3.0	258.098	0.5	False	CTL09
39	258.599	3.0	261.608	1.0	False	CTL10
40	262.594	3.0	265.603	0.5	Old10	Enc31
41	266.105	3.0	269.114	7.0	Old74	Enc32
42	276.101	3.0	279.11	4.0	Old19	Enc33
43	283.106	3.0	286.115	2.0	Old22	Enc34
44	288.104	3.0	291.113	2.5	False	CTL11
45	293.604	3.0	296.613	4.5	Old67	Enc35
46	301.109	3.0	304.118	0.5	Old06	Enc36
47	304.62	3.0	307.629	3.0	False	CTL12
48	310.621	3.0	313.63	2.0	Old11	Enc37
49	315.619	3.0	318.628	0.5	False	CTL13
50	319.13	3.0	322.139	1.0	False	CTL14
51	323.142	3.0	326.151	2.5	False	CTL15
52	328.642	3.0	331.651	6.5	False	CTL16
53	338.153	3.0	341.162	9.5	Old46	Enc38
54	350.657	3.0	353.666	3.0	Old61	Enc39
55	356.659	3.0	359.668	3.0	Old56	Enc40
56	362.66	3.0	365.669	1.0	Old77	Enc41
57	366.672	3.0	369.681	2.0	Old65	Enc42
58	371.67	3.0	374.679	1.0	Old24	Enc43
59	375.666	3.0	378.675	0.5	Old39	Enc44
60	379.176	3.0	382.185	2.5	Old25	Enc45
61	384.676	3.0	387.685	8.5	Old30	Enc46
62	396.177	3.0	399.186	5.5	Old34	Enc47
63	404.686	3.0	407.695	2.0	Old01	Enc48
64	409.684	3.0	412.693	6.0	Old51	Enc49
65	418.694	3.0	421.703	6.0	Old43	Enc50
66	427.704	3.0	430.713	1.5	Old12	Enc51
67	432.201	3.0	435.21	2.0	False	CTL17
68	437.199	3.0	440.208	1.5	Old45	Enc52
69	441.696	3.0	444.705	4.0	False	CTL18
70	448.7	3.0	451.709	0.5	False	CTL19
71	452.211	3.0	455.22	6.0	False	CTL20
72	461.221	3.0	464.23	0.5	Old58	Enc53
73	464.732	3.0	467.741	2.5	Old40	Enc54
74	470.231	3.0	473.24	1.5	Old63	Enc55
75	474.728	3.0	477.737	2.5	Old32	Enc56
76	480.228	3.0	483.237	5.5	False	CTL21
77	488.737	3.0	491.746	4.5	Old55	Enc57
78	496.2430000000001	3.0	499.251	2.5	False	CTL22
79	501.742	3.0	504.751	6.5	Old70	Enc58
80	511.254	3.0	514.263	6.5	False	CTL23
81	520.766	3.0	523.775	1.5	False	CTL24
82	525.263	3.0	528.2719999999999	4.5	False	CTL25
83	532.768	3.0	535.7769999999999	1.5	False	CTL26
84	537.265	3.0	540.274	0.5	Old60	Enc59
85	540.776	3.0	543.785	10.0	False	CTL27
86	554.283	3.0	557.2919999999999	4.5	False	CTL28
87	561.788	3.0	564.797	2.0	Old53	Enc60
88	566.7869999999999	3.0	569.7959999999999	1.5	False	CTL29
