	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	1	6	1.7630000000000001	14.618	3.0	17.618	6.5	Old63	Enc01
1	1	5	1.265	24.118000000000002	3.0	27.116999999999997	2.0	Old08	Enc02
2	1	6	1.6130000000000002	29.116999999999997	3.0	32.117	1.5	Old18	Enc03
3	1	9	1.0490000000000002	33.617	3.0	36.616	1.0	Old75	Enc04
4	1	8	1.2830000000000001	37.616	3.0	40.616	8.5	Old53	Enc05
5	1	9	1.1420000000000001	49.115	3.0	52.115	2.0	Old41	Enc06
6	1	8	1.531	54.115	3.0	57.115	2.5	Old36	Enc07
7	0	8	0.735	59.614	3.0	62.614	1.5	False	CTL01
8	0	5	0.625	64.11399999999999	3.0	67.11399999999999	1.5	False	CTL02
9	1	6	2.064	68.613	3.0	71.613	0.5	Old46	Enc08
10	0	6	0.955	72.113	3.0	75.113	0.5	False	CTL03
11	1	5	1.2329999999999999	75.613	3.0	78.612	2.0	Old16	Enc09
12	1	6	1.558	80.612	3.0	83.61200000000002	1.5	Old34	Enc10
13	0	8	0.531	85.11200000000002	3.0	88.11200000000002	2.0	False	CTL04
14	1	6	1.197	90.111	3.0	93.111	7.5	Old11	Enc11
15	1	8	0.899	100.61	3.0	103.61	5.0	Old23	Enc12
16	1	5	0.971	108.61	3.0	111.609	1.5	Old71	Enc13
17	1	9	2.01	113.109	3.0	116.109	3.0	Old24	Enc14
18	1	9	1.163	119.109	3.0	122.10799999999999	1.0	Old33	Enc15
19	1	5	0.621	123.10799999999999	3.0	126.10799999999999	1.5	Old32	Enc16
20	1	5	1.624	127.60799999999999	3.0	130.608	8.5	Old25	Enc17
21	1	5	1.304	139.107	3.0	142.107	2.0	Old13	Enc18
22	0	8	0.752	144.106	3.0	147.106	1.0	False	CTL05
23	0	5	0.619	148.106	3.0	151.106	1.5	False	CTL06
24	1	8	1.161	152.606	3.0	155.605	6.5	Old52	Enc19
25	1	6	1.151	162.105	3.0	165.104	1.5	Old69	Enc20
26	1	5	1.217	166.604	3.0	169.604	6.5	Old61	Enc21
27	0	5	0.56	176.10299999999998	3.0	179.10299999999998	3.5	False	CTL07
28	1	6	1.244	182.60299999999998	3.0	185.60299999999998	8.0	Old67	Enc22
29	1	5	1.141	193.602	3.0	196.601	13.0	Old10	Enc23
30	0	6	0.619	209.6	3.0	212.6	1.0	False	CTL08
31	1	8	1.629	213.6	3.0	216.6	2.5	Old09	Enc24
32	1	5	1.031	219.09900000000002	3.0	222.09900000000002	1.5	Old51	Enc25
33	1	9	1.3719999999999999	223.59900000000002	3.0	226.59900000000002	3.5	Old62	Enc26
34	1	8	1.725	230.09799999999998	3.0	233.09799999999998	2.0	Old43	Enc27
35	1	9	1.714	235.09799999999998	3.0	238.09799999999998	3.0	Old26	Enc28
36	1	8	1.632	241.097	3.0	244.097	7.0	Old30	Enc29
37	1	6	1.4	251.09599999999998	3.0	254.09599999999998	1.0	Old58	Enc30
38	0	9	0.695	255.09599999999998	3.0	258.096	0.5	False	CTL09
39	0	8	0.63	258.596	3.0	261.595	1.0	False	CTL10
40	1	9	1.4069999999999998	262.595	3.0	265.595	0.5	Old05	Enc31
41	1	6	1.324	266.095	3.0	269.095	7.0	Old76	Enc32
42	1	9	1.31	276.094	3.0	279.094	4.0	Old15	Enc33
43	1	6	1.24	283.093	3.0	286.093	2.0	Old14	Enc34
44	0	5	0.726	288.093	3.0	291.093	2.5	False	CTL11
45	1	5	1.598	293.592	3.0	296.592	4.5	Old72	Enc35
46	1	9	1.301	301.092	3.0	304.091	0.5	Old03	Enc36
47	0	9	0.7709999999999999	304.591	3.0	307.591	3.0	False	CTL12
48	1	8	1.338	310.591	3.0	313.591	2.0	Old07	Enc37
49	0	6	0.691	315.59	3.0	318.59	0.5	False	CTL13
50	0	6	0.593	319.09	3.0	322.09	1.0	False	CTL14
51	0	6	0.48100000000000004	323.09	3.0	326.089	2.5	False	CTL15
52	0	9	0.5820000000000001	328.589	3.0	331.589	6.5	False	CTL16
53	1	6	1.768	338.088	3.0	341.088	9.5	Old47	Enc38
54	1	6	1.324	350.587	3.0	353.587	3.0	Old65	Enc39
55	1	5	2.002	356.587	3.0	359.586	3.0	Old60	Enc40
56	1	6	1.213	362.586	3.0	365.586	1.0	Old70	Enc41
57	1	9	1.632	366.586	3.0	369.585	2.0	Old64	Enc42
58	1	8	1.107	371.585	3.0	374.585	1.0	Old22	Enc43
59	1	9	1.381	375.585	3.0	378.585	0.5	Old38	Enc44
60	1	8	1.9340000000000002	379.084	3.0	382.084	2.5	Old19	Enc45
61	1	9	1.13	384.584	3.0	387.584	8.5	Old29	Enc46
62	1	6	1.564	396.083	3.0	399.083	5.5	Old35	Enc47
63	1	6	1.0659999999999998	404.582	3.0	407.582	2.0	Old12	Enc48
64	1	8	1.761	409.582	3.0	412.58099999999996	6.0	Old48	Enc49
65	1	9	1.227	418.58099999999996	3.0	421.58099999999996	6.0	Old45	Enc50
66	1	6	1.69	427.58	3.0	430.58	1.5	Old01	Enc51
67	0	8	0.7070000000000001	432.079	3.0	435.079	2.0	False	CTL17
68	1	5	1.8030000000000002	437.079	3.0	440.079	1.5	Old44	Enc52
69	0	9	0.9059999999999999	441.579	3.0	444.57800000000003	4.0	False	CTL18
70	0	8	0.631	448.57800000000003	3.0	451.57800000000003	0.5	False	CTL19
71	0	5	0.48200000000000004	452.07800000000003	3.0	455.077	6.0	False	CTL20
72	1	9	1.4709999999999999	461.077	3.0	464.077	0.5	Old56	Enc53
73	1	8	1.893	464.57599999999996	3.0	467.57599999999996	2.5	Old49	Enc54
74	1	8	2.109	470.07599999999996	3.0	473.07599999999996	1.5	Old59	Enc55
75	1	6	1.8769999999999998	474.57599999999996	3.0	477.575	2.5	Old27	Enc56
76	0	5	0.708	480.075	3.0	483.075	5.5	False	CTL21
77	1	9	1.258	488.574	3.0	491.574	4.5	Old55	Enc57
78	0	8	0.674	496.074	3.0	499.07300000000004	2.5	False	CTL22
79	1	9	1.605	501.57300000000004	3.0	504.57300000000004	6.5	Old78	Enc58
80	0	9	0.63	511.07199999999983	3.0	514.072	6.5	False	CTL23
81	0	8	0.674	520.571	3.0	523.571	1.5	False	CTL24
82	0	9	0.503	525.071	3.0	528.071	4.5	False	CTL25
83	0	5	0.435	532.57	3.0	535.57	1.5	False	CTL26
84	1	5	1.8559999999999999	537.07	3.0	540.069	0.5	Old57	Enc59
85	0	6	0.8340000000000001	540.569	3.0	543.569	10.0	False	CTL27
86	0	6	0.584	554.068	3.0	557.068	4.5	False	CTL28
87	1	8	1.11	561.567	3.0	564.567	2.0	Old54	Enc60
88	0	9	0.502	566.567	3.0	569.567	1.5	False	CTL29
89	1	8	1.419	571.067	3.0	574.066	12.0	Old04	Enc61
90	1	5	1.515	586.565	3.0	589.565	2.0	Old28	Enc62
91	1	8	1.6880000000000002	591.565	3.0	594.564	1.0	Old77	Enc63
92	0	8	0.747	595.564	3.0	598.564	4.0	False	CTL30
93	1	9	1.6440000000000001	602.564	3.0	605.563	0.5	Old74	Enc64
94	1	8	1.712	606.063	3.0	609.063	4.0	Old66	Enc65
95	1	8	1.1909999999999998	613.063	3.0	616.062	3.5	Old73	Enc66
96	0	8	0.581	619.562	3.0	622.562	1.0	False	CTL31
97	0	5	0.627	623.562	3.0	626.561	0.5	False	CTL32
98	1	5	1.8319999999999999	627.061	3.0	630.061	2.5	Old02	Enc67
99	0	9	0.68	632.561	3.0	635.561	0.5	False	CTL33
100	0	9	0.522	636.06	3.0	639.06	9.0	False	CTL34
101	0	6	0.36200000000000004	648.059	3.0	651.059	2.0	False	CTL35
102	1	9	1.601	653.059	3.0	656.059	0.5	Old06	Enc68
103	0	6	1.129	656.559	3.0	659.558	2.0	False	CTL36
104	0	5	0.536	661.558	3.0	664.558	4.5	False	CTL37
105	0	6	0.612	669.057	3.0	672.057	4.5	False	CTL38
106	1	5	0.499	676.557	3.0	679.556	3.5	Old31	Enc69
107	1	9	1.8319999999999999	683.056	3.0	686.056	1.5	Old40	Enc70
108	1	8	1.51	687.556	3.0	690.555	4.5	Old37	Enc71
109	1	6	0.894	695.055	3.0	698.055	0.5	Old17	Enc72
110	1	9	1.518	698.555	3.0	701.554	0.5	Old68	Enc73
111	0	9	0.682	702.054	3.0	705.054	5.0	False	CTL39
112	1	5	1.74	710.054	3.0	713.053	4.5	Old50	Enc74
113	1	6	1.8319999999999999	717.553	3.0	720.553	5.5	Old42	Enc75
114	1	5	1.57	726.052	3.0	729.052	1.0	Old20	Enc76
115	1	5	1.1340000000000001	730.052	3.0	733.051	0.5	Old39	Enc77
116	1	8	2.365	733.551	3.0	736.551	13.0	Old21	Enc78
