	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
0	New	animal_horse.bmp	New20	1	2	3.747	False	0
1	New	musical_french horn_old.bmp	New12	0	1	2.578	5.0	4938
2	OLD	animal_lion_new.bmp	Old07	0	2	3.443	5.0	4938
3	OLD	animal_siamese cat.bmp	Old12	1	1	3.063	6.0	4364
4	OLD	sporting_hockey stick_old.bmp	Old58	1	1	2.787	6.0	2658
5	OLD	food_baguette01.bmp	Old14	1	1	3.022	5.0	1477
6	New	food_bread.bmp	New28	0	1	4.873	8.0	1997
7	New	animal_gorilla.bmp	New15	1	2	4.763	8.0	1997
8	OLD	kitchen_white strainer.bmp	Old38	1	1	2.594	8.0	1921
9	New	sporting_flippers.bmp	New02	0	1	5.77	8.0	1362
10	OLD	food_croissant01.bmp	Old19	1	1	2.785	6.0	1617
11	OLD	vegie_carrot.bmp	Old78	0	2	2.181	6.0	1617
12	OLD	vegie_mushroom.bmp	Old76	1	1	1.787	8.0	1275
13	OLD	animal_farm pig.bmp	Old05	1	1	3.126	9.0	4400
14	OLD	food_softcheese.bmp	Old24	1	1	2.518	9.0	1281
15	OLD	animal_parrot.bmp	Old09	1	1	2.067	6.0	1064
16	OLD	vegie_cauliflower.bmp	Old72	1	1	2.556	8.0	1037
17	New	sporting_baseball bat_new.bmp	New08	1	2	5.376	8.0	1037
18	New	sporting_weighlifting.bmp	New25	1	2	1.839	8.0	1037
19	OLD	fruit_green grapes.bmp	Old68	0	2	3.044	8.0	1037
20	OLD	musical_accordion_old.bmp	Old41	1	1	1.609	8.0	872
21	New	food_pizza.bmp	New22	1	2	1.731	8.0	872
22	New	fruit_apricot_new.bmp	New04	1	2	3.155	8.0	872
23	OLD	food_pickle01a.bmp	Old22	1	1	2.611	5.0	3346
24	OLD	food_cracker02.bmp	Old18	0	2	1.962	5.0	3346
25	OLD	musical_triangle.bmp	Old49	0	2	2.233	5.0	3346
26	OLD	kitchen_peppermill.bmp	Old33	0	2	1.893	5.0	3346
27	New	fruit_rasberry.bmp	New10	1	2	1.736	5.0	3346
28	OLD	sporting_soccer ball_new.bmp	Old65	1	1	2.287	9.0	1586
29	New	food_walnut01c.bmp	New34	1	2	3.314	9.0	1586
30	New	vegie_snowpea01.bmp	New27	0	1	2.723	5.0	3661
31	New	vegie_cucumber.bmp	New33	0	1	2.193	5.0	2688
32	New	kitchen_kettle_new.bmp	New24	1	2	1.795	5.0	2688
33	New	food_bagel01.bmp	New17	1	2	1.632	5.0	2688
34	OLD	musical_acoustic guitar_new.bmp	Old42	1	1	4.029	9.0	2715
35	OLD	kitchen_big cooking pot.bmp	Old28	0	2	2.628	9.0	2715
36	OLD	animal_cheetah.bmp	Old02	1	1	4.241	5.0	5302
37	OLD	kitchen_cookie cutter.bmp	Old30	0	2	4.13	5.0	5302
38	OLD	vegie_garlic01a.bmp	Old74	0	2	2.835	5.0	5302
39	OLD	musical_xylophone_old.bmp	Old52	0	2	2.768	5.0	5302
40	OLD	vegie_radish.bmp	Old77	1	1	1.376	9.0	832
41	New	fruit_granny smith apple.bmp	New16	1	2	5.46	9.0	832
42	OLD	Kitchen_apron.bmp	Old27	1	1	2.288	5.0	1444
43	OLD	animal_monarch_old.bmp	Old08	1	1	1.776	8.0	1184
44	New	vegie_broccoli.bmp	New36	1	2	2.456	8.0	1184
45	OLD	sporting_karate clothing.bmp	Old60	0	2	2.531	8.0	1184
46	OLD	fruit_watermelon_old.bmp	Old71	1	1	2.181	6.0	3797
47	OLD	musical_drums_old.bmp	Old46	1	1	3.707	6.0	1134
48	OLD	vegie_green capsicum.bmp	Old75	0	2	2.198	6.0	1134
49	New	musical_uculele_new.bmp	New39	0	1	2.435	9.0	992
50	OLD	sporting_mini-trampoline.bmp	Old61	0	2	4.728	9.0	992
51	New	sporting_golf ball.bmp	New19	1	2	2.024	9.0	992
52	OLD	musical_clarinet_new.bmp	Old44	1	1	2.319	9.0	2193
53	OLD	musical_tuba.bmp	Old50	1	1	2.023	5.0	3501
54	OLD	sporting_skipping rope.bmp	Old63	0	2	2.527	5.0	3501
55	OLD	kitchen_coffee pot.bmp	Old29	0	2	3.889	5.0	3501
56	OLD	hard_musical_recorder.bmp	Old40	1	1	2.324	6.0	5807
57	New	food_cookie01.bmp	New11	1	2	1.901	6.0	5807
58	New	sporting_windsurf.bmp	New31	1	2	2.8	6.0	5807
59	OLD	kitchen_scrubbing brush.bmp	Old36	0	2	1.829	6.0	5807
60	OLD	sporting_footballhelmet.bmp	Old57	1	1	1.85	9.0	3431
61	OLD	food_frenchfries.bmp	Old20	0	2	1.723	9.0	3431
62	OLD	food_bottleofredwine01.bmp	Old15	1	1	1.916	9.0	1207
63	OLD	sporting_snow shoes_old.bmp	Old64	1	1	3.421	8.0	828
64	OLD	musical_piano_old.bmp	Old48	1	1	2.657	9.0	1893
65	New	musical_bongo drum.bmp	New23	1	2	2.585	9.0	1893
