	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	25.059	3.0	28.059	0.5	Old64	Enc01	1	8	1.784
1	28.559	3.0	31.559	0.5	False	CTL01	0	6	1.392
2	32.059	3.0	35.059	4.5	Old12	Enc02	1	5	1.81
3	39.558	3.0	42.558	2.0	Old63	Enc03	1	5	1.31
4	44.558	3.0	47.558	3.5	False	CTL02	0	5	1.036
5	51.056999999999995	3.0	54.056999999999995	1.5	False	CTL03	0	6	0.807
6	55.556999999999995	3.0	58.556999999999995	2.5	Old72	Enc04	1	6	2.105
7	61.056999999999995	3.0	64.057	1.0	Old67	Enc05	1	5	1.36
8	65.056	3.0	68.056	3.0	False	CTL04	0	6	1.281
9	71.056	3.0	74.056	4.0	Old48	Enc06	1	9	1.631
10	78.055	3.0	81.055	0.5	False	CTL05	0	9	1.534
11	81.555	3.0	84.555	2.5	Old55	Enc07	1	6	2.779
12	87.055	3.0	90.055	2.5	False	CTL06	0	9	1.699
13	92.554	3.0	95.554	3.5	False	CTL07	0	5	0.81
14	99.054	3.0	102.054	1.0	Old08	Enc08	1	8	1.482
15	103.054	3.0	106.053	2.0	Old78	Enc09	1	9	2.407
16	108.053	3.0	111.053	0.5	Old01	Enc10	1	5	1.827
17	111.553	3.0	114.553	4.5	Old33	Enc11	1	9	2.274
18	119.052	3.0	122.052	7.0	Old34	Enc12	1	5	1.6369999999999998
19	129.05200000000002	3.0	132.05100000000002	0.5	Old44	Enc13	1	8	1.876
20	132.55100000000002	3.0	135.55100000000002	2.0	Old49	Enc14	1	8	1.182
21	137.55100000000002	3.0	140.55100000000002	1.0	Old43	Enc15	1	9	1.2229999999999999
22	141.55100000000002	3.0	144.55	1.0	Old41	Enc16	1	8	2.127
23	145.55	3.0	148.55	3.5	Old03	Enc17	1	5	1.325
24	152.05	3.0	155.05	1.0	False	CTL08	0	8	1.084
25	156.05	3.0	159.049	2.0	Old28	Enc18	1	8	1.278
26	161.049	3.0	164.049	0.5	Old17	Enc19	1	8	1.334
27	164.549	3.0	167.549	3.5	Old20	Enc20	1	5	2.415
28	171.049	3.0	174.048	7.0	False	CTL09	0	8	1.317
29	181.048	3.0	184.048	2.5	Old45	Enc21	1	9	2.1390000000000002
