	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
0	OLD	hard_musical_recorder.bmp	Old40	1	1	1.779	9	4291
1	New	musical_uculele_new.bmp	New39	0	1	1.71	8	9176
2	OLD	sporting_fishing rod.bmp	Old59	1	1	1.633	6	2023
3	New	kitchen_spatula_old.bmp	New37	1	2	4.045	6	2023
4	New	musical_zamponia windflute.bmp	New29	1	2	1.354	6	2023
5	New	fruit_granny smith apple.bmp	New16	0	1	1.371	5	2643
6	New	animal_pigeon.bmp	New32	1	2	1.585	5	2643
7	OLD	musical_triangle.bmp	Old49	1	1	2.009	6	1102
8	OLD	animal_farm pig.bmp	Old05	1	1	1.633	5	3312
9	OLD	sporting_karate clothing.bmp	Old60	0	2	2.162	5	3312
10	OLD	animal_siamese cat.bmp	Old12	1	1	1.21	8	1585
11	OLD	vegie_cauliflower.bmp	Old72	1	1	1.745	8	3154
12	OLD	food_cracker02.bmp	Old18	1	1	1.787	6	1891
13	OLD	sporting_footballhelmet.bmp	Old57	1	1	1.438	5	4172
14	New	musical_french horn_old.bmp	New12	1	2	3.196	5	4172
15	OLD	fruit_lemon_new.bmp	Old69	1	1	1.203	5	2826
16	OLD	kitchen_scrubbing brush.bmp	Old36	0	2	1.857	5	2826
17	New	animal_horse.bmp	New20	1	2	3.149	5	2826
18	OLD	fruit_pineapple_old.bmp	Old70	0	2	3.966	5	2826
19	New	sporting_flippers.bmp	New02	1	2	1.206	5	2826
20	OLD	food_softcheese.bmp	Old24	1	1	1.477	9	529
21	OLD	vegie_garlic01a.bmp	Old74	0	2	3.331	9	529
22	OLD	vegie_radish.bmp	Old77	0	2	2.981	9	529
23	OLD	animal_dalmation_old.bmp	Old04	0	2	1.164	9	529
24	OLD	musical_harp_new.bmp	Old43	1	1	1.677	9	2529
25	New	animal_giraffe.bmp	New03	1	2	1.834	9	2529
26	New	food_bread.bmp	New28	1	2	3.512	9	2529
27	OLD	sporting_bicycle_old.bmp	Old55	0	2	1.211	9	2529
28	OLD	kitchen_plate.bmp	Old35	1	1	3.192	8	2465
29	OLD	vegie_corn02.bmp	Old73	0	2	1.596	8	2465
30	New	musical_tambourine_new.bmp	New06	1	2	1.387	8	2465
31	OLD	animal_parrot.bmp	Old09	0	2	1.139	8	2465
32	OLD	fruit_blackberry_new.bmp	Old66	0	2	1.701	8	2465
33	OLD	musical_clarinet_new.bmp	Old44	1	1	1.456	8	3276
34	New	animal_ostrich.bmp	New26	1	2	1.873	8	3276
35	New	food_bagel01.bmp	New17	1	2	1.037	8	3276
36	OLD	sporting_skipping rope.bmp	Old63	0	2	1.027	8	3276
37	New	kitchen_fork_old.bmp	New18	1	2	2.769	8	3276
38	New	food_walnut01c.bmp	New34	1	2	2.417	8	3276
39	New	musical_bongo drum.bmp	New23	1	2	1.336	8	3276
40	OLD	kitchen_tea cup and saucer.bmp	Old37	1	1	2.616	5	591
41	OLD	food_shellpasta.bmp	Old25	1	1	1.711	9	690
42	New	fruit_cherry.bmp	Old67	0	2	3.661	9	690
43	OLD	food_chocolatemilk.bmp	Old17	0	2	1.37	9	690
44	OLD	animal_lion_new.bmp	Old07	0	2	4.762	9	690
45	OLD	musical_tuba.bmp	Old50	0	2	4.002	9	690
46	New	sporting_windsurf.bmp	New31	1	2	4.29	9	690
47	OLD	animal_sheep.bmp	Old11	0	2	10.901	9	690
48	OLD	vegie_mushroom.bmp	Old76	1	1	1.473	5	3276
49	New	kitchen_baking spatula.bmp	New01	1	2	4.713	5	3276
50	New	kitchen_garlic press.bmp	New07	1	2	2.019	5	3276
51	OLD	fruit_watermelon_old.bmp	Old71	1	1	2.314	5	2260
52	OLD	sporting_Badminton Racquet.bmp	Old54	1	1	3.769	6	7258
53	OLD	kitchen_cookie cutter.bmp	Old30	1	1	2.135	8	617
54	OLD	kitchen_peppermill.bmp	Old33	0	2	1.944	8	617
