	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	25.059	3.0	28.059	0.5	Old64	Enc01
1	28.559	3.0	31.559	0.5	False	CTL01
2	32.059	3.0	35.059	4.5	Old12	Enc02
3	39.558	3.0	42.558	2.0	Old63	Enc03
4	44.558	3.0	47.558	3.5	False	CTL02
5	51.057	3.0	54.057	1.5	False	CTL03
6	55.557	3.0	58.557	2.5	Old72	Enc04
7	61.057	3.0	64.057	1.0	Old67	Enc05
8	65.056	3.0	68.056	3.0	False	CTL04
9	71.056	3.0	74.056	4.0	Old48	Enc06
10	78.055	3.0	81.055	0.5	False	CTL05
11	81.555	3.0	84.555	2.5	Old55	Enc07
12	87.055	3.0	90.055	2.5	False	CTL06
13	92.554	3.0	95.554	3.5	False	CTL07
14	99.054	3.0	102.054	1.0	Old08	Enc08
15	103.054	3.0	106.053	2.0	Old78	Enc09
16	108.053	3.0	111.053	0.5	Old01	Enc10
17	111.553	3.0	114.553	4.5	Old33	Enc11
18	119.052	3.0	122.052	7.0	Old34	Enc12
19	129.052	3.0	132.051	0.5	Old44	Enc13
20	132.551	3.0	135.551	2.0	Old49	Enc14
21	137.551	3.0	140.551	1.0	Old43	Enc15
22	141.551	3.0	144.55	1.0	Old41	Enc16
23	145.55	3.0	148.55	3.5	Old03	Enc17
24	152.05	3.0	155.05	1.0	False	CTL08
25	156.05	3.0	159.049	2.0	Old28	Enc18
26	161.049	3.0	164.049	0.5	Old17	Enc19
27	164.549	3.0	167.549	3.5	Old20	Enc20
28	171.049	3.0	174.048	7.0	False	CTL09
29	181.048	3.0	184.048	2.5	Old45	Enc21
30	186.547	3.0	189.547	5.0	Old24	Enc22
31	194.547	3.0	197.547	1.0	Old11	Enc23
32	198.546	3.0	201.546	10.0	Old25	Enc24
33	211.545	3.0	214.545	1.5	Old75	Enc25
34	216.045	3.0	219.045	0.5	Old16	Enc26
35	219.545	3.0	222.545	2.5	Old70	Enc27
