	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	14.538	3.0	17.537	6.5	Old58	Enc01	1	6	0.0
1	24.037	3.0	27.035999999999998	2.0	Old03	Enc02	1	5	0.0
2	29.035999999999998	3.0	32.036	1.5	Old16	Enc03	1	6	0.0
3	33.536	3.0	36.536	1.0	Old78	Enc04	1	9	0.0
4	37.536	3.0	40.535	8.5	Old63	Enc05	1	8	0.0
5	49.035	3.0	52.034	2.0	Old46	Enc06	1	9	0.0
6	54.034	3.0	57.034	2.5	Old32	Enc07	1	8	0.0
7	59.534	3.0	62.533	1.5	False	CTL01	0	8	0.0
8	64.033	3.0	67.033	1.5	False	CTL02	0	5	0.0
9	68.533	3.0	71.533	0.5	Old42	Enc08	1	6	0.0
10	72.032	3.0	75.032	0.5	False	CTL03	0	6	0.0
11	75.532	3.0	78.532	2.0	Old14	Enc09	1	5	0.0
12	80.532	3.0	83.531	1.5	Old36	Enc10	1	6	0.0
13	85.031	3.0	88.031	2.0	False	CTL04	0	8	0.0
14	90.031	3.0	93.031	7.5	Old05	Enc11	1	6	0.0
15	100.53	3.0	103.53	5.0	Old25	Enc12	1	8	0.0
16	108.529	3.0	111.529	1.5	Old72	Enc13	1	5	0.0
17	113.029	3.0	116.02799999999999	3.0	Old15	Enc14	1	9	0.0
18	119.02799999999999	3.0	122.02799999999999	1.0	Old38	Enc15	1	9	0.0
19	123.02799999999999	3.0	126.02799999999999	1.5	Old34	Enc16	1	5	0.0
20	127.527	3.0	130.52700000000002	8.5	Old18	Enc17	1	5	0.0
21	139.026	3.0	142.026	2.0	Old12	Enc18	1	5	0.0
22	144.026	3.0	147.026	1.0	False	CTL05	0	8	0.0
23	148.026	3.0	151.025	1.5	False	CTL06	0	5	0.0
24	152.525	3.0	155.525	6.5	Old48	Enc19	1	8	0.0
25	162.024	3.0	165.024	1.5	Old67	Enc20	1	6	0.0
26	166.524	3.0	169.524	6.5	Old60	Enc21	1	5	0.0
27	176.023	3.0	179.023	3.5	False	CTL07	0	5	0.0
28	182.523	3.0	185.52200000000002	8.0	Old69	Enc22	1	6	0.0
29	193.52200000000002	3.0	196.521	13.0	Old09	Enc23	1	5	0.0
30	209.52	3.0	212.52	1.0	False	CTL08	0	6	0.0
31	213.52	3.0	216.52	2.5	Old13	Enc24	1	8	0.0
32	219.019	3.0	222.019	1.5	Old50	Enc25	1	5	0.0
33	223.519	3.0	226.519	3.5	Old59	Enc26	1	9	0.0
34	230.018	3.0	233.018	2.0	Old43	Enc27	1	8	0.0
35	235.018	3.0	238.018	3.0	Old26	Enc28	1	9	0.0
36	241.017	3.0	244.017	7.0	Old28	Enc29	1	8	0.0
37	251.016	3.0	254.016	1.0	Old65	Enc30	1	6	0.0
38	255.016	3.0	258.01599999999996	0.5	False	CTL09	0	9	0.0
39	258.51599999999996	3.0	261.51599999999996	1.0	False	CTL10	0	8	0.0
40	262.515	3.0	265.515	0.5	Old02	Enc31	1	9	0.0
41	266.015	3.0	269.015	7.0	Old73	Enc32	1	6	0.0
42	276.014	3.0	279.014	4.0	Old22	Enc33	1	9	0.0
43	283.014	3.0	286.013	2.0	Old20	Enc34	1	6	0.0
44	288.013	3.0	291.013	2.5	False	CTL11	0	5	0.0
45	293.513	3.0	296.512	4.5	Old68	Enc35	1	5	0.0
46	301.012	3.0	304.012	0.5	Old06	Enc36	1	9	0.0
47	304.512	3.0	307.51099999999997	3.0	False	CTL12	0	9	0.0
48	310.51099999999997	3.0	313.51099999999997	2.0	Old04	Enc37	1	8	0.0
