	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	1	6	1.175	14.536	3.0	17.545	6.5	Old54	Enc01
1	1	5	1.4480000000000002	24.031	3.0	27.04	2.0	Old03	Enc02
2	1	6	1.041	29.03	3.0	32.039	1.5	Old26	Enc03
3	1	9	1.192	33.527	3.0	36.536	1.0	Old66	Enc04
4	1	8	1.036	37.539	3.0	40.548	8.5	Old59	Enc05
5	1	9	0.99	49.04	3.0	52.049	2.0	Old48	Enc06
6	1	8	1.056	54.038000000000004	3.0	57.047	2.5	Old31	Enc07
7	0	8	0.98	59.538000000000004	3.0	62.547	1.5	False	CTL01
8	0	5	1.22	64.03399999999999	3.0	67.043	1.5	False	CTL02
9	1	6	1.115	68.531	3.0	71.54	0.5	Old49	Enc08
10	0	6	0.764	72.042	3.0	75.051	0.5	False	CTL03
11	1	5	0.934	75.55199999999998	3.0	78.561	2.0	Old15	Enc09
12	1	6	1.08	80.55	3.0	83.559	1.5	Old27	Enc10
13	0	8	0.95	85.04700000000003	3.0	88.056	2.0	False	CTL04
14	1	6	0.88	90.045	3.0	93.054	7.5	Old13	Enc11
15	1	8	1.6780000000000002	100.54299999999999	3.0	103.552	5.0	Old17	Enc12
16	1	5	0.0	108.551	3.0	111.56	1.5	Old69	Enc13
17	1	9	1.55	113.04700000000001	3.0	116.056	3.0	Old18	Enc14
18	1	9	1.444	119.04899999999999	3.0	122.05799999999999	1.0	Old28	Enc15
19	1	5	1.295	123.061	3.0	126.07	1.5	Old29	Enc16
20	1	5	1.35	127.55799999999999	3.0	130.567	8.5	Old23	Enc17
21	1	5	1.393	139.059	3.0	142.06799999999998	2.0	Old09	Enc18
22	0	8	0.971	144.05700000000002	3.0	147.066	1.0	False	CTL05
23	0	5	0.7509999999999999	148.069	3.0	151.078	1.5	False	CTL06
24	1	8	0.878	152.566	3.0	155.575	6.5	Old50	Enc19
25	1	6	1.038	162.077	3.0	165.08599999999998	1.5	Old71	Enc20
26	1	5	1.085	166.574	3.0	169.583	6.5	Old64	Enc21
27	0	5	0.629	176.08599999999998	3.0	179.095	3.5	False	CTL07
28	1	6	1.1179999999999999	182.58900000000003	3.0	185.59799999999998	8.0	Old72	Enc22
29	1	5	0.855	193.588	3.0	196.597	13.0	Old02	Enc23
30	0	6	0.816	209.58599999999998	3.0	212.595	1.0	False	CTL08
31	1	8	1.124	213.59799999999998	3.0	216.607	2.5	Old04	Enc24
32	1	5	1.072	219.09799999999998	3.0	222.107	1.5	Old44	Enc25
33	1	9	1.256	223.59400000000002	3.0	226.60299999999998	3.5	Old57	Enc26
34	1	8	1.2890000000000001	230.097	3.0	233.106	2.0	Old47	Enc27
35	1	9	1.138	235.09599999999998	3.0	238.105	3.0	Old14	Enc28
36	1	8	1.185	241.097	3.0	244.106	7.0	Old36	Enc29
37	1	6	1.716	251.093	3.0	254.102	1.0	Old62	Enc30
38	0	9	0.7120000000000001	255.08900000000003	3.0	258.098	0.5	False	CTL09
39	0	8	0.8740000000000001	258.599	3.0	261.608	1.0	False	CTL10
40	1	9	0.927	262.594	3.0	265.603	0.5	Old10	Enc31
41	1	6	1.5759999999999998	266.105	3.0	269.11400000000003	7.0	Old74	Enc32
42	1	9	1.1640000000000001	276.101	3.0	279.11	4.0	Old19	Enc33
43	1	6	1.646	283.106	3.0	286.115	2.0	Old22	Enc34
44	0	5	0.784	288.10400000000004	3.0	291.113	2.5	False	CTL11
45	1	5	1.044	293.60400000000004	3.0	296.613	4.5	Old67	Enc35
46	1	9	1.099	301.10900000000004	3.0	304.118	0.5	Old06	Enc36
47	0	9	0.8759999999999999	304.62	3.0	307.629	3.0	False	CTL12
48	1	8	2.075	310.621	3.0	313.63	2.0	Old11	Enc37
49	0	6	0.893	315.619	3.0	318.628	0.5	False	CTL13
50	0	6	0.878	319.13	3.0	322.139	1.0	False	CTL14
51	0	6	1.0170000000000001	323.142	3.0	326.151	2.5	False	CTL15
52	0	9	0.9329999999999999	328.642	3.0	331.651	6.5	False	CTL16
53	1	6	1.206	338.153	3.0	341.162	9.5	Old46	Enc38
54	1	6	1.27	350.657	3.0	353.666	3.0	Old61	Enc39
55	1	5	1.9	356.659	3.0	359.668	3.0	Old56	Enc40
56	1	6	1.97	362.66	3.0	365.66900000000004	1.0	Old77	Enc41
57	1	9	0.9420000000000001	366.67199999999997	3.0	369.681	2.0	Old65	Enc42
58	1	8	0.992	371.67	3.0	374.67900000000003	1.0	Old24	Enc43
59	1	9	1.78	375.666	3.0	378.675	0.5	Old39	Enc44
60	1	8	0.0	379.176	3.0	382.185	2.5	Old25	Enc45
61	1	9	1.082	384.676	3.0	387.685	8.5	Old30	Enc46
62	1	6	1.3330000000000002	396.17699999999996	3.0	399.186	5.5	Old34	Enc47
63	1	6	1.319	404.686	3.0	407.695	2.0	Old01	Enc48
64	1	8	0.6809999999999999	409.684	3.0	412.69300000000004	6.0	Old51	Enc49
65	1	9	1.159	418.694	3.0	421.70300000000003	6.0	Old43	Enc50
66	1	6	1.061	427.704	3.0	430.713	1.5	Old12	Enc51
67	0	8	0.852	432.20099999999996	3.0	435.21	2.0	False	CTL17
68	1	5	0.846	437.199	3.0	440.208	1.5	Old45	Enc52
69	0	9	2.676	441.69599999999997	3.0	444.705	4.0	False	CTL18
70	0	8	0.7120000000000001	448.7	3.0	451.709	0.5	False	CTL19
71	0	5	0.8490000000000001	452.211	3.0	455.22	6.0	False	CTL20
72	1	9	0.575	461.221	3.0	464.23	0.5	Old58	Enc53
73	1	8	1.056	464.73199999999997	3.0	467.741	2.5	Old40	Enc54
74	1	8	1.5090000000000001	470.231	3.0	473.24	1.5	Old63	Enc55
75	1	6	1.3319999999999999	474.728	3.0	477.73699999999997	2.5	Old32	Enc56
76	0	5	1.216	480.228	3.0	483.23699999999997	5.5	False	CTL21
77	1	9	1.274	488.73699999999997	3.0	491.746	4.5	Old55	Enc57
78	0	8	0.7120000000000001	496.24300000000017	3.0	499.251	2.5	False	CTL22
79	1	9	1.013	501.74199999999996	3.0	504.751	6.5	Old70	Enc58
80	0	9	0.685	511.254	3.0	514.263	6.5	False	CTL23
81	0	8	0.557	520.766	3.0	523.775	1.5	False	CTL24
82	0	9	0.619	525.263	3.0	528.2719999999998	4.5	False	CTL25
83	0	5	0.5539999999999999	532.768	3.0	535.7769999999998	1.5	False	CTL26
84	1	5	1.8330000000000002	537.265	3.0	540.274	0.5	Old60	Enc59
85	0	6	0.0	540.776	3.0	543.785	10.0	False	CTL27
86	0	6	0.775	554.283	3.0	557.2919999999998	4.5	False	CTL28
87	1	8	1.181	561.788	3.0	564.797	2.0	Old53	Enc60
88	0	9	0.774	566.7869999999998	3.0	569.7959999999998	1.5	False	CTL29
89	1	8	0.758	571.283	3.0	574.2919999999998	12.0	Old05	Enc61
90	1	5	1.013	586.78	3.0	589.789	2.0	Old37	Enc62
91	1	8	0.823	591.778	3.0	594.7869999999998	1.0	Old76	Enc63
92	0	8	0.0	595.79	3.0	598.799	4.0	False	CTL30
93	1	9	1.806	602.794	3.0	605.803	0.5	Old75	Enc64
94	1	8	1.055	606.305	3.0	609.314	4.0	Old68	Enc65
95	1	8	1.067	613.309	3.0	616.318	3.5	Old78	Enc66
96	0	8	1.052	619.812	3.0	622.821	1.0	False	CTL31
97	0	5	0.64	623.8240000000002	3.0	626.8330000000002	0.5	False	CTL32
98	1	5	0.674	627.3340000000002	3.0	630.3430000000002	2.5	Old08	Enc67
99	0	9	0.638	632.8340000000002	3.0	635.8430000000002	0.5	False	CTL33
100	0	9	0.528	636.344	3.0	639.3530000000002	9.0	False	CTL34
101	0	6	0.5720000000000001	648.347	3.0	651.356	2.0	False	CTL35
102	1	9	1.006	653.345	3.0	656.3539999999998	0.5	Old07	Enc68
103	0	6	1.063	656.8560000000001	3.0	659.865	2.0	False	CTL36
104	0	5	0.521	661.8539999999998	3.0	664.863	4.5	False	CTL37
105	0	6	0.9590000000000001	669.36	3.0	672.3689999999998	4.5	False	CTL38
106	1	5	0.581	676.8660000000001	3.0	679.875	3.5	Old35	Enc69
107	1	9	1.63	683.368	3.0	686.377	1.5	Old52	Enc70
108	1	8	1.0290000000000001	687.865	3.0	690.8739999999998	4.5	Old33	Enc71
109	1	6	1.547	695.3710000000002	3.0	698.38	0.5	Old21	Enc72
110	1	9	1.245	698.8810000000002	3.0	701.89	0.5	Old73	Enc73
111	0	9	0.0	702.3919999999998	3.0	705.4010000000002	5.0	False	CTL39
112	1	5	0.975	710.3989999999999	3.0	713.408	4.5	Old42	Enc74
113	1	6	1.093	717.905	3.0	720.914	5.5	Old41	Enc75
114	1	5	0.831	726.414	3.0	729.423	1.0	Old20	Enc76
115	1	5	1.275	730.426	3.0	733.435	0.5	Old38	Enc77
116	1	8	1.085	733.936	3.0	736.945	13.0	Old16	Enc78
