motion_tx	motion_ty	motion_tz	motion_rx	motion_ry	motion_rz	FD	scrub	slow_drift	slow_drift.1	slow_drift.2	slow_drift.3	slow_drift.4	slow_drift.5	slow_drift.6	slow_drift.7	slow_drift.8	slow_drift.9	slow_drift.10	slow_drift.11	slow_drift.12	slow_drift.13	wm_avg	vent_avg	global_signal_pca	compcor	compcor.1	compcor.2	compcor.3	compcor.4
-0.0072665214538569995	0.09907054901123	0.10357666015625	-0.31587401032447804	-0.029156481847167005	-0.16317656636238098	0.421053349971771	0	1.4068711996078491	1.411756157875061	1.4068711996078491	1.411756157875061	1.4068711996078491	1.411756157875061	1.4068711996078491	1.411756157875061	1.4068711996078491	1.411756157875061	1.4068711996078491	1.411756157875061	1.4068711996078491	1.411756157875061	20.60512924194336	173.85537719726562	1.610359311103821	-0.046200424432755	0.086046665906906	-0.0028034253045919996	0.004435804206878001	0.018883300945163002
-0.087757110595703	0.044951438903809	0.003019332885742	-0.155144587159157	-0.041274886578321	-0.123014383018017	0.35360461473465005	1	1.4067872762680047	1.411420226097107	1.4061152935028078	1.4104125499725342	1.40477192401886	1.4087334871292108	1.402757525444031	1.406383991241455	1.400073170661926	1.4033651351928709	1.3967200517654421	1.3996784687042243	1.392699956893921	1.395325541496277	54.51752471923828	99.32563018798828	1.249312162399292	-0.0313436165452	0.11161980777978901	0.01457370352	-0.0028808135539290006	-0.022792872041464
-0.13111400604248	0.030996322631836003	-0.139057159423828	-0.032816249877214	-0.033149164170027	-0.076749779284	0.9406819343566891	1	1.406535267829895	1.4104125499725342	1.4038485288620002	1.406383991241455	1.3984801769256592	1.3996784687042243	1.3904403448104858	1.390308499336243	1.3797444105148322	1.378291964530945	1.3664127588272088	1.363651752471924	1.3504706621170042	1.3464157581329352	61.3312873840332	-18.516927719116207	1.7852882146835334	-0.010792724788189002	0.09281060099601698	0.032244231551886	0.007437196094543	-0.035223763436079004
-0.027350425720215003	0.15246009826660198	0.08528900146484401	-0.387782484292984	-0.109539225697517	-0.208162307739258	0.20511932671070102	1	1.4061152935028078	1.4087334871292108	1.400073170661926	1.3996784687042243	1.3880146741867072	1.384629726409912	1.3699914216995241	1.363651752471924	1.346080780029297	1.33683443069458	1.31638491153717	1.304292678833008	1.281031131744385	1.266165614128113	77.06700897216798	103.31900024414062	2.502432107925415	-0.06790038198232701	0.12912330031395	-0.01190818939358	-0.017862277105451	0.067177921533585
-0.020907402038573997	0.17531394958496102	-0.000650405883789	-0.350125581026077	-0.077045455574989	-0.24101001024246202	0.27549496293067893	1	1.405527472496033	1.406383991241455	1.3947932720184328	1.390308499336243	1.373406529426575	1.363651752471924	1.3415300846099851	1.326616883277893	1.2994064092636108	1.279485583305359	1.247356176376343	1.2226166725158691	1.185775518417358	1.156442999839783	39.86509704589844	-21.657434463500977	0.6154438853263849	-0.055487543344498	0.077932871878147	0.019497146829963	0.01587687432766	0.049331080168485995
-0.07784843444824201	0.137977600097656	0.107345581054688	-0.325127720832825	-0.08117309957742701	-0.18622975051403	0.424643725156784	0	1.40477192401886	1.4033651351928709	1.3880146741867072	1.378291964530945	1.354699373245239	1.33683443069458	1.305222034454346	1.279485583305359	1.240170836448669	1.206927180290222	1.160319089889526	1.120021462440491	1.06661593914032	1.01980185508728	65.24829864501953	56.38111877441406	1.416508078575134	-0.059365175664425	0.11706037074327498	0.033986102789639996	-0.005125917028636	0.023696394637227003
-0.059767246246337995	0.011764526367188001	-0.032814025878906	-0.19828253984451302	-0.09822224825620698	-0.202981159090996	0.20607712864875802	0	1.4038485288620002	1.3996784687042243	1.3797444105148322	1.363651752471924	1.3319486379623409	1.304292678833008	1.2612788677215578	1.2226166725158691	1.168944597244263	1.120021462440491	1.0565253496170042	0.9982624053955079	0.925944745540619	0.859422743320465	86.66423797607422	151.40045166015622	1.7303959131240838	-0.031713038682938	0.133600100874901	0.0031966373790059993	0.030483571812509998	0.037378590553998996
-0.044301986694336	0.078925132751465	-0.022457122802733997	-0.276832640171051	-0.052091568708419994	-0.207896962761879	0.28138697147369396	0	1.402757525444031	1.395325541496277	1.3699914216995241	1.3464157581329352	1.305222034454346	1.266165614128113	1.209956884384155	1.156442999839783	1.086413502693176	1.01980185508728	0.9374675154685971	0.859422743320465	0.766586065292358	0.6790388822555539	70.23516082763672	53.040504455566406	1.200629711151123	-0.046103708446025994	0.120880417525768	0.028907518833876	-0.008535076864064	-0.001299106981605
-0.023999691009521	0.203007698059082	0.077905654907227	-0.24366404116153698	-0.049358274787664004	-0.20181329548358898	0.15624584257602697	0	1.401499032974243	1.390308499336243	1.3587661981582642	1.326616883277893	1.274599075317383	1.2226166725158691	1.151554942131042	1.0814679861068728	0.9933724403381351	0.907459378242493	0.804857850074768	0.7058780789375309	0.5917391777038571	0.482849061489105	29.82291412353516	-107.0217742919922	0.552701473236084	-0.044578094035387004	0.057236902415752	-0.008050766773521999	0.034457091242075	0.040664166212082
-0.054596424102782995	0.12703895568847698	0.062904357910156	-0.274786025285721	-0.050676960498095	-0.19451466202735898	0.267313957214355	1	1.400073170661926	1.384629726409912	1.346080780029297	1.304292678833008	1.240170836448669	1.173832416534424	1.086413502693176	0.9982624053955079	0.890717446804047	0.7843297123909	0.6606032848358149	0.540255725383759	0.404914140701294	0.275419980287552	40.83192443847656	-40.73772811889648	0.061892960220575	-0.049554038792849	0.10461288690567	0.012110855430364999	-0.012833974324167	0.035957057029009
-0.032697677612305	0.10312461853027301	-0.093860626220703	-0.21873703598976102	-0.037651162594557	-0.199621737003326	0.8602913022041321	1	1.3984801769256592	1.378291964530945	1.3319486379623409	1.279485583305359	1.20203971862793	1.120021462440491	1.014912128448486	0.907459378242493	0.7794371843338009	0.651876449584961	0.5067782998085021	0.36538937687873796	0.20986172556877103	0.06157993897795701	43.25934600830078	-25.24599456787109	0.8979312181472779	-0.029417352750897	0.068624645471573	0.03314932435751	0.032298527657986	0.009515318088232999
-0.037832260131836	-0.217866897583008	-0.11314964294433599	0.277881950139999	-0.000914491596632	-0.142972707748413	0.5880770683288571	1	1.3967200517654421	1.3712981939315803	1.31638491153717	1.252243041992188	1.160319089889526	1.0614144802093508	0.9374675154685971	0.8097500801086429	0.6606032848358149	0.5116741657257079	0.345595061779022	0.18427115678787198	0.010497760958969999	-0.153693482279778	66.37065124511719	94.27523803710936	1.702305316925049	0.039996743202209	0.076974131166935	0.17072615027427698	0.05904059484601	0.075645640492439
-0.023667812347412002	-0.437620162963867	-0.12429046630859401	0.628029227256775	-0.027171717956662	-0.126306965947151	1.4331719875335691	1	1.3947932720184328	1.363651752471924	1.2994064092636108	1.2226166725158691	1.115133047103882	0.9982624053955079	0.854531109333038	0.7058780789375309	0.535360217094421	0.36538937687873796	0.17937138676643397	0.0	-0.18917536735534698	-0.36538937687873796	-22.024320602416992	-184.91722106933597	-0.19411483407020602	0.10757499188184699	0.11219190806150399	-0.10545626282692	-0.058050394058228	0.060656722635030996
0.008267402648926	-0.008810043334961	0.056735992431641	-0.18590781092643696	0.012040862813591999	-0.18003512918949102	0.313941866159439	1	1.392699956893921	1.3553563356399543	1.281031131744385	1.19066309928894	1.06661593914032	0.9308355450630191	0.766586065292358	0.596633970737457	0.404914140701294	0.214761137962341	0.010497760958969999	-0.18427115678787198	-0.38514906167984003	-0.5685801506042479	43.41483688354492	-62.24372482299805	0.9636027812957759	-0.033875022083521	0.116083092987537	-0.012643195688725	-0.066764853894711	-0.026642259210347997
-0.0068464279174799995	0.071674346923828	0.24018859863281197	-0.15489999949932098	0.003352674655616	-0.17974896728992498	0.491653025150299	1	1.3904403448104858	1.3464157581329352	1.2612788677215578	1.156442999839783	1.014912128448486	0.859422743320465	0.6741450428962711	0.482849061489105	0.270521312952042	0.06157993897795701	-0.158597335219383	-0.36538937687873796	-0.57348895072937	-0.758536040782928	10.649612426757812	-205.15905761718753	-1.297526001930237	-0.029456110671162997	0.08157145231962201	0.00351628055796	0.0040210653096439996	0.051391702145337996
0.032563209533691004	-0.014571189880371	0.012870788574219	-0.073237553238869	0.040039975196123005	-0.139183059334755	1.303860664367676	1	1.3880146741867072	1.33683443069458	1.240170836448669	1.120021462440491	0.9601753354072571	0.7843297123909	0.577746748924255	0.36538937687873796	0.13347598910331698	-0.09233327209949499	-0.32548218965530396	-0.540255725383759	-0.75041401386261	-0.9308355450630191	15.654372215270994	-103.27851104736328	-0.6179922819137571	-0.005361764226109	0.091100640594959	-0.051393959671259	0.08808410167694099	0.018921740353106998
-0.018472194671631	-0.40801239013671897	-0.14594078063964802	0.588290631771088	0.008576348423958	-0.029377905651927005	0.744296312332153	1	1.385423183441162	1.326616883277893	1.217729449272156	1.0814679861068728	0.902568340301514	0.7058780789375309	0.47795289754867604	0.24514889717102104	-0.004901990294456	-0.24514889717102104	-0.487756878137589	-0.7058780789375309	-0.912372350692749	-1.0814679861068728	-29.35186195373535	-41.55328369140625	0.7177298665046691	0.096153125166893	0.046157434582709995	0.030132824555038996	-0.054802525788546	0.08013575524091701
-0.048630237579345995	-0.249131202697754	0.02168083190918	0.27207723259925803	-0.05099985376000401	-0.09778584539890302	0.414556711912155	1	1.382666349411011	1.315767884254456	1.193978905677795	1.0408558845520022	0.842262506484985	0.624403774738312	0.37534508109092696	0.12304265797138199	-0.14327996969223003	-0.39505034685134904	-0.643087804317474	-0.859422743320465	-1.056112408638	-1.206927180290222	2.275182723999023	-219.7167205810547	-0.216610714793205	0.059213008731604004	0.10102313011884699	-0.075993239879608	0.024518473073840003	-0.015079802833498001
-0.024823665618896	-0.16742515563964802	-0.169710159301758	0.187940567731857	-0.0050983214750890005	-0.102568171918392	0.323095202445984	1	1.3797444105148322	1.304292678833008	1.168944597244263	0.9982624053955079	0.7794371843338009	0.540255725383759	0.270521312952042	0.0	-0.280325293540955	-0.540255725383759	-0.789241194725037	-0.9982624053955079	-1.178748488426208	-1.304292678833008	25.69987487792969	-44.07243728637695	-0.09868309646844901	0.03565664216876	0.066396534442902	0.035301283001900004	0.0028180009685459997	-0.027048151940107002
-0.036889553070068	-0.12172508239746099	0.062946319580078	0.20842218399047896	-0.0009406774188390001	-0.08976721763610801	0.264187276363373	0	1.376657724380493	1.29219663143158	1.142653226852417	0.9537686705589291	0.7142791748046879	0.4537941515445711	0.164092421531677	-0.12304265797138199	-0.4147181212902071	-0.6790388822555539	-0.924115240573883	-1.120021462440491	-1.27781867980957	-1.3712981939315803	8.166385650634767	-149.4499206542969	-0.06965520977973899	0.03256768733263	0.067706674337387	-0.003349252976477	0.037940192967653	0.014956103637815
-0.008978843688965	-0.109417915344238	-0.129302978515625	0.203670814633369	-0.011219274252653	-0.11108578741550398	0.09205529838800401	0	1.373406529426575	1.279485583305359	1.115133047103882	0.907459378242493	0.646982312202454	0.36538937687873796	0.05667869374156	-0.24514889717102104	-0.5451642274856571	-0.8097500801086429	-1.045770406723022	-1.2226166725158691	-1.351334095001221	-1.406383991241455	-17.271129608154293	-141.71800231933594	-0.643885970115662	0.042924277484416996	0.016648387536407	0.008517121896148	0.032404322177172	-0.007358347997069001
-0.016628265380859	-0.106189727783203	-0.08319854736328099	0.174203976988792	-0.006744724698365	-0.117335394024849	0.097420051693916	0	1.3699914216995241	1.266165614128113	1.086413502693176	0.859422743320465	0.577746748924255	0.275419980287552	-0.05109391361475	-0.36538937687873796	-0.670407295227051	-0.9308355450630191	-1.152457118034363	-1.304292678833008	-1.3978185653686521	-1.4087334871292108	2.363512516021729	-28.50796318054199	0.191654339432716	0.035994380712509	0.050000980496407	0.027320897206663995	0.017293987795711	-0.029177756980062003
-0.016941547393799	-0.124835014343262	-0.049642562866211	0.171512275934219	-0.040662996470928	-0.13218332827091198	0.150583773851395	0	1.3664127588272088	1.252243041992188	1.0565253496170042	0.8097500801086429	0.5067782998085021	0.18427115678787198	-0.158597335219383	-0.482849061489105	-0.789241194725037	-1.0408558845520022	-1.24264132976532	-1.363651752471924	-1.4163392782211297	-1.378291964530945	2.953007459640503	-83.42053985595702	0.442096740007401	0.037042956799269	0.05951312184333799	0.000254686863627	0.027302816510201	-0.012129792943597001
-0.010704517364502	-0.106033325195312	-0.12256431579589801	0.205678194761276	-0.020845722407103	-0.125864669680595	0.22579962015152	0	1.3626707792282098	1.237724423408508	1.025500535964966	0.758536040782928	0.434288144111633	0.09233327209949499	-0.265205055475235	-0.596633970737457	-0.900521457195282	-1.1385031938552859	-1.315026044845581	-1.3996784687042243	-1.406524062156677	-1.315767884254456	-1.762791872024536	-57.92308807373047	-0.348568946123123	0.043759908527135995	0.031267292797565	0.028117235749959998	0.014764361083508001	-0.024294484406709997
-0.005887031555176	-0.21589946746826197	-0.152406692504883	0.270735770463943	-0.00014597333211000002	-0.118489302694798	0.476412385702133	0	1.3587661981582642	1.2226166725158691	0.9933724403381351	0.7058780789375309	0.360491812229156	0.0	-0.37029579281806896	-0.7058780789375309	-1.00317645072937	-1.2226166725158691	-1.3685702085495002	-1.411756157875061	-1.3685702085495002	-1.2226166725158691	-5.531078338623047	-61.93417358398438	-0.07803258299827599	0.058307960629463	0.052967317402363004	0.012579707428813	0.002937132725492	-0.010198062285781
-0.005031108856201	-0.09312915802002	0.032831192016602	0.14881859719753301	-0.027608312666416	-0.16110597550869002	0.40669825673103294	1	1.354699373245239	1.206927180290222	0.9601753354072571	0.651876449584961	0.28560876846313504	-0.09233327209949499	-0.47325709462165794	-0.8097500801086429	-1.096217393875122	-1.29219663143158	-1.402503967285156	-1.3996784687042243	-1.303239583969116	-1.101006746292114	14.9015474319458	-82.86360931396483	0.751444399356842	0.028660234063863997	0.08302227407693902	-0.024684673175216002	0.024494284763932006	0.0060137980617580005
