	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	25.133000000000003	3.0	28.133000000000003	0.5	Old61	Enc01	1	8	0.7090000000000001
1	28.631999999999998	3.0	31.631999999999998	0.5	False	CTL01	0	6	1.248
2	32.132	3.0	35.132	4.5	Old10	Enc02	1	5	0.772
3	39.631	3.0	42.631	2.0	Old62	Enc03	1	5	0.685
4	44.631	3.0	47.631	3.5	False	CTL02	0	5	1.9280000000000002
5	51.13	3.0	54.13	1.5	False	CTL03	0	6	0.865
6	55.63	3.0	58.63	2.5	Old75	Enc04	1	6	0.742
7	61.129	3.0	64.12899999999999	1.0	Old68	Enc05	1	5	0.7829999999999999
8	65.12899999999999	3.0	68.12899999999999	3.0	False	CTL04	0	6	0.907
9	71.12899999999998	3.0	74.128	4.0	Old46	Enc06	1	9	0.977
10	78.128	3.0	81.128	0.5	False	CTL05	0	9	0.726
11	81.628	3.0	84.62700000000002	2.5	Old55	Enc07	1	6	1.369
12	87.12700000000002	3.0	90.127	2.5	False	CTL06	0	9	1.261
13	92.627	3.0	95.626	3.5	False	CTL07	0	5	0.935
14	99.126	3.0	102.126	1.0	Old05	Enc08	1	8	0.9890000000000001
15	103.126	3.0	106.125	2.0	Old70	Enc09	1	9	0.853
16	108.125	3.0	111.125	0.5	Old04	Enc10	1	5	1.369
17	111.625	3.0	114.624	4.5	Old39	Enc11	1	9	0.963
18	119.124	3.0	122.124	7.0	Old29	Enc12	1	5	0.622
19	129.123	3.0	132.123	0.5	Old43	Enc13	1	8	0.752
20	132.623	3.0	135.622	2.0	Old48	Enc14	1	8	1.093
21	137.622	3.0	140.622	1.0	Old49	Enc15	1	9	0.7979999999999999
22	141.622	3.0	144.622	1.0	Old52	Enc16	1	8	0.8190000000000001
23	145.622	3.0	148.621	3.5	Old06	Enc17	1	5	1.23
24	152.121	3.0	155.121	1.0	False	CTL08	0	8	1.078
25	156.121	3.0	159.12	2.0	Old37	Enc18	1	8	0.845
26	161.12	3.0	164.12	0.5	Old17	Enc19	1	8	0.774
27	164.62	3.0	167.62	3.5	Old22	Enc20	1	5	1.13
28	171.11900000000003	3.0	174.11900000000003	7.0	False	CTL09	0	8	0.7559999999999999
29	181.118	3.0	184.118	2.5	Old40	Enc21	1	9	0.7909999999999999
30	186.618	3.0	189.61700000000002	5.0	Old24	Enc22	1	9	2.221
31	194.61700000000002	3.0	197.61700000000002	1.0	Old07	Enc23	1	6	0.53
32	198.61700000000002	3.0	201.61599999999999	10.0	Old25	Enc24	1	8	0.7440000000000001
33	211.615	3.0	214.615	1.5	Old77	Enc25	1	8	0.77
34	216.115	3.0	219.115	0.5	Old20	Enc26	1	9	0.7340000000000001
35	219.615	3.0	222.614	2.5	Old67	Enc27	1	5	0.706
36	225.114	3.0	228.114	3.5	Old35	Enc28	1	6	0.628
37	231.614	3.0	234.613	1.0	False	CTL10	0	9	1.0959999999999999
38	235.613	3.0	238.613	0.5	False	CTL11	0	6	0.677
39	239.113	3.0	242.113	1.5	False	CTL12	0	6	0.5870000000000001
40	243.612	3.0	246.612	7.0	False	CTL13	0	5	0.619
41	253.612	3.0	256.611	7.0	Old73	Enc29	1	9	0.637
42	263.611	3.0	266.61	2.0	Old66	Enc30	1	8	0.73
43	268.61	3.0	271.61	6.5	False	CTL14	0	9	0.7070000000000001
44	278.10900000000004	3.0	281.10900000000004	3.5	Old33	Enc31	1	6	0.8029999999999999
45	284.60900000000004	3.0	287.608	2.5	Old09	Enc32	1	6	1.4709999999999999
46	290.108	3.0	293.108	4.0	Old03	Enc33	1	9	0.9390000000000001
47	297.107	3.0	300.107	3.5	Old60	Enc34	1	8	0.976
48	303.607	3.0	306.607	1.0	False	CTL15	0	8	1.274
49	307.606	3.0	310.606	6.5	Old01	Enc35	1	9	0.9129999999999999
50	317.106	3.0	320.105	7.5	False	CTL16	0	9	0.701
51	327.605	3.0	330.60400000000004	2.5	False	CTL17	0	8	0.759
52	333.10400000000004	3.0	336.10400000000004	1.5	Old64	Enc36	1	8	0.753
53	337.60400000000004	3.0	340.603	1.0	Old16	Enc37	1	9	0.8220000000000001
54	341.603	3.0	344.603	3.0	Old42	Enc38	1	6	0.726
55	347.603	3.0	350.602	2.5	False	CTL18	0	5	1.1740000000000002
56	353.102	3.0	356.102	1.0	Old15	Enc39	1	5	0.685
57	357.102	3.0	360.102	9.0	Old26	Enc40	1	6	0.804
58	369.101	3.0	372.1	1.5	Old74	Enc41	1	6	0.723
59	373.6	3.0	376.6	8.5	Old38	Enc42	1	8	0.7859999999999999
60	385.099	3.0	388.099	8.0	Old32	Enc43	1	9	0.688
61	396.098	3.0	399.098	1.5	False	CTL19	0	5	0.715
62	400.598	3.0	403.597	5.0	Old41	Enc44	1	5	0.6629999999999999
63	408.597	3.0	411.597	1.0	False	CTL20	0	8	1.37
64	412.597	3.0	415.596	3.0	False	CTL21	0	9	0.665
65	418.596	3.0	421.596	5.0	Old53	Enc45	1	6	0.698
66	426.595	3.0	429.595	0.5	False	CTL22	0	8	0.695
67	430.095	3.0	433.095	1.5	Old65	Enc46	1	9	0.605
68	434.595	3.0	437.594	0.5	Old47	Enc47	1	6	0.731
69	438.094	3.0	441.094	2.0	Old27	Enc48	1	9	0.8690000000000001
70	443.094	3.0	446.094	1.5	Old18	Enc49	1	6	0.67
71	447.593	3.0	450.593	1.0	Old08	Enc50	1	8	0.57
72	451.593	3.0	454.593	2.5	Old54	Enc51	1	9	0.963
73	457.093	3.0	460.092	5.5	Old76	Enc52	1	8	0.682
74	465.592	3.0	468.591	2.5	False	CTL23	0	9	2.316
75	471.091	3.0	474.091	1.5	Old23	Enc53	1	9	0.534
76	475.591	3.0	478.59	0.5	False	CTL24	0	6	0.8009999999999999
77	479.09	3.0	482.09	3.0	Old72	Enc54	1	5	1.1540000000000001
78	485.09	3.0	488.09	3.5	Old31	Enc55	1	8	1.204
79	491.589	3.0	494.589	7.5	Old34	Enc56	1	5	1.939
80	502.088	3.0	505.088	2.5	Old45	Enc57	1	6	0.7170000000000001
81	507.588	3.0	510.587	0.5	False	CTL25	0	6	0.66
82	511.087	3.0	514.087	1.0	Old14	Enc58	1	5	0.87
83	515.087	3.0	518.087	4.0	Old51	Enc59	1	6	0.565
84	522.086	3.0	525.086	11.0	Old78	Enc60	1	8	0.6459999999999999
85	536.585	3.0	539.585	0.5	False	CTL26	0	6	0.65
86	540.085	3.0	543.0840000000002	4.0	False	CTL27	0	9	0.809
87	547.0840000000002	3.0	550.0840000000002	0.5	False	CTL28	0	5	0.6709999999999999
88	550.5840000000002	3.0	553.5840000000002	2.5	Old28	Enc61	1	5	0.607
89	556.0830000000002	3.0	559.0830000000002	3.0	Old63	Enc62	1	5	0.9590000000000001
90	562.0830000000002	3.0	565.082	1.0	False	CTL29	0	8	1.046
91	566.082	3.0	569.082	2.0	Old11	Enc63	1	5	0.8270000000000001
92	571.082	3.0	574.082	0.5	Old12	Enc64	1	9	0.652
93	574.582	3.0	577.581	7.0	False	CTL30	0	9	0.785
94	584.581	3.0	587.58	0.5	Old57	Enc65	1	9	0.701
95	588.08	3.0	591.08	0.5	Old50	Enc66	1	5	0.647
96	591.58	3.0	594.58	0.5	False	CTL31	0	6	1.153
97	595.08	3.0	598.0790000000002	1.5	False	CTL32	0	5	0.754
98	599.5790000000002	3.0	602.5790000000002	3.0	Old56	Enc67	1	8	1.6740000000000002
99	605.5790000000002	3.0	608.578	1.5	Old36	Enc68	1	6	0.637
100	610.078	3.0	613.078	4.5	False	CTL33	0	5	0.569
101	617.578	3.0	620.577	0.5	False	CTL34	0	8	0.784
102	621.077	3.0	624.077	8.0	Old13	Enc69	1	6	0.62
103	632.076	3.0	635.076	1.0	Old59	Enc70	1	5	1.695
104	636.076	3.0	639.076	4.5	False	CTL35	0	8	2.3819999999999997
105	643.575	3.0	646.575	2.0	False	CTL36	0	6	0.629
106	648.575	3.0	651.5740000000002	1.0	Old69	Enc71	1	6	0.545
107	652.5740000000002	3.0	655.574	2.0	Old02	Enc72	1	8	1.324
108	657.574	3.0	660.574	2.0	False	CTL37	0	5	0.703
