	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
0	OLD	fruit_blackberry_new.bmp	Old66	1	1	3.583	8	1334
1	OLD	kitchen_white strainer.bmp	Old38	1	1	3.524	6	3260
2	OLD	musical_harmonica_new.bmp	Old47	1	1	2.751	8	2640
3	OLD	kitchen_ladle.bmp	Old31	1	1	2.692	6	1814
4	OLD	sporting_boxing_gloves.bmp	Old56	1	1	2.113	5	4587
5	New	musical_bongo drum.bmp	New23	1	2	2.03	5	4587
6	New	kitchen_fork_old.bmp	New18	1	2	1.721	5	4587
7	New	musical_zamponia windflute.bmp	New29	1	2	1.312	5	4587
8	New	musical_bagpipes.bmp	New35	1	2	1.023	5	4587
9	New	animal_ostrich.bmp	New26	1	2	0.906	5	4587
10	OLD	musical_harp_new.bmp	Old43	1	1	1.898	6	1453
11	New	kitchen_baking spatula.bmp	New01	1	2	1.608	6	1453
12	New	musical_tambourine_new.bmp	New06	1	2	1.435	6	1453
13	New	animal_seal.bmp	New38	1	2	0.824	6	1453
14	OLD	animal_siamese cat.bmp	Old12	1	1	3.548	8	3245
15	OLD	vegie_mushroom.bmp	Old76	1	1	1.599	9	614
16	New	vegie_pumpkin.bmp	New21	1	2	1.586	9	614
17	OLD	food_pecan02.bmp	Old21	1	1	1.807	5	1221
18	OLD	animal_dalmation_old.bmp	Old04	1	1	1.609	8	534
19	New	kitchen_garlic press.bmp	New07	1	2	1.718	8	534
20	OLD	animal_zebra_old.bmp	Old13	0	2	1.967	8	534
21	OLD	animal_penguin.bmp	Old10	1	1	5.173	6	2076
22	New	sporting_basketball_new.bmp	New14	1	2	1.791	6	2076
23	OLD	fruit_lemon_new.bmp	Old69	1	1	1.572	5	1771
24	New	vegie_broccoli.bmp	New36	1	2	1.872	5	1771
25	New	food_walnut01c.bmp	New34	1	2	1.403	5	1771
26	New	food_cookie01.bmp	New11	1	2	1.903	5	1771
27	OLD	musical_tuba.bmp	Old50	1	1	4.702	9	2025
28	New	sporting_windsurf.bmp	New31	1	2	2.013	9	2025
29	New	food_drink.bmp	New05	1	2	1.171	9	2025
30	OLD	fruit_green grapes.bmp	Old68	0	2	2.872	9	2025
31	New	sporting_weighlifting.bmp	New25	1	2	1.329	9	2025
32	New	kitchen_spatula_old.bmp	New37	1	2	1.192	9	2025
33	OLD	sporting_mini-trampoline.bmp	Old61	1	1	1.989	9	1363
34	OLD	sporting_americanfootball.bmp	Old53	0	2	2.507	9	1363
35	OLD	sporting_fishing rod.bmp	Old59	1	1	2.139	5	1325
36	OLD	kitchen_plate.bmp	Old35	1	1	2.059	5	1055
37	OLD	kitchen_cookie cutter.bmp	Old30	1	1	1.651	9	703
38	OLD	food_baguette01.bmp	Old14	1	1	1.68	6	844
39	New	food_pizza.bmp	New22	1	2	2.0	6	844
40	OLD	musical_piano_old.bmp	Old48	1	1	1.438	8	2738
41	New	kitchen_kettle_new.bmp	New24	1	2	3.011	8	2738
42	OLD	kitchen_tea cup and saucer.bmp	Old37	1	1	1.84	8	813
43	OLD	sporting_footballhelmet.bmp	Old57	1	1	2.178	5	3184
44	New	vegie_snowpea01.bmp	New27	1	2	1.685	5	3184
45	OLD	food_candy.bmp	Old16	1	1	2.072	6	1115
46	New	kitchen_ramekin.bmp	New13	1	2	1.82	6	1115
47	OLD	sporting_skipping rope.bmp	Old63	1	1	2.264	8	1387
48	OLD	vegie_radish.bmp	Old77	1	1	1.272	9	587
49	OLD	food_frenchfries.bmp	Old20	1	1	7.265	6	1125
50	OLD	vegie_carrot.bmp	Old78	1	1	1.212	6	610
51	New	sporting_baseball bat_new.bmp	New08	1	2	1.904	6	610
52	OLD	kitchen_coffee pot.bmp	Old29	1	1	1.417	5	886
53	OLD	food_rawchicken.bmp	Old23	1	1	1.68	8	763
54	OLD	food_shellpasta.bmp	Old25	1	1	1.658	9	613
55	OLD	musical_clarinet_new.bmp	Old44	1	1	2.985	5	4673
56	OLD	musical_xylophone_old.bmp	Old52	1	1	1.443	5	840
57	OLD	sporting_snow shoes_old.bmp	Old64	1	1	1.306	9	524
58	OLD	musical_violin_old.bmp	Old51	1	1	1.957	5	1573
59	New	animal_giraffe.bmp	New03	1	2	1.787	5	1573
60	OLD	animal_monarch_old.bmp	Old08	1	1	1.55	6	2391
61	OLD	vegie_cauliflower.bmp	Old72	1	1	1.699	9	766
62	OLD	food_bottleofredwine01.bmp	Old15	1	1	4.285	5	1313
63	OLD	sporting_bicycle_old.bmp	Old55	1	1	2.138	5	834
64	OLD	vegie_green capsicum.bmp	Old75	1	1	1.719	9	969
65	New	vegie_cucumber.bmp	New33	1	2	2.319	9	969
66	OLD	vegie_corn02.bmp	Old73	1	1	2.399	5	2902
67	OLD	hard_musical_recorder.bmp	Old40	1	1	2.175	6	2198
68	OLD	animal_lion_new.bmp	Old07	1	1	1.826	5	751
69	OLD	musical_double bass.bmp	Old45	1	1	2.231	6	3588
70	OLD	sporting_rollerblade.bmp	Old62	1	1	1.818	5	1880
71	New	animal_horse.bmp	New20	1	2	1.337	5	1880
72	OLD	musical_drums_old.bmp	Old46	1	1	1.545	6	1161
73	OLD	food_pickle01a.bmp	Old22	1	1	1.473	9	404
74	OLD	food_toast.bmp	Old26	1	1	2.057	5	1501
75	OLD	kitchen_big cooking pot.bmp	Old28	1	1	2.07	6	1195
76	OLD	animal_frog.bmp	Old06	1	1	1.599	5	941
77	OLD	sporting_Badminton Racquet.bmp	Old54	1	1	2.645	8	1882
78	New	animal_gorilla.bmp	New15	1	2	1.348	8	1882
79	New	fruit_rasberry.bmp	New10	1	2	1.211	8	1882
80	OLD	sporting_hockey stick_old.bmp	Old58	1	1	2.519	5	841
81	OLD	musical_accordion_old.bmp	Old41	0	2	1.717	5	841
82	New	fruit_cherry.bmp	Old67	0	2	1.092	5	841
83	New	food_bread.bmp	New28	1	2	1.334	5	841
84	New	food_bagel01.bmp	New17	1	2	1.077	5	841
85	OLD	food_softcheese.bmp	Old24	1	1	1.414	9	467
86	OLD	sporting_karate clothing.bmp	Old60	1	1	1.231	9	420
87	New	musical_uculele_new.bmp	New39	0	1	3.272	6	2339
88	OLD	animal_sheep.bmp	Old11	1	1	2.225	5	3791
89	OLD	musical_acoustic guitar_new.bmp	Old42	0	2	1.797	5	3791
90	OLD	fruit_pineapple_old.bmp	Old70	1	1	1.241	8	351
91	OLD	food_croissant01.bmp	Old19	1	1	1.478	8	329
92	OLD	kitchen_martini glass.bmp	Old32	1	1	1.721	5	1114
93	OLD	food_chocolatemilk.bmp	Old17	1	1	1.636	5	1145
94	OLD	animal_farm pig.bmp	Old05	1	1	4.128	6	2592
95	OLD	kitchen_scrubbing brush.bmp	Old36	1	1	1.934	6	759
96	OLD	animal_parrot.bmp	Old09	1	1	1.334	9	455
97	OLD	Kitchen_apron.bmp	Old27	1	1	3.034	8	3143
98	New	fruit_apricot_new.bmp	New04	1	2	1.351	8	3143
99	New	musical_french horn_old.bmp	New12	1	2	1.358	8	3143
100	New	animal_pigeon.bmp	New32	1	2	0.957	8	3143
101	OLD	kitchen_peppermill.bmp	Old33	1	1	2.116	5	2230
102	OLD	food_cracker02.bmp	Old18	1	1	1.305	8	307
103	OLD	vegie_garlic01a.bmp	Old74	1	1	1.163	8	275
104	OLD	animal_camel_new.bmp	Old01	1	1	3.021	6	4346
105	OLD	kitchen_pitcher.bmp	Old34	1	1	2.106	5	1340
106	New	kitchen_toaster_old.bmp	New30	1	2	1.355	5	1340
107	OLD	sporting_soccer ball_new.bmp	Old65	1	1	3.786	6	3345
108	OLD	musical_triangle.bmp	Old49	1	1	1.32	8	338
109	New	sporting_golf ball.bmp	New19	1	2	1.408	8	338
110	OLD	animal_chimpanzee.bmp	Old03	0	2	4.26	8	338
111	OLD	fruit_watermelon_old.bmp	Old71	0	2	1.343	8	338
112	OLD	animal_cheetah.bmp	Old02	1	1	2.926	9	1079
113	New	animal_dolphin_old.bmp	New09	1	2	1.369	9	1079
114	New	fruit_granny smith apple.bmp	New16	1	2	0.912	9	1079
115	OLD	kitchen_wooden spoon_old.bmp	Old39	1	1	1.328	8	393
116	New	sporting_flippers.bmp	New02	1	2	1.695	8	393
