	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	0	6	1.459	16.012	3.0	19.021	1.0	False	CTL01
1	1	8	1.608	20.007	3.0	23.016	8.0	Old65	Enc01
2	1	5	1.2	31.006999999999998	3.0	34.016	7.5	Old10	Enc02
3	1	5	0.8540000000000001	41.505	3.0	44.513999999999996	0.5	Old55	Enc03
4	1	6	1.36	45.015	3.0	48.023999999999994	6.0	Old45	Enc04
5	1	5	1.1079999999999999	54.026	3.0	57.035	2.0	Old51	Enc05
6	1	9	1.5419999999999998	59.023999999999994	3.0	62.033	2.0	Old73	Enc06
7	0	5	1.472	64.02199999999999	3.0	67.031	4.0	False	CTL02
8	0	6	0.948	71.02600000000002	3.0	74.035	2.5	False	CTL03
9	0	6	0.8320000000000001	76.52600000000002	3.0	79.535	1.5	False	CTL04
10	0	9	0.727	81.023	3.0	84.03200000000002	5.0	False	CTL05
11	1	6	0.727	89.03	3.0	92.039	1.0	Old58	Enc07
12	1	8	1.2990000000000002	93.026	3.0	96.035	3.0	Old04	Enc08
13	0	9	0.706	99.027	3.0	102.036	3.0	False	CTL06
14	1	9	0.905	105.02799999999999	3.0	108.037	2.5	Old42	Enc09
15	1	5	1.581	110.52799999999999	3.0	113.537	6.5	Old02	Enc10
16	1	9	0.925	120.04	3.0	123.04899999999999	2.5	Old35	Enc11
17	1	5	1.482	125.539	3.0	128.548	2.0	Old31	Enc12
18	1	8	1.746	130.53799999999998	3.0	133.547	4.5	Old75	Enc13
19	1	8	1.321	138.043	3.0	141.05200000000002	4.5	Old66	Enc14
20	1	9	1.047	145.549	3.0	148.558	2.5	Old67	Enc15
21	1	8	1.099	151.049	3.0	154.058	1.0	Old78	Enc16
22	1	5	1.215	155.061	3.0	158.07	1.5	Old05	Enc17
23	0	5	1.262	159.558	3.0	162.567	4.0	False	CTL07
24	0	8	0.665	166.562	3.0	169.571	3.0	False	CTL08
25	1	8	0.6559999999999999	172.563	3.0	175.572	1.0	Old29	Enc18
26	1	8	1.101	176.558	3.0	179.567	1.0	Old14	Enc19
27	1	5	1.3130000000000002	180.554	3.0	183.563	0.5	Old20	Enc20
28	1	9	1.139	184.06400000000002	3.0	187.07299999999998	3.5	Old71	Enc21
29	1	9	1.092	190.567	3.0	193.576	4.5	Old19	Enc22
30	0	8	0.754	198.07299999999998	3.0	201.082	9.5	False	CTL09
31	1	6	1.489	210.577	3.0	213.58599999999998	3.5	Old13	Enc23
32	0	9	0.818	217.08	3.0	220.08900000000003	4.0	False	CTL10
33	1	8	1.5419999999999998	224.084	3.0	227.093	4.0	Old23	Enc24
34	1	8	1.1540000000000001	231.088	3.0	234.097	1.0	Old52	Enc25
35	1	9	1.455	235.083	3.0	238.092	6.0	Old25	Enc26
36	1	5	1.227	244.09400000000002	3.0	247.10299999999998	6.5	Old49	Enc27
37	1	6	1.06	253.605	3.0	256.61400000000003	2.0	Old28	Enc28
38	1	9	1.589	258.60400000000004	3.0	261.613	1.5	Old44	Enc29
39	1	8	1.3090000000000002	263.1	3.0	266.10900000000004	2.5	Old48	Enc30
40	1	6	1.249	268.6	3.0	271.60900000000004	4.5	Old37	Enc31
41	1	6	1.095	276.106	3.0	279.115	0.5	Old09	Enc32
42	0	6	1.2329999999999999	279.616	3.0	282.625	1.0	False	CTL11
43	1	9	1.317	283.612	3.0	286.621	1.5	Old06	Enc33
44	1	8	2.228	288.108	3.0	291.117	2.0	Old56	Enc34
45	0	6	1.429	293.107	3.0	296.116	4.0	False	CTL12
46	1	9	1.033	300.111	3.0	303.12	2.0	Old12	Enc35
47	1	8	1.9709999999999999	305.10900000000004	3.0	308.118	2.5	Old64	Enc36
48	1	9	1.359	310.60900000000004	3.0	313.618	2.0	Old16	Enc37
49	1	6	1.113	315.607	3.0	318.616	14.0	Old76	Enc38
50	1	5	0.841	333.11	3.0	336.119	4.0	Old26	Enc39
51	0	5	0.5329999999999999	340.11400000000003	3.0	343.12300000000005	1.5	False	CTL13
52	1	6	1.3880000000000001	344.611	3.0	347.62	1.0	Old24	Enc40
53	0	9	0.872	348.62300000000005	3.0	351.63199999999983	3.0	False	CTL14
54	0	8	0.735	354.624	3.0	357.63300000000004	5.5	False	CTL15
55	0	9	0.586	363.13300000000004	3.0	366.142	2.0	False	CTL16
56	1	6	0.883	368.131	3.0	371.14	2.5	Old41	Enc41
57	1	8	1.0390000000000001	373.631	3.0	376.64	3.0	Old34	Enc42
58	1	9	1.11	379.63199999999983	3.0	382.64099999999996	3.0	Old30	Enc43
59	1	5	1.429	385.63300000000004	3.0	388.642	2.0	Old77	Enc44
60	1	6	1.023	390.631	3.0	393.64	5.0	Old53	Enc45
61	1	9	1.2309999999999999	398.639	3.0	401.648	4.5	Old60	Enc46
62	0	8	0.693	406.144	3.0	409.153	10.0	False	CTL17
63	1	6	0.9129999999999999	419.652	3.0	422.661	2.5	Old74	Enc47
64	1	9	1.094	425.151	3.0	428.16	2.5	Old36	Enc48
65	0	5	0.5539999999999999	430.651	3.0	433.66	6.0	False	CTL18
66	0	5	0.568	439.661	3.0	442.67	3.5	False	CTL19
67	1	6	0.816	446.164	3.0	449.173	1.5	Old22	Enc49
68	0	8	0.711	450.661	3.0	453.67	2.5	False	CTL20
69	0	9	0.523	456.161	3.0	459.17	4.0	False	CTL21
70	1	8	1.127	463.165	3.0	466.17400000000004	2.0	Old01	Enc50
71	1	9	1.137	468.163	3.0	471.17199999999997	3.0	Old57	Enc51
72	0	8	0.496	474.164	3.0	477.173	3.0	False	CTL22
73	1	8	1.3419999999999999	480.166	3.0	483.175	4.0	Old50	Enc52
74	1	9	1.169	487.17	3.0	490.17900000000003	0.5	Old15	Enc53
75	0	9	2.131	490.68	3.0	493.689	8.0	False	CTL23
76	0	6	0.467	501.68	3.0	504.689	3.0	False	CTL24
77	1	5	1.17	507.681	3.0	510.69	0.5	Old43	Enc54
78	1	8	0.835	511.19199999999995	3.0	514.201	1.5	Old38	Enc55
79	1	5	1.2109999999999999	515.688	3.0	518.697	4.0	Old27	Enc56
80	0	6	0.47	522.693	3.0	525.702	5.0	False	CTL25
81	1	6	0.59	530.7	3.0	533.7090000000002	7.5	Old70	Enc57
82	0	6	0.556	541.198	3.0	544.207	1.0	False	CTL26
83	0	9	0.568	545.21	3.0	548.219	1.5	False	CTL27
84	1	5	0.935	549.707	3.0	552.716	0.5	Old18	Enc58
85	1	6	0.937	553.217	3.0	556.226	1.5	Old68	Enc59
86	1	8	1.568	557.714	3.0	560.7230000000002	2.0	Old40	Enc60
87	0	5	0.602	562.712	3.0	565.721	1.0	False	CTL28
88	0	8	0.613	566.7080000000002	3.0	569.717	5.0	False	CTL29
89	0	9	0.518	574.715	3.0	577.724	2.0	False	CTL30
90	0	6	0.5760000000000001	579.7130000000002	3.0	582.722	5.5	False	CTL31
91	1	5	0.899	588.222	3.0	591.231	0.5	Old32	Enc61
92	0	5	0.8690000000000001	591.732	3.0	594.741	8.0	False	CTL32
93	1	5	0.773	602.732	3.0	605.741	1.0	Old63	Enc62
94	0	5	0.968	606.744	3.0	609.753	0.5	False	CTL33
95	1	5	1.05	610.254	3.0	613.263	3.5	Old08	Enc63
96	1	9	0.8029999999999999	616.757	3.0	619.766	1.5	Old03	Enc64
97	1	9	1.01	621.254	3.0	624.263	2.5	Old62	Enc65
98	1	5	0.998	626.754	3.0	629.763	9.5	Old72	Enc66
99	1	8	0.9179999999999999	639.258	3.0	642.2669999999998	0.5	Old61	Enc67
100	0	8	0.728	642.768	3.0	645.7769999999998	1.0	False	CTL34
101	1	6	1.156	646.763	3.0	649.7719999999998	3.0	Old39	Enc68
102	1	6	0.9059999999999999	652.765	3.0	655.7739999999999	1.0	Old07	Enc69
103	0	8	0.574	656.7769999999998	3.0	659.7860000000002	2.0	False	CTL35
104	0	6	0.456	661.775	3.0	664.784	0.5	False	CTL36
105	1	5	0.601	665.2860000000002	3.0	668.294	2.0	Old54	Enc70
106	0	5	0.603	670.284	3.0	673.293	8.5	False	CTL37
107	1	6	0.9259999999999999	681.785	3.0	684.794	1.5	Old46	Enc71
108	1	8	1.2919999999999998	686.2819999999998	3.0	689.291	1.0	Old11	Enc72
109	1	9	1.072	690.294	3.0	693.303	1.0	Old47	Enc73
110	1	8	1.236	694.306	3.0	697.315	4.0	Old17	Enc74
111	1	9	0.8240000000000001	701.31	3.0	704.319	9.5	Old69	Enc75
112	0	8	0.536	713.814	3.0	716.823	4.5	False	CTL38
113	0	9	0.55	721.32	3.0	724.329	0.5	False	CTL39
114	1	6	1.239	724.83	3.0	727.8389999999998	4.0	Old59	Enc76
115	1	5	0.9790000000000001	731.834	3.0	734.8430000000002	1.0	Old33	Enc77
116	1	6	1.335	735.83	3.0	738.8389999999998	11.0	Old21	Enc78
