	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	16.011	3.0	19.02	1.0	False	CTL01	0	6	0.7809999999999999
1	20.023	3.0	23.031999999999996	8.0	Old64	Enc01	1	8	0.5529999999999999
2	31.022	3.0	34.031	7.5	Old12	Enc02	1	5	0.8340000000000001
3	41.52	3.0	44.528999999999996	0.5	Old57	Enc03	1	5	0.679
4	45.03100000000001	3.0	48.04	6.0	Old41	Enc04	1	6	0.8320000000000001
5	54.041000000000004	3.0	57.05	2.0	Old48	Enc05	1	5	0.9179999999999999
6	59.03899999999999	3.0	62.048	2.0	Old71	Enc06	1	9	0.7120000000000001
7	64.038	3.0	67.047	4.0	False	CTL02	0	5	0.721
8	71.042	3.0	74.051	2.5	False	CTL03	0	6	1.021
9	76.542	3.0	79.551	1.5	False	CTL04	0	6	0.617
10	81.039	3.0	84.04799999999999	5.0	False	CTL05	0	9	0.7190000000000001
11	89.046	3.0	92.055	1.0	Old63	Enc07	1	6	0.7440000000000001
12	93.058	3.0	96.067	3.0	Old02	Enc08	1	8	0.9079999999999999
13	99.059	3.0	102.068	3.0	False	CTL06	0	9	0.643
14	105.06	3.0	108.069	2.5	Old47	Enc09	1	9	1.042
15	110.56	3.0	113.569	6.5	Old09	Enc10	1	5	1.15
16	120.072	3.0	123.081	2.5	Old27	Enc11	1	9	0.662
17	125.572	3.0	128.58100000000002	2.0	Old39	Enc12	1	5	1.185
18	130.57	3.0	133.579	4.5	Old76	Enc13	1	8	0.907
19	138.076	3.0	141.085	4.5	Old77	Enc14	1	8	1.057
20	145.582	3.0	148.591	2.5	Old70	Enc15	1	9	0.863
21	151.08100000000002	3.0	154.09	1.0	Old72	Enc16	1	8	1.588
22	155.077	3.0	158.086	1.5	Old05	Enc17	1	5	0.968
23	159.57399999999998	3.0	162.583	4.0	False	CTL07	0	5	0.8390000000000001
24	166.578	3.0	169.58700000000002	3.0	False	CTL08	0	8	0.6990000000000001
25	172.579	3.0	175.588	1.0	Old38	Enc18	1	8	0.889
26	176.574	3.0	179.583	1.0	Old19	Enc19	1	8	0.966
27	180.57	3.0	183.579	0.5	Old16	Enc20	1	5	1.274
28	184.08	3.0	187.08900000000003	3.5	Old74	Enc21	1	9	1.66
29	190.583	3.0	193.592	4.5	Old14	Enc22	1	9	1.141
30	198.08900000000003	3.0	201.09799999999998	9.5	False	CTL09	0	8	0.8029999999999999
31	210.593	3.0	213.602	3.5	Old07	Enc23	1	6	0.9390000000000001
32	217.09599999999998	3.0	220.105	4.0	False	CTL10	0	9	0.7070000000000001
33	224.1	3.0	227.109	4.0	Old21	Enc24	1	8	1.263
34	231.104	3.0	234.113	1.0	Old44	Enc25	1	8	0.9229999999999999
35	235.09900000000002	3.0	238.108	6.0	Old24	Enc26	1	9	1.016
36	244.11	3.0	247.11900000000003	6.5	Old51	Enc27	1	5	1.2770000000000001
37	253.62099999999998	3.0	256.63	2.0	Old36	Enc28	1	6	1.022
38	258.62	3.0	261.629	1.5	Old45	Enc29	1	9	1.031
39	263.117	3.0	266.126	2.5	Old52	Enc30	1	8	0.789
40	268.616	3.0	271.625	4.5	Old31	Enc31	1	6	0.73
41	276.122	3.0	279.131	0.5	Old01	Enc32	1	6	0.9279999999999999
42	279.633	3.0	282.642	1.0	False	CTL11	0	6	0.833
43	283.645	3.0	286.654	1.5	Old04	Enc33	1	9	0.973
44	288.14099999999996	3.0	291.15	2.0	Old54	Enc34	1	8	0.885
45	293.14	3.0	296.149	4.0	False	CTL12	0	6	0.718
46	300.144	3.0	303.153	2.0	Old11	Enc35	1	9	0.89
47	305.142	3.0	308.151	2.5	Old65	Enc36	1	8	1.555
48	310.642	3.0	313.651	2.0	Old17	Enc37	1	9	1.767
49	315.64	3.0	318.649	14.0	Old73	Enc38	1	6	1.8730000000000002
50	333.14300000000003	3.0	336.152	4.0	Old15	Enc39	1	5	1.882
51	340.147	3.0	343.156	1.5	False	CTL13	0	5	1.046
52	344.644	3.0	347.653	1.0	Old23	Enc40	1	6	1.837
53	348.656	3.0	351.665	3.0	False	CTL14	0	9	0.705
54	354.657	3.0	357.666	5.5	False	CTL15	0	8	0.7190000000000001
55	363.166	3.0	366.175	2.0	False	CTL16	0	9	0.674
56	368.164	3.0	371.173	2.5	Old43	Enc41	1	6	1.764
57	373.664	3.0	376.673	3.0	Old30	Enc42	1	8	2.384
58	379.665	3.0	382.67400000000004	3.0	Old37	Enc43	1	9	1.575
59	385.666	3.0	388.675	2.0	Old78	Enc44	1	5	1.5419999999999998
60	390.665	3.0	393.67400000000004	5.0	Old53	Enc45	1	6	1.359
61	398.67199999999997	3.0	401.681	4.5	Old62	Enc46	1	9	1.495
62	406.17800000000017	3.0	409.18699999999995	10.0	False	CTL17	0	8	0.8290000000000001
63	419.685	3.0	422.694	2.5	Old67	Enc47	1	6	0.978
64	425.185	3.0	428.194	2.5	Old29	Enc48	1	9	0.902
65	430.684	3.0	433.69300000000004	6.0	False	CTL18	0	5	0.8109999999999999
66	439.695	3.0	442.704	3.5	False	CTL19	0	5	0.848
67	446.19800000000004	3.0	449.207	1.5	Old20	Enc49	1	6	1.072
68	450.694	3.0	453.70300000000003	2.5	False	CTL20	0	8	1.712
69	456.194	3.0	459.20300000000003	4.0	False	CTL21	0	9	2.3
70	463.19800000000004	3.0	466.207	2.0	Old13	Enc50	1	8	1.1440000000000001
71	468.19699999999983	3.0	471.20599999999996	3.0	Old58	Enc51	1	9	1.5290000000000001
72	474.19800000000004	3.0	477.207	3.0	False	CTL22	0	8	0.664
73	480.199	3.0	483.208	4.0	Old46	Enc52	1	8	1.679
74	487.204	3.0	490.213	0.5	Old25	Enc53	1	9	1.21
75	490.714	3.0	493.723	8.0	False	CTL23	0	9	1.083
76	501.714	3.0	504.723	3.0	False	CTL24	0	6	1.2830000000000001
77	507.715	3.0	510.724	0.5	Old40	Enc54	1	5	1.546
78	511.225	3.0	514.234	1.5	Old35	Enc55	1	8	1.636
79	515.722	3.0	518.731	4.0	Old33	Enc56	1	5	1.411
80	522.726	3.0	525.735	5.0	False	CTL25	0	6	0.631
81	530.734	3.0	533.743	7.5	Old66	Enc57	1	6	0.551
82	541.232	3.0	544.241	1.0	False	CTL26	0	6	0.812
83	545.244	3.0	548.253	1.5	False	CTL27	0	9	0.792
84	549.741	3.0	552.75	0.5	Old22	Enc58	1	5	0.639
85	553.251	3.0	556.26	1.5	Old75	Enc59	1	6	1.065
86	557.748	3.0	560.757	2.0	Old49	Enc60	1	8	2.016
87	562.746	3.0	565.755	1.0	False	CTL28	0	5	0.0
88	566.741	3.0	569.75	5.0	False	CTL29	0	8	0.0
89	574.749	3.0	577.758	2.0	False	CTL30	0	9	0.0
