	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	14.611	3.0	17.62	6.5	Old58	Enc01
1	24.122	3.0	27.131	2.0	Old03	Enc02
2	29.121	3.0	32.129	1.5	Old18	Enc03
3	33.617	3.0	36.626	1.0	Old75	Enc04
4	37.613	3.0	40.621	8.5	Old54	Enc05
5	49.113	3.0	52.122	2.0	Old52	Enc06
6	54.11199999999999	3.0	57.121	2.5	Old31	Enc07
7	59.611	3.0	62.62	1.5	False	CTL01
8	64.108	3.0	67.117	1.5	False	CTL02
9	68.605	3.0	71.61399999999999	0.5	Old43	Enc08
10	72.115	3.0	75.124	0.5	False	CTL03
11	75.626	3.0	78.635	2.0	Old22	Enc09
12	80.624	3.0	83.633	1.5	Old39	Enc10
13	85.12100000000001	3.0	88.13	2.0	False	CTL04
14	90.119	3.0	93.12799999999999	7.5	Old04	Enc11
15	100.617	3.0	103.626	5.0	Old14	Enc12
16	108.624	3.0	111.633	1.5	Old66	Enc13
17	113.121	3.0	116.13	3.0	Old17	Enc14
18	119.122	3.0	122.131	1.0	Old33	Enc15
19	123.134	3.0	126.143	1.5	Old29	Enc16
20	127.631	3.0	130.64	8.5	Old23	Enc17
21	139.132	3.0	142.141	2.0	Old13	Enc18
22	144.13	3.0	147.139	1.0	False	CTL05
23	148.142	3.0	151.151	1.5	False	CTL06
24	152.639	3.0	155.647	6.5	Old47	Enc19
25	162.15	3.0	165.159	1.5	Old76	Enc20
26	166.647	3.0	169.656	6.5	Old57	Enc21
27	176.159	3.0	179.168	3.5	False	CTL07
28	182.661	3.0	185.67	8.0	Old69	Enc22
29	193.661	3.0	196.67	13.0	Old08	Enc23
30	209.658	3.0	212.667	1.0	False	CTL08
31	213.654	3.0	216.663	2.5	Old10	Enc24
32	219.153	3.0	222.162	1.5	Old40	Enc25
33	223.65	3.0	226.659	3.5	Old53	Enc26
34	230.153	3.0	233.162	2.0	Old42	Enc27
35	235.151	3.0	238.16	3.0	Old19	Enc28
36	241.152	3.0	244.161	7.0	Old36	Enc29
37	251.149	3.0	254.158	1.0	Old59	Enc30
38	255.161	3.0	258.17	0.5	False	CTL09
39	258.671	3.0	261.68	1.0	False	CTL10
40	262.683	3.0	265.692	0.5	Old12	Enc31
41	266.193	3.0	269.202	7.0	Old74	Enc32
42	276.19	3.0	279.199	4.0	Old15	Enc33
43	283.194	3.0	286.203	2.0	Old21	Enc34
44	288.192	3.0	291.201	2.5	False	CTL11
45	293.692	3.0	296.701	4.5	Old71	Enc35
46	301.198	3.0	304.207	0.5	Old06	Enc36
47	304.708	3.0	307.717	3.0	False	CTL12
48	310.709	3.0	313.718	2.0	Old07	Enc37
49	315.708	3.0	318.717	0.5	False	CTL13
50	319.218	3.0	322.227	1.0	False	CTL14
51	323.23	3.0	326.239	2.5	False	CTL15
52	328.73	3.0	331.739	6.5	False	CTL16
53	338.241	3.0	341.25	9.5	Old44	Enc38
54	350.745	3.0	353.754	3.0	Old63	Enc39
55	356.747	3.0	359.756	3.0	Old61	Enc40
56	362.748	3.0	365.7569999999999	1.0	Old67	Enc41
57	366.76	3.0	369.769	2.0	Old60	Enc42
58	371.758	3.0	374.767	1.0	Old25	Enc43
59	375.77	3.0	378.779	0.5	Old32	Enc44
60	379.28	3.0	382.289	2.5	Old16	Enc45
61	384.78	3.0	387.789	8.5	Old30	Enc46
62	396.281	3.0	399.29	5.5	Old37	Enc47
63	404.79	3.0	407.799	2.0	Old02	Enc48
64	409.788	3.0	412.797	6.0	Old46	Enc49
65	418.798	3.0	421.807	6.0	Old51	Enc50
66	427.808	3.0	430.817	1.5	Old09	Enc51
67	432.305	3.0	435.314	2.0	False	CTL17
68	437.3030000000001	3.0	440.312	1.5	Old48	Enc52
69	441.8	3.0	444.809	4.0	False	CTL18
70	448.804	3.0	451.813	0.5	False	CTL19
71	452.315	3.0	455.324	6.0	False	CTL20
72	461.325	3.0	464.334	0.5	Old62	Enc53
73	464.835	3.0	467.844	2.5	Old41	Enc54
74	470.335	3.0	473.344	1.5	Old65	Enc55
75	474.832	3.0	477.841	2.5	Old35	Enc56
76	480.331	3.0	483.34	5.5	False	CTL21
77	488.84	3.0	491.849	4.5	Old55	Enc57
78	496.346	3.0	499.355	2.5	False	CTL22
79	501.845	3.0	504.854	6.5	Old72	Enc58
80	511.34	3.0	514.349	6.5	False	CTL23
81	520.835	3.0	523.844	1.5	False	CTL24
82	525.332	3.0	528.341	4.5	False	CTL25
83	532.8380000000001	3.0	535.847	1.5	False	CTL26
84	537.335	3.0	540.344	0.5	Old64	Enc59
85	540.845	3.0	543.854	10.0	False	CTL27
86	554.352	3.0	557.361	4.5	False	CTL28
87	561.8580000000001	3.0	564.867	2.0	Old56	Enc60
88	566.856	3.0	569.865	1.5	False	CTL29
89	571.3530000000001	3.0	574.362	12.0	Old11	Enc61
90	586.849	3.0	589.8580000000001	2.0	Old28	Enc62
91	591.847	3.0	594.856	1.0	Old77	Enc63
92	595.859	3.0	598.868	4.0	False	CTL30
93	602.863	3.0	605.872	0.5	Old73	Enc64
94	606.374	3.0	609.383	4.0	Old78	Enc65
95	613.378	3.0	616.387	3.5	Old68	Enc66
96	619.88	3.0	622.889	1.0	False	CTL31
97	623.876	3.0	626.885	0.5	False	CTL32
98	627.386	3.0	630.395	2.5	Old05	Enc67
99	632.886	3.0	635.895	0.5	False	CTL33
100	636.396	3.0	639.405	9.0	False	CTL34
101	648.399	3.0	651.408	2.0	False	CTL35
102	653.3969999999999	3.0	656.4060000000001	0.5	Old01	Enc68
103	656.9069999999999	3.0	659.916	2.0	False	CTL36
104	661.9060000000001	3.0	664.915	4.5	False	CTL37
105	669.4110000000001	3.0	672.42	4.5	False	CTL38
106	676.9169999999999	3.0	679.926	3.5	Old27	Enc69
107	683.42	3.0	686.429	1.5	Old49	Enc70
108	687.916	3.0	690.925	4.5	Old38	Enc71
109	695.422	3.0	698.431	0.5	Old20	Enc72
110	698.933	3.0	701.942	0.5	Old70	Enc73
111	702.443	3.0	705.452	5.0	False	CTL39
112	710.45	3.0	713.459	4.5	Old50	Enc74
113	717.956	3.0	720.965	5.5	Old45	Enc75
114	726.465	3.0	729.4739999999999	1.0	Old26	Enc76
115	730.477	3.0	733.4860000000001	0.5	Old34	Enc77
116	733.987	3.0	736.9960000000001	13.0	Old24	Enc78
