	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
0	New	kitchen_toaster_old.bmp	New30	1	2	2.587	False	0
1	OLD	vegie_radish.bmp	Old77	1	1	1.648	9.0	3187
2	OLD	kitchen_pitcher.bmp	Old34	1	1	2.625	6.0	2863
3	OLD	musical_double bass.bmp	Old45	1	1	2.562	6.0	1883
4	OLD	food_pecan02.bmp	Old21	1	1	1.838	5.0	835
5	OLD	musical_xylophone_old.bmp	Old52	1	1	1.879	8.0	779
6	OLD	sporting_karate clothing.bmp	Old60	1	1	1.354	9.0	923
7	New	musical_zamponia windflute.bmp	New29	1	2	2.588	9.0	923
8	New	sporting_basketball_new.bmp	New14	1	2	1.716	9.0	923
9	New	kitchen_spatula_old.bmp	New37	1	2	2.213	9.0	923
10	OLD	food_rawchicken.bmp	Old23	1	1	1.3	8.0	455
11	OLD	kitchen_peppermill.bmp	Old33	1	1	1.962	9.0	1803
12	New	food_pizza.bmp	New22	1	2	1.522	9.0	1803
13	New	vegie_pumpkin.bmp	New21	0	1	1.636	6.0	2194
14	New	animal_horse.bmp	New20	0	1	1.52	8.0	1386
15	OLD	kitchen_coffee pot.bmp	Old29	1	1	1.327	9.0	2273
16	OLD	kitchen_tea cup and saucer.bmp	Old37	1	1	1.285	6.0	1353
17	OLD	food_baguette01.bmp	Old14	1	1	1.128	5.0	1418
18	OLD	sporting_hockey stick_old.bmp	Old58	0	2	3.511	5.0	1418
19	New	fruit_rasberry.bmp	New10	1	2	2.601	5.0	1418
20	OLD	animal_parrot.bmp	Old09	1	1	1.311	6.0	1657
21	New	food_bread.bmp	New28	1	2	1.733	6.0	1657
22	OLD	kitchen_wooden spoon_old.bmp	Old39	1	1	1.654	8.0	1322
23	OLD	musical_accordion_old.bmp	Old41	1	1	1.147	8.0	316
24	OLD	sporting_americanfootball.bmp	Old53	1	1	1.174	5.0	1198
25	New	vegie_broccoli.bmp	New36	1	2	3.692	5.0	1198
26	OLD	vegie_garlic01a.bmp	Old74	1	1	1.151	6.0	440
27	OLD	food_shellpasta.bmp	Old25	1	1	1.419	9.0	1913
28	OLD	kitchen_ladle.bmp	Old31	1	1	1.931	8.0	1189
29	OLD	animal_zebra_old.bmp	Old13	0	2	2.715	8.0	1189
30	OLD	food_cracker02.bmp	Old18	1	1	1.101	9.0	624
31	New	sporting_golf ball.bmp	New19	1	2	1.613	9.0	624
32	New	kitchen_baking spatula.bmp	New01	1	2	1.61	9.0	624
33	OLD	fruit_blackberry_new.bmp	Old66	1	1	1.336	9.0	849
34	OLD	kitchen_white strainer.bmp	Old38	1	1	1.686	6.0	994
35	OLD	animal_chimpanzee.bmp	Old03	1	1	1.52	5.0	1522
36	OLD	hard_musical_recorder.bmp	Old40	1	1	1.652	8.0	1216
37	OLD	musical_harp_new.bmp	Old43	1	1	1.222	9.0	1388
38	OLD	sporting_fishing rod.bmp	Old59	1	1	1.289	5.0	781
39	New	kitchen_ramekin.bmp	New13	1	2	1.667	5.0	781
40	OLD	vegie_corn02.bmp	Old73	1	1	1.28	5.0	388
41	New	kitchen_garlic press.bmp	New07	1	2	1.594	5.0	388
42	OLD	sporting_snow shoes_old.bmp	Old64	0	2	1.784	5.0	388
43	OLD	sporting_soccer ball_new.bmp	Old65	0	2	1.816	5.0	388
44	OLD	sporting_footballhelmet.bmp	Old57	1	1	1.583	8.0	1846
45	OLD	vegie_mushroom.bmp	Old76	1	1	1.458	6.0	1367
