	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
95	1	8	1.1440000000000001	613.32	3.0	616.3290000000002	3.5	Old69	Enc66
96	0	8	0.792	619.823	3.0	622.832	1.0	False	CTL31
97	0	5	0.596	623.835	3.0	626.844	0.5	False	CTL32
98	1	5	0.6940000000000001	627.345	3.0	630.354	2.5	Old09	Enc67
99	0	9	0.826	632.845	3.0	635.854	0.5	False	CTL33
100	0	9	0.66	636.355	3.0	639.364	9.0	False	CTL34
101	0	6	0.536	648.3580000000002	3.0	651.367	2.0	False	CTL35
102	1	9	1.1059999999999999	653.356	3.0	656.365	0.5	Old04	Enc68
103	0	6	0.6679999999999999	656.8660000000001	3.0	659.875	2.0	False	CTL36
104	0	5	0.509	661.865	3.0	664.8739999999998	4.5	False	CTL37
105	0	6	0.483	669.37	3.0	672.3789999999998	4.5	False	CTL38
106	1	5	1.073	676.8760000000002	3.0	679.885	3.5	Old32	Enc69
107	1	9	1.1059999999999999	683.3789999999998	3.0	686.388	1.5	Old40	Enc70
108	1	8	1.6980000000000002	687.875	3.0	690.8839999999999	4.5	Old27	Enc71
109	1	6	1.855	695.3810000000002	3.0	698.39	0.5	Old25	Enc72
110	1	9	1.489	698.8910000000002	3.0	701.9	0.5	Old77	Enc73
111	0	9	0.77	702.4019999999998	3.0	705.4110000000002	5.0	False	CTL39
112	1	5	1.355	710.409	3.0	713.418	4.5	Old49	Enc74
113	1	6	0.648	717.915	3.0	720.924	5.5	Old42	Enc75
114	1	5	0.868	726.423	3.0	729.432	1.0	Old19	Enc76
115	1	5	0.625	730.418	3.0	733.427	0.5	Old38	Enc77
116	1	8	1.858	733.929	3.0	736.938	13.0	Old17	Enc78
