	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	11.546	3.0	14.545	5.5	False	CTL01
1	20.045	3.0	23.045	0.5	Old54	Enc01
2	23.545	3.0	26.544	1.0	Old10	Enc02
3	27.544	3.0	30.544	1.0	Old20	Enc03
4	31.544	3.0	34.544	1.5	Old68	Enc04
5	36.043	3.0	39.043	2.0	Old53	Enc05
6	41.043	3.0	44.043	3.0	Old48	Enc06
7	47.042	3.0	50.042	0.5	False	CTL02
8	50.542	3.0	53.542	4.0	False	CTL03
9	57.541	3.0	60.541	2.5	Old29	Enc07
10	63.041	3.0	66.041	1.5	False	CTL04
11	67.541	3.0	70.54	2.0	Old45	Enc08
12	72.54	3.0	75.54	3.5	Old21	Enc09
13	79.039	3.0	82.039	0.5	False	CTL05
14	82.539	3.0	85.539	2.5	Old34	Enc10
15	88.039	3.0	91.038	0.5	Old01	Enc11
16	91.538	3.0	94.538	1.0	Old22	Enc12
17	95.538	3.0	98.538	1.5	Old69	Enc13
18	100.037	3.0	103.037	2.5	Old16	Enc14
19	105.537	3.0	108.537	3.0	Old30	Enc15
20	111.536	3.0	114.536	1.0	Old27	Enc16
21	115.536	3.0	118.536	1.5	Old15	Enc17
22	120.036	3.0	123.035	1.5	False	CTL06
23	124.535	3.0	127.535	1.0	Old07	Enc18
24	128.535	3.0	131.535	2.5	Old50	Enc19
25	134.034	3.0	137.034	2.5	False	CTL07
26	139.534	3.0	142.533	0.5	Old76	Enc20
27	143.033	3.0	146.033	5.5	Old61	Enc21
28	151.533	3.0	154.532	5.5	Old70	Enc22
29	160.032	3.0	163.032	2.0	Old11	Enc23
30	165.031	3.0	168.031	1.0	Old09	Enc24
31	169.031	3.0	172.031	3.0	Old52	Enc25
32	175.03	3.0	178.03	3.5	Old65	Enc26
33	181.53	3.0	184.53	0.5	False	CTL08
34	185.03	3.0	188.029	1.5	False	CTL09
35	189.529	3.0	192.529	9.5	False	CTL10
36	202.028	3.0	205.028	2.0	False	CTL11
37	207.027	3.0	210.027	2.0	Old42	Enc27
38	212.027	3.0	215.027	1.0	False	CTL12
39	216.027	3.0	219.026	0.5	Old23	Enc28
40	219.526	3.0	222.526	0.5	False	CTL13
41	223.026	3.0	226.026	2.0	Old36	Enc29
42	228.026	3.0	231.025	4.5	Old59	Enc30
43	235.525	3.0	238.525	3.5	Old03	Enc31
44	242.024	3.0	245.024	8.0	Old72	Enc32
45	253.023	3.0	256.023	9.0	Old26	Enc33
46	265.022	3.0	268.022	0.5	Old24	Enc34
47	268.522	3.0	271.521	2.5	False	CTL14
48	274.021	3.0	277.021	8.5	Old71	Enc35
49	285.52	3.0	288.52	0.5	Old05	Enc36
50	289.02	3.0	292.02	5.5	Old12	Enc37
51	297.519	3.0	300.519	3.0	Old49	Enc38
