	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	11.595	3.0	14.595	5.5	False	CTL01	0	8	2.781
1	20.094	3.0	23.094	0.5	Old63	Enc01	1	6	1.368
2	23.594	3.0	26.594	1.0	Old02	Enc02	1	5	1.6869999999999998
3	27.594	3.0	30.593000000000004	1.0	Old17	Enc03	1	6	1.482
4	31.593000000000004	3.0	34.593	1.5	Old70	Enc04	1	9	1.541
5	36.093	3.0	39.093	2.0	Old57	Enc05	1	8	1.6469999999999998
6	41.093	3.0	44.092	3.0	Old45	Enc06	1	9	1.193
7	47.092	3.0	50.092	0.5	False	CTL02	0	5	1.359
8	50.592	3.0	53.592	4.0	False	CTL03	0	6	1.129
9	57.591	3.0	60.591	2.5	Old38	Enc07	1	8	1.297
10	63.091	3.0	66.09100000000001	1.5	False	CTL04	0	8	1.181
11	67.59	3.0	70.59	2.0	Old48	Enc08	1	6	2.148
12	72.59	3.0	75.59	3.5	Old18	Enc09	1	5	1.709
13	79.09	3.0	82.089	0.5	False	CTL05	0	8	1.214
14	82.589	3.0	85.589	2.5	Old33	Enc10	1	6	1.177
15	88.089	3.0	91.089	0.5	Old03	Enc11	1	6	1.681
16	91.589	3.0	94.588	1.0	Old22	Enc12	1	8	1.33
17	95.588	3.0	98.588	1.5	Old75	Enc13	1	5	1.482
18	100.088	3.0	103.088	2.5	Old14	Enc14	1	9	1.194
19	105.587	3.0	108.587	3.0	Old29	Enc15	1	9	1.1340000000000001
20	111.587	3.0	114.587	1.0	Old35	Enc16	1	5	1.64
21	115.587	3.0	118.586	1.5	Old20	Enc17	1	5	1.34
22	120.086	3.0	123.086	1.5	False	CTL06	0	5	1.077
23	124.586	3.0	127.586	1.0	Old09	Enc18	1	5	1.179
24	128.586	3.0	131.585	2.5	Old40	Enc19	1	8	1.3459999999999999
25	134.085	3.0	137.085	2.5	False	CTL07	0	5	1.271
26	139.585	3.0	142.585	0.5	Old77	Enc20	1	6	1.422
27	143.085	3.0	146.084	5.5	Old62	Enc21	1	5	1.463
28	151.584	3.0	154.584	5.5	Old66	Enc22	1	6	2.2840000000000003
29	160.083	3.0	163.083	2.0	Old10	Enc23	1	5	0.9940000000000001
30	165.083	3.0	168.083	1.0	Old13	Enc24	1	8	0.9590000000000001
31	169.082	3.0	172.082	3.0	Old52	Enc25	1	5	1.033
32	175.082	3.0	178.082	3.5	Old59	Enc26	1	9	1.099
33	181.582	3.0	184.581	0.5	False	CTL08	0	6	0.9359999999999999
34	185.081	3.0	188.081	1.5	False	CTL09	0	9	0.852
35	189.581	3.0	192.581	9.5	False	CTL10	0	8	0.715
36	202.08	3.0	205.08	2.0	False	CTL11	0	5	0.841
37	207.08	3.0	210.079	2.0	Old49	Enc27	1	8	1.041
38	212.079	3.0	215.079	1.0	False	CTL12	0	9	0.919
39	216.079	3.0	219.079	0.5	Old24	Enc28	1	9	1.0090000000000001
40	219.579	3.0	222.578	0.5	False	CTL13	0	6	1.124
41	223.078	3.0	226.078	2.0	Old32	Enc29	1	8	0.9390000000000001
42	228.078	3.0	231.078	4.5	Old53	Enc30	1	6	1.034
43	235.577	3.0	238.577	3.5	Old07	Enc31	1	9	1.545
44	242.077	3.0	245.077	8.0	Old73	Enc32	1	6	1.268
45	253.076	3.0	256.07599999999996	9.0	Old25	Enc33	1	9	1.43
46	265.075	3.0	268.075	0.5	Old19	Enc34	1	6	1.347
47	268.575	3.0	271.574	2.5	False	CTL14	0	6	0.835
48	274.074	3.0	277.074	8.5	Old68	Enc35	1	5	0.9129999999999999
49	285.573	3.0	288.573	0.5	Old06	Enc36	1	9	1.169
50	289.073	3.0	292.073	5.5	Old11	Enc37	1	8	1.193
51	297.572	3.0	300.572	3.0	Old44	Enc38	1	6	1.063
52	303.572	3.0	306.572	4.0	False	CTL15	0	6	1.0170000000000001
53	310.57099999999997	3.0	313.57099999999997	6.5	False	CTL16	0	9	0.953
54	320.07099999999997	3.0	323.07	0.5	Old65	Enc39	1	6	1.09
55	323.57	3.0	326.57	11.0	Old64	Enc40	1	5	2.2
56	338.069	3.0	341.069	9.5	Old78	Enc41	1	6	1.15
57	350.56800000000004	3.0	353.56800000000004	1.0	False	CTL17	0	8	1.114
58	354.56800000000004	3.0	357.56800000000004	5.5	Old61	Enc42	1	9	1.047
59	363.06699999999995	3.0	366.06699999999995	1.5	Old21	Enc43	1	8	1.6380000000000001
60	367.56699999999995	3.0	370.56699999999995	1.0	Old31	Enc44	1	9	1.662
61	371.56699999999995	3.0	374.566	2.0	False	CTL18	0	9	1.155
62	376.566	3.0	379.566	3.5	Old16	Enc45	1	8	0.924
63	383.066	3.0	386.066	1.5	Old27	Enc46	1	9	0.961
64	387.565	3.0	390.565	0.5	False	CTL19	0	8	0.9540000000000001
65	391.065	3.0	394.065	2.5	False	CTL20	0	5	1.028
66	396.565	3.0	399.564	0.5	False	CTL21	0	5	0.79
67	400.064	3.0	403.064	2.5	False	CTL22	0	8	1.1159999999999999
68	405.564	3.0	408.564	2.0	False	CTL23	0	9	0.972
69	410.564	3.0	413.56300000000005	11.0	False	CTL24	0	8	0.941
70	424.56199999999995	3.0	427.56199999999995	1.0	Old36	Enc47	1	6	1.187
71	428.56199999999995	3.0	431.56199999999995	1.5	Old12	Enc48	1	6	0.9990000000000001
72	433.06199999999995	3.0	436.06199999999995	0.5	Old41	Enc49	1	8	1.131
73	436.56199999999995	3.0	439.561	0.5	Old50	Enc50	1	9	1.285
74	440.061	3.0	443.061	2.0	Old08	Enc51	1	6	1.168
75	445.061	3.0	448.061	1.0	False	CTL25	0	9	1.176
76	449.061	3.0	452.06	2.0	False	CTL26	0	5	1.0
77	454.06	3.0	457.06	4.0	Old43	Enc52	1	5	1.064
78	461.06	3.0	464.059	4.5	Old55	Enc53	1	9	1.001
79	468.559	3.0	471.559	8.5	Old42	Enc54	1	8	1.475
80	480.05800000000005	3.0	483.05800000000005	1.0	Old58	Enc55	1	8	1.2109999999999999
81	484.05800000000005	3.0	487.05800000000005	6.0	False	CTL27	0	6	1.3319999999999999
82	493.05699999999996	3.0	496.05699999999996	1.5	Old34	Enc56	1	6	1.091
83	497.55699999999996	3.0	500.55699999999996	13.0	False	CTL28	0	6	1.264
84	513.556	3.0	516.555	1.5	Old54	Enc57	1	9	1.056
85	518.055	3.0	521.055	1.5	Old72	Enc58	1	9	1.127
86	522.555	3.0	525.555	7.5	Old60	Enc59	1	5	1.54
87	533.054	3.0	536.054	1.5	False	CTL29	0	9	1.151
88	537.554	3.0	540.553	3.5	Old56	Enc60	1	8	1.652
89	544.053	3.0	547.053	1.0	False	CTL30	0	8	1.175
90	548.053	3.0	551.053	1.5	Old05	Enc61	1	8	1.217
91	552.552	3.0	555.552	3.5	False	CTL31	0	8	1.013
92	559.052	3.0	562.052	4.5	Old37	Enc62	1	5	1.162
93	566.5509999999998	3.0	569.5509999999998	3.0	False	CTL32	0	5	1.175
94	572.5509999999998	3.0	575.5509999999998	0.5	Old74	Enc63	1	8	1.465
95	576.0509999999998	3.0	579.05	8.0	Old67	Enc64	1	9	1.205
96	587.05	3.0	590.05	5.0	False	CTL33	0	9	0.9229999999999999
97	595.049	3.0	598.049	0.5	False	CTL34	0	9	0.856
98	598.549	3.0	601.549	1.0	Old71	Enc65	1	8	1.121
99	602.549	3.0	605.548	11.0	Old69	Enc66	1	8	1.169
100	617.047	3.0	620.047	2.5	False	CTL35	0	6	1.064
101	622.547	3.0	625.547	2.0	Old01	Enc67	1	5	1.028
102	627.547	3.0	630.5459999999998	0.5	Old04	Enc68	1	9	1.308
103	631.0459999999998	3.0	634.0459999999998	1.0	Old30	Enc69	1	5	1.473
104	635.0459999999998	3.0	638.0459999999998	1.0	Old46	Enc70	1	9	1.6119999999999999
105	639.0459999999998	3.0	642.045	0.5	Old39	Enc71	1	8	1.649
106	642.545	3.0	645.545	7.5	False	CTL36	0	6	0.0
107	653.045	3.0	656.044	15.0	Old26	Enc72	1	6	1.28
108	671.043	3.0	674.043	0.5	Old76	Enc73	1	9	1.123
109	674.543	3.0	677.543	1.0	False	CTL37	0	5	1.7309999999999999
110	678.543	3.0	681.5419999999998	0.5	False	CTL38	0	6	1.088
111	682.0419999999998	3.0	685.0419999999998	9.0	Old51	Enc74	1	5	1.044
112	694.041	3.0	697.041	6.0	Old47	Enc75	1	6	1.207
113	703.041	3.0	706.04	10.0	False	CTL39	0	9	1.258
114	716.54	3.0	719.539	5.0	Old23	Enc76	1	5	2.119
115	724.539	3.0	727.539	1.0	Old28	Enc77	1	5	1.454
116	728.539	3.0	731.538	18.0	Old15	Enc78	1	8	1.133
