	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	1	6	0.759	14.559000000000001	3.0	17.559	6.5	Old53	Enc01
1	1	5	0.7659999999999999	24.058000000000003	3.0	27.058000000000003	2.0	Old10	Enc02
2	1	6	1.5919999999999999	29.058000000000003	3.0	32.056999999999995	1.5	Old25	Enc03
3	1	9	2.377	33.556999999999995	3.0	36.556999999999995	1.0	Old66	Enc04
4	1	8	0.892	37.556999999999995	3.0	40.556999999999995	8.5	Old57	Enc05
5	1	9	0.7240000000000001	49.056000000000004	3.0	52.056000000000004	2.0	Old47	Enc06
6	1	8	0.804	54.056000000000004	3.0	57.055	2.5	Old28	Enc07
7	0	8	0.674	59.555	3.0	62.555	1.5	False	CTL01
8	0	5	0.8320000000000001	64.055	3.0	67.054	1.5	False	CTL02
9	1	6	0.875	68.554	3.0	71.554	0.5	Old50	Enc08
10	0	6	0.871	72.054	3.0	75.054	0.5	False	CTL03
11	1	5	1.006	75.554	3.0	78.554	2.0	Old19	Enc09
12	1	6	0.971	80.553	3.0	83.553	1.5	Old31	Enc10
13	0	8	0.993	85.053	3.0	88.053	2.0	False	CTL04
14	1	6	0.631	90.053	3.0	93.052	7.5	Old05	Enc11
15	1	8	0.648	100.552	3.0	103.551	5.0	Old15	Enc12
16	1	5	0.894	108.551	3.0	111.551	1.5	Old74	Enc13
17	1	9	1.113	113.051	3.0	116.05	3.0	Old17	Enc14
18	1	9	0.841	119.05	3.0	122.05	1.0	Old35	Enc15
19	1	5	0.818	123.05	3.0	126.05	1.5	Old37	Enc16
20	1	5	1.16	127.54899999999999	3.0	130.549	8.5	Old16	Enc17
21	1	5	0.866	139.049	3.0	142.048	2.0	Old13	Enc18
22	0	8	0.7859999999999999	144.048	3.0	147.048	1.0	False	CTL05
23	0	5	0.687	148.048	3.0	151.048	1.5	False	CTL06
24	1	8	0.594	152.547	3.0	155.547	6.5	Old52	Enc19
25	1	6	0.66	162.047	3.0	165.046	1.5	Old78	Enc20
26	1	5	0.768	166.546	3.0	169.546	6.5	Old60	Enc21
27	0	5	0.555	176.046	3.0	179.045	3.5	False	CTL07
28	1	6	0.9990000000000001	182.545	3.0	185.545	8.0	Old68	Enc22
29	1	5	0.9179999999999999	193.544	3.0	196.544	13.0	Old01	Enc23
30	0	6	0.6829999999999999	209.543	3.0	212.542	1.0	False	CTL08
31	1	8	1.063	213.542	3.0	216.542	2.5	Old11	Enc24
32	1	5	1.103	219.042	3.0	222.042	1.5	Old41	Enc25
33	1	9	0.705	223.542	3.0	226.541	3.5	Old59	Enc26
34	1	8	0.728	230.041	3.0	233.041	2.0	Old48	Enc27
35	1	9	1.166	235.041	3.0	238.04	3.0	Old20	Enc28
36	1	8	0.968	241.04	3.0	244.04	7.0	Old36	Enc29
37	1	6	1.6019999999999999	251.03900000000002	3.0	254.03900000000002	1.0	Old54	Enc30
38	0	9	0.9009999999999999	255.03900000000002	3.0	258.039	0.5	False	CTL09
39	0	8	0.94	258.539	3.0	261.538	1.0	False	CTL10
40	1	9	0.823	262.538	3.0	265.538	0.5	Old06	Enc31
41	1	6	0.9259999999999999	266.038	3.0	269.038	7.0	Old67	Enc32
42	1	9	0.7909999999999999	276.03700000000003	3.0	279.03700000000003	4.0	Old22	Enc33
43	1	6	0.996	283.03700000000003	3.0	286.036	2.0	Old26	Enc34
44	0	5	0.684	288.036	3.0	291.036	2.5	False	CTL11
45	1	5	0.7490000000000001	293.536	3.0	296.536	4.5	Old70	Enc35
46	1	9	0.8420000000000001	301.035	3.0	304.035	0.5	Old08	Enc36
47	0	9	1.169	304.535	3.0	307.535	3.0	False	CTL12
48	1	8	0.654	310.534	3.0	313.534	2.0	Old12	Enc37
49	0	6	0.6409999999999999	315.534	3.0	318.534	0.5	False	CTL13
50	0	6	0.662	319.034	3.0	322.033	1.0	False	CTL14
51	0	6	0.6859999999999999	323.033	3.0	326.033	2.5	False	CTL15
52	0	9	0.69	328.533	3.0	331.533	6.5	False	CTL16
53	1	6	0.8029999999999999	338.032	3.0	341.032	9.5	Old49	Enc38
54	1	6	0.654	350.531	3.0	353.531	3.0	Old64	Enc39
55	1	5	1.4040000000000001	356.531	3.0	359.53	3.0	Old63	Enc40
56	1	6	1.367	362.53	3.0	365.53	1.0	Old77	Enc41
57	1	9	1.733	366.53	3.0	369.53	2.0	Old56	Enc42
58	1	8	1.588	371.529	3.0	374.529	1.0	Old14	Enc43
59	1	9	1.847	375.529	3.0	378.529	0.5	Old39	Enc44
60	1	8	1.0590000000000002	379.029	3.0	382.029	2.5	Old18	Enc45
61	1	9	0.8009999999999999	384.528	3.0	387.528	8.5	Old34	Enc46
62	1	6	0.7609999999999999	396.027	3.0	399.027	5.5	Old29	Enc47
63	1	6	0.6729999999999999	404.527	3.0	407.527	2.0	Old04	Enc48
64	1	8	0.6829999999999999	409.526	3.0	412.526	6.0	Old45	Enc49
65	1	9	0.816	418.526	3.0	421.525	6.0	Old40	Enc50
66	1	6	0.763	427.525	3.0	430.525	1.5	Old07	Enc51
67	0	8	0.7340000000000001	432.024	3.0	435.024	2.0	False	CTL17
68	1	5	0.545	437.024	3.0	440.024	1.5	Old42	Enc52
69	0	9	0.872	441.524	3.0	444.523	4.0	False	CTL18
70	0	8	0.675	448.523	3.0	451.523	0.5	False	CTL19
71	0	5	0.595	452.023	3.0	455.023	6.0	False	CTL20
72	1	9	0.703	461.022	3.0	464.022	0.5	Old65	Enc53
73	1	8	0.6509999999999999	464.522	3.0	467.522	2.5	Old46	Enc54
74	1	8	1.122	470.02099999999996	3.0	473.02099999999996	1.5	Old62	Enc55
75	1	6	1.102	474.52099999999996	3.0	477.52099999999996	2.5	Old38	Enc56
76	0	5	0.6509999999999999	480.02099999999996	3.0	483.02	5.5	False	CTL21
77	1	9	1.617	488.52	3.0	491.52	4.5	Old61	Enc57
78	0	8	0.677	496.019	3.0	499.019	2.5	False	CTL22
79	1	9	1.6840000000000002	501.519	3.0	504.519	6.5	Old75	Enc58
80	0	9	0.664	511.01800000000003	3.0	514.018	6.5	False	CTL23
81	0	8	0.871	520.5169999999998	3.0	523.5169999999998	1.5	False	CTL24
82	0	9	0.7809999999999999	525.0169999999998	3.0	528.0169999999998	4.5	False	CTL25
83	0	5	0.6609999999999999	532.516	3.0	535.516	1.5	False	CTL26
84	1	5	1.044	537.016	3.0	540.016	0.5	Old58	Enc59
85	0	6	0.83	540.516	3.0	543.515	10.0	False	CTL27
86	0	6	1.0290000000000001	554.014	3.0	557.014	4.5	False	CTL28
87	1	8	0.88	561.514	3.0	564.514	2.0	Old55	Enc60
