	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
0	OLD	food_shellpasta.bmp	Old25	0	2	2.413	False	0
1	OLD	sporting_boxing_gloves.bmp	Old56	1	1	1.385	6.0	2208
2	OLD	sporting_footballhelmet.bmp	Old57	1	1	1.277	5.0	1833
3	New	kitchen_ramekin.bmp	New13	1	2	3.588	5.0	1833
4	OLD	sporting_bicycle_old.bmp	Old55	1	1	1.708	9.0	1750
5	New	kitchen_garlic press.bmp	New07	1	2	2.013	9.0	1750
6	OLD	sporting_snow shoes_old.bmp	Old64	1	1	1.362	9.0	1363
7	New	kitchen_spatula_old.bmp	New37	1	2	2.282	9.0	1363
8	OLD	sporting_mini-trampoline.bmp	Old61	1	1	1.878	6.0	7282
9	New	kitchen_baking spatula.bmp	New01	1	2	3.589	6.0	7282
10	OLD	musical_harp_new.bmp	Old43	1	1	1.283	8.0	1367
11	OLD	kitchen_scrubbing brush.bmp	Old36	1	1	1.87	9.0	1522
12	New	musical_uculele_new.bmp	New39	0	1	1.427	6.0	8320
13	OLD	sporting_Badminton Racquet.bmp	Old54	1	1	2.282	9.0	1430
14	OLD	vegie_radish.bmp	Old77	1	1	1.234	6.0	1745
15	OLD	animal_camel_new.bmp	Old01	1	1	1.145	8.0	1082
16	OLD	fruit_pineapple_old.bmp	Old70	1	1	2.709	9.0	3807
17	OLD	food_croissant01.bmp	Old19	1	1	1.389	9.0	1117
18	OLD	Kitchen_apron.bmp	Old27	1	1	0.974	5.0	853
19	New	food_bread.bmp	New28	1	2	2.872	5.0	853
20	OLD	vegie_cauliflower.bmp	Old72	1	1	1.267	5.0	1656
21	New	fruit_granny smith apple.bmp	New16	0	1	1.124	5.0	1566
22	OLD	food_frenchfries.bmp	Old20	0	2	1.605	5.0	1566
23	OLD	sporting_rollerblade.bmp	Old62	1	1	1.547	8.0	1940
24	OLD	vegie_garlic01a.bmp	Old74	1	1	1.836	9.0	3354
25	New	animal_seal.bmp	New38	1	2	1.738	9.0	3354
26	OLD	kitchen_pitcher.bmp	Old34	1	1	1.73	5.0	2100
27	OLD	sporting_soccer ball_new.bmp	Old65	1	1	1.526	6.0	1384
28	OLD	food_pickle01a.bmp	Old22	1	1	4.317	9.0	968
29	OLD	food_bottleofredwine01.bmp	Old15	1	1	3.636	6.0	973
30	OLD	fruit_green grapes.bmp	Old68	0	2	2.02	6.0	973
31	New	food_pizza.bmp	New22	0	1	2.409	8.0	3528
32	OLD	kitchen_peppermill.bmp	Old33	1	1	2.881	9.0	853
33	OLD	animal_dalmation_old.bmp	Old04	1	1	1.225	6.0	631
34	OLD	kitchen_coffee pot.bmp	Old29	1	1	2.011	8.0	9089
35	New	vegie_broccoli.bmp	New36	0	1	3.14	9.0	917
36	OLD	kitchen_cookie cutter.bmp	Old30	1	1	1.79	8.0	870
37	OLD	sporting_americanfootball.bmp	Old53	0	2	1.873	8.0	870
38	OLD	animal_lion_new.bmp	Old07	1	1	1.308	6.0	631
39	OLD	animal_monarch_old.bmp	Old08	1	1	1.171	9.0	707
40	OLD	fruit_lemon_new.bmp	Old69	1	1	3.221	5.0	2955
