	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	25.272	3.0	28.281	0.5	Old54	Enc01
1	28.783	3.0	31.792	0.5	False	CTL01
2	32.293	3.0	35.302	4.5	Old01	Enc02
3	39.799	3.0	42.808	2.0	Old59	Enc03
4	44.797	3.0	47.806	3.5	False	CTL02
5	51.3	3.0	54.309	1.5	False	CTL03
6	55.797	3.0	58.806	2.5	Old73	Enc04
7	61.297	3.0	64.306	1.0	Old78	Enc05
8	65.309	3.0	68.318	3.0	False	CTL04
9	71.31	3.0	74.319	4.0	Old49	Enc06
10	78.314	3.0	81.32300000000001	0.5	False	CTL05
11	81.825	3.0	84.834	2.5	Old58	Enc07
12	87.324	3.0	90.333	2.5	False	CTL06
13	92.824	3.0	95.833	3.5	False	CTL07
14	99.32700000000001	3.0	102.336	1.0	Old12	Enc08
15	103.339	3.0	106.348	2.0	Old68	Enc09
16	108.337	3.0	111.346	0.5	Old02	Enc10
17	111.848	3.0	114.857	4.5	Old37	Enc11
18	119.353	3.0	122.362	7.0	Old36	Enc12
19	129.35	3.0	132.359	0.5	Old51	Enc13
20	132.86	3.0	135.869	2.0	Old47	Enc14
21	137.859	3.0	140.868	1.0	Old42	Enc15
22	141.871	3.0	144.88	1.0	Old46	Enc16
23	145.883	3.0	148.892	3.5	Old11	Enc17
24	152.385	3.0	155.394	1.0	False	CTL08
25	156.381	3.0	159.39	2.0	Old28	Enc18
26	161.379	3.0	164.388	0.5	Old22	Enc19
27	164.889	3.0	167.898	3.5	Old15	Enc20
28	171.392	3.0	174.401	7.0	False	CTL09
29	181.389	3.0	184.398	2.5	Old40	Enc21
30	186.888	3.0	189.897	5.0	Old14	Enc22
31	194.896	3.0	197.905	1.0	Old09	Enc23
32	198.908	3.0	201.917	10.0	Old23	Enc24
33	211.913	3.0	214.922	1.5	Old70	Enc25
34	216.41	3.0	219.419	0.5	Old25	Enc26
35	219.921	3.0	222.929	2.5	Old69	Enc27
36	225.42	3.0	228.429	3.5	Old35	Enc28
37	231.923	3.0	234.932	1.0	False	CTL10
38	235.935	3.0	238.944	0.5	False	CTL11
39	239.446	3.0	242.455	1.5	False	CTL12
40	243.942	3.0	246.951	7.0	False	CTL13
41	253.939	3.0	256.948	7.0	Old77	Enc29
42	263.935	3.0	266.944	2.0	Old75	Enc30
43	268.934	3.0	271.943	6.5	False	CTL14
44	278.445	3.0	281.454	3.5	Old29	Enc31
45	284.948	3.0	287.957	2.5	Old06	Enc32
