	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
0	OLD	vegie_mushroom.bmp	Old76	1	1	3.684	5	3112
1	New	kitchen_fork_old.bmp	New18	1	2	1.498	5	3112
2	New	food_bagel01.bmp	New17	1	2	1.141	5	3112
3	OLD	Kitchen_apron.bmp	Old27	1	1	1.773	6	693
4	OLD	animal_parrot.bmp	Old09	0	2	4.064	6	693
5	OLD	kitchen_tea cup and saucer.bmp	Old37	1	1	1.534	8	4904
6	New	animal_giraffe.bmp	New03	1	2	1.899	8	4904
7	OLD	animal_sheep.bmp	Old11	1	1	1.439	8	876
8	OLD	kitchen_coffee pot.bmp	Old29	1	1	1.76	8	713
9	OLD	food_candy.bmp	Old16	1	1	1.211	6	601
10	OLD	musical_triangle.bmp	Old49	1	1	1.192	9	959
11	OLD	sporting_soccer ball_new.bmp	Old65	1	1	1.023	6	653
12	OLD	sporting_boxing_gloves.bmp	Old56	1	1	1.041	6	533
13	New	animal_dolphin_old.bmp	New09	1	2	1.295	6	533
14	New	food_walnut01c.bmp	New34	1	2	1.194	6	533
15	OLD	kitchen_wooden spoon_old.bmp	Old39	1	1	2.041	6	575
16	OLD	musical_double bass.bmp	Old45	1	1	1.494	5	2466
17	OLD	kitchen_white strainer.bmp	Old38	0	2	1.071	5	2466
18	New	food_cookie01.bmp	New11	1	2	1.226	5	2466
19	OLD	vegie_green capsicum.bmp	Old75	1	1	2.472	6	1341
20	OLD	sporting_mini-trampoline.bmp	Old61	1	1	1.509	5	839
21	OLD	food_baguette01.bmp	Old14	1	1	1.021	8	3562
22	OLD	animal_camel_new.bmp	Old01	1	1	1.396	9	1827
23	OLD	sporting_hockey stick_old.bmp	Old58	1	1	1.289	6	708
24	OLD	musical_drums_old.bmp	Old46	1	1	1.11	5	2425
25	New	food_bread.bmp	New28	1	2	1.167	5	2425
26	OLD	animal_dalmation_old.bmp	Old04	0	2	1.112	5	2425
27	New	vegie_broccoli.bmp	New36	1	2	1.473	5	2425
28	OLD	kitchen_big cooking pot.bmp	Old28	1	1	1.126	9	1247
29	OLD	musical_xylophone_old.bmp	Old52	1	1	1.212	8	451
30	OLD	vegie_radish.bmp	Old77	1	1	1.688	5	1363
31	OLD	food_frenchfries.bmp	Old20	1	1	1.027	9	593
32	New	musical_tambourine_new.bmp	New06	1	2	1.336	9	593
33	New	sporting_baseball bat_new.bmp	New08	1	2	1.481	9	593
34	OLD	sporting_fishing rod.bmp	Old59	1	1	1.341	8	1279
35	OLD	sporting_rollerblade.bmp	Old62	1	1	1.618	5	4849
36	OLD	animal_zebra_old.bmp	Old13	1	1	2.024	6	1286
37	New	fruit_granny smith apple.bmp	New16	1	2	1.448	6	1286
38	New	musical_french horn_old.bmp	New12	0	1	2.269	9	777
39	OLD	animal_frog.bmp	Old06	1	1	11.761	9	501
40	OLD	musical_clarinet_new.bmp	Old44	1	1	1.456	8	3957
41	OLD	musical_harp_new.bmp	Old43	1	1	1.126	8	551
42	OLD	food_chocolatemilk.bmp	Old17	1	1	1.032	5	517
