	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	25.070999999999998	3.0	28.070999999999998	0.5	Old55	Enc01	1	8	0.0
1	28.570999999999998	3.0	31.57	0.5	False	CTL01	0	6	0.0
2	32.07	3.0	35.07	4.5	Old02	Enc02	1	5	0.0
3	39.57	3.0	42.568999999999996	2.0	Old62	Enc03	1	5	0.0
4	44.568999999999996	3.0	47.568999999999996	3.5	False	CTL02	0	5	0.0
5	51.068999999999996	3.0	54.068000000000005	1.5	False	CTL03	0	6	0.0
6	55.568000000000005	3.0	58.568000000000005	2.5	Old66	Enc04	1	6	0.0
7	61.068000000000005	3.0	64.067	1.0	Old73	Enc05	1	5	0.0
8	65.067	3.0	68.067	3.0	False	CTL04	0	6	0.0
9	71.067	3.0	74.066	4.0	Old43	Enc06	1	9	0.0
10	78.066	3.0	81.066	0.5	False	CTL05	0	9	0.0
11	81.566	3.0	84.566	2.5	Old65	Enc07	1	6	0.0
12	87.065	3.0	90.065	2.5	False	CTL06	0	9	0.0
13	92.565	3.0	95.565	3.5	False	CTL07	0	5	0.0
14	99.064	3.0	102.064	1.0	Old07	Enc08	1	8	0.0
15	103.064	3.0	106.064	2.0	Old72	Enc09	1	9	0.0
16	108.06299999999999	3.0	111.06299999999999	0.5	Old10	Enc10	1	5	0.0
17	111.56299999999999	3.0	114.56299999999999	4.5	Old29	Enc11	1	9	0.0
18	119.06200000000001	3.0	122.06200000000001	7.0	Old27	Enc12	1	5	0.0
19	129.062	3.0	132.061	0.5	Old52	Enc13	1	8	0.0
20	132.561	3.0	135.561	2.0	Old49	Enc14	1	8	0.0
21	137.561	3.0	140.561	1.0	Old44	Enc15	1	9	0.0
22	141.56	3.0	144.56	1.0	Old45	Enc16	1	8	0.0
23	145.56	3.0	148.56	3.5	Old08	Enc17	1	5	0.0
24	152.06	3.0	155.059	1.0	False	CTL08	0	8	0.0
25	156.059	3.0	159.059	2.0	Old36	Enc18	1	8	0.0
26	161.059	3.0	164.058	0.5	Old22	Enc19	1	8	0.0
27	164.558	3.0	167.558	3.5	Old17	Enc20	1	5	0.0
28	171.058	3.0	174.058	7.0	False	CTL09	0	8	0.0
29	181.05700000000002	3.0	184.05700000000002	2.5	Old41	Enc21	1	9	0.0
30	186.55599999999998	3.0	189.55599999999998	5.0	Old21	Enc22	1	9	0.0
31	194.55599999999998	3.0	197.555	1.0	Old05	Enc23	1	6	0.0
32	198.555	3.0	201.555	10.0	Old20	Enc24	1	8	0.0
33	211.554	3.0	214.554	1.5	Old76	Enc25	1	8	0.0
34	216.054	3.0	219.053	0.5	Old23	Enc26	1	9	0.0
35	219.553	3.0	222.553	2.5	Old78	Enc27	1	5	0.0
36	225.053	3.0	228.053	3.5	Old38	Enc28	1	6	0.0
37	231.55200000000002	3.0	234.55200000000002	1.0	False	CTL10	0	9	0.0
38	235.55200000000002	3.0	238.55200000000002	0.5	False	CTL11	0	6	0.0
39	239.05200000000002	3.0	242.051	1.5	False	CTL12	0	6	0.0
40	243.551	3.0	246.551	7.0	False	CTL13	0	5	0.0
41	253.55	3.0	256.55	7.0	Old67	Enc29	1	9	0.0
42	263.55	3.0	266.54900000000004	2.0	Old70	Enc30	1	8	0.0
43	268.54900000000004	3.0	271.54900000000004	6.5	False	CTL14	0	9	0.0
44	278.048	3.0	281.048	3.5	Old30	Enc31	1	6	0.0
45	284.548	3.0	287.547	2.5	Old04	Enc32	1	6	0.0
46	290.047	3.0	293.047	4.0	Old03	Enc33	1	9	0.0
47	297.047	3.0	300.046	3.5	Old53	Enc34	1	8	0.0
48	303.546	3.0	306.546	1.0	False	CTL15	0	8	0.0
49	307.546	3.0	310.545	6.5	Old12	Enc35	1	9	0.0
50	317.045	3.0	320.04400000000004	7.5	False	CTL16	0	9	0.0
51	327.54400000000004	3.0	330.54400000000004	2.5	False	CTL17	0	8	0.0
52	333.043	3.0	336.043	1.5	Old59	Enc36	1	8	0.0
53	337.543	3.0	340.543	1.0	Old14	Enc37	1	9	0.0
54	341.543	3.0	344.542	3.0	Old51	Enc38	1	6	0.0
55	347.542	3.0	350.542	2.5	False	CTL18	0	5	0.0
56	353.042	3.0	356.041	1.0	Old24	Enc39	1	5	0.0
57	357.041	3.0	360.041	9.0	Old25	Enc40	1	6	0.0
58	369.04	3.0	372.04	1.5	Old77	Enc41	1	6	0.0
59	373.54	3.0	376.539	8.5	Old34	Enc42	1	8	0.0
60	385.039	3.0	388.038	8.0	Old39	Enc43	1	9	0.0
61	396.038	3.0	399.037	1.5	False	CTL19	0	5	0.0
62	400.537	3.0	403.537	5.0	Old46	Enc44	1	5	0.0
63	408.537	3.0	411.536	1.0	False	CTL20	0	8	0.0
64	412.536	3.0	415.536	3.0	False	CTL21	0	9	0.0
65	418.536	3.0	421.535	5.0	Old60	Enc45	1	6	0.0
66	426.535	3.0	429.535	0.5	False	CTL22	0	8	0.0
67	430.035	3.0	433.034	1.5	Old63	Enc46	1	9	0.0
68	434.534	3.0	437.534	0.5	Old47	Enc47	1	6	0.0
69	438.034	3.0	441.034	2.0	Old28	Enc48	1	9	0.0
70	443.033	3.0	446.033	1.5	Old16	Enc49	1	6	0.0
71	447.533	3.0	450.533	1.0	Old06	Enc50	1	8	0.0
72	451.533	3.0	454.532	2.5	Old57	Enc51	1	9	0.0
73	457.032	3.0	460.032	5.5	Old71	Enc52	1	8	0.0
74	465.531	3.0	468.531	2.5	False	CTL23	0	9	0.0
75	471.031	3.0	474.031	1.5	Old15	Enc53	1	9	0.0
76	475.531	3.0	478.53	0.5	False	CTL24	0	6	0.0
77	479.03	3.0	482.03	3.0	Old74	Enc54	1	5	0.0
78	485.03	3.0	488.029	3.5	Old31	Enc55	1	8	0.0
79	491.529	3.0	494.529	7.5	Old37	Enc56	1	5	0.0
80	502.028	3.0	505.028	2.5	Old50	Enc57	1	6	0.0
81	507.528	3.0	510.527	0.5	False	CTL25	0	6	0.0
82	511.027	3.0	514.0269999999998	1.0	Old18	Enc58	1	5	0.0
83	515.0269999999998	3.0	518.0269999999998	4.0	Old48	Enc59	1	6	0.0
84	522.026	3.0	525.026	11.0	Old75	Enc60	1	8	0.0
85	536.525	3.0	539.525	0.5	False	CTL26	0	6	0.0
86	540.025	3.0	543.025	4.0	False	CTL27	0	9	0.0
87	547.024	3.0	550.024	0.5	False	CTL28	0	5	0.0
88	550.524	3.0	553.524	2.5	Old33	Enc61	1	5	0.0
89	556.023	3.0	559.023	3.0	Old56	Enc62	1	5	0.0
90	562.023	3.0	565.023	1.0	False	CTL29	0	8	0.0
91	566.0219999999998	3.0	569.0219999999998	2.0	Old11	Enc63	1	5	0.0
92	571.0219999999998	3.0	574.0219999999998	0.5	Old13	Enc64	1	9	0.0
93	574.5219999999998	3.0	577.521	7.0	False	CTL30	0	9	0.0
94	584.521	3.0	587.521	0.5	Old61	Enc65	1	9	0.0
95	588.021	3.0	591.02	0.5	Old42	Enc66	1	5	0.0
96	591.52	3.0	594.52	0.5	False	CTL31	0	6	0.0
97	595.02	3.0	598.02	1.5	False	CTL32	0	5	0.0
98	599.519	3.0	602.519	3.0	Old54	Enc67	1	8	0.0
99	605.519	3.0	608.519	1.5	Old32	Enc68	1	6	0.0
100	610.019	3.0	613.018	4.5	False	CTL33	0	5	0.0
101	617.518	3.0	620.518	0.5	False	CTL34	0	8	0.0
102	621.018	3.0	624.0169999999998	8.0	Old01	Enc69	1	6	0.0
103	632.0169999999998	3.0	635.016	1.0	Old64	Enc70	1	5	0.0
104	636.016	3.0	639.016	4.5	False	CTL35	0	8	0.0
105	643.516	3.0	646.515	2.0	False	CTL36	0	6	0.0
106	648.515	3.0	651.515	1.0	Old68	Enc71	1	6	0.0
107	652.515	3.0	655.5139999999999	2.0	Old09	Enc72	1	8	0.0
108	657.5139999999999	3.0	660.5139999999999	2.0	False	CTL37	0	5	0.0
109	662.5139999999999	3.0	665.5139999999999	10.0	False	CTL38	0	8	0.0
110	675.513	3.0	678.512	3.5	Old69	Enc73	1	9	0.0
111	682.012	3.0	685.012	9.0	Old26	Enc74	1	8	0.0
112	694.0110000000002	3.0	697.0110000000002	0.5	False	CTL39	0	9	0.0
113	697.5110000000002	3.0	700.51	7.0	Old40	Enc75	1	9	0.0
114	707.51	3.0	710.51	12.0	Old58	Enc76	1	6	0.0
115	723.008	3.0	726.008	2.5	Old35	Enc77	1	5	0.0
116	728.508	3.0	731.508	18.0	Old19	Enc78	1	6	0.0
