	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	0	8	1.248	11.538	3.0	14.538	5.5	False	CTL01
1	1	6	1.81	20.037	3.0	23.037	0.5	Old63	Enc01
2	1	5	2.056	23.537	3.0	26.537	1.0	Old02	Enc02
3	1	6	1.806	27.537	3.0	30.537	1.0	Old16	Enc03
4	1	9	1.704	31.537	3.0	34.536	1.5	Old69	Enc04
5	1	8	1.5659999999999998	36.036	3.0	39.036	2.0	Old60	Enc05
6	1	9	1.768	41.036	3.0	44.036	3.0	Old52	Enc06
7	0	5	0.748	47.035	3.0	50.035	0.5	False	CTL02
8	0	6	1.004	50.535	3.0	53.535	4.0	False	CTL03
9	1	8	1.228	57.534	3.0	60.534	2.5	Old32	Enc07
10	0	8	1.429	63.034	3.0	66.03399999999999	1.5	False	CTL04
11	1	6	1.709	67.53399999999999	3.0	70.533	2.0	Old51	Enc08
12	1	5	1.899	72.533	3.0	75.533	3.5	Old21	Enc09
13	0	8	0.846	79.033	3.0	82.03299999999999	0.5	False	CTL05
14	1	6	1.39	82.53299999999999	3.0	85.53200000000002	2.5	Old34	Enc10
15	1	6	1.68	88.03200000000002	3.0	91.032	0.5	Old08	Enc11
16	1	8	1.3230000000000002	91.532	3.0	94.532	1.0	Old24	Enc12
17	1	5	2.0469999999999997	95.532	3.0	98.531	1.5	Old77	Enc13
18	1	9	2.197	100.031	3.0	103.031	2.5	Old14	Enc14
19	1	9	2.116	105.531	3.0	108.53	3.0	Old28	Enc15
20	1	5	1.639	111.53	3.0	114.53	1.0	Old31	Enc16
21	1	5	2.576	115.53	3.0	118.53	1.5	Old19	Enc17
22	0	5	1.62	120.03	3.0	123.029	1.5	False	CTL06
23	1	5	1.8030000000000002	124.529	3.0	127.529	1.0	Old12	Enc18
24	1	8	2.294	128.529	3.0	131.529	2.5	Old42	Enc19
25	0	5	0.9590000000000001	134.029	3.0	137.028	2.5	False	CTL07
26	1	6	1.6869999999999998	139.528	3.0	142.528	0.5	Old67	Enc20
27	1	5	2.07	143.028	3.0	146.028	5.5	Old53	Enc21
28	1	6	1.926	151.52700000000002	3.0	154.52700000000002	5.5	Old72	Enc22
29	1	5	1.906	160.026	3.0	163.026	2.0	Old04	Enc23
30	1	8	1.9969999999999999	165.02599999999998	3.0	168.02599999999998	1.0	Old10	Enc24
31	1	5	1.621	169.02599999999998	3.0	172.02599999999998	3.0	Old43	Enc25
32	1	9	1.693	175.025	3.0	178.025	3.5	Old58	Enc26
33	0	6	0.8109999999999999	181.525	3.0	184.525	0.5	False	CTL08
34	0	9	1.138	185.024	3.0	188.024	1.5	False	CTL09
35	0	8	0.898	189.524	3.0	192.524	9.5	False	CTL10
36	0	5	0.778	202.023	3.0	205.023	2.0	False	CTL11
37	1	8	1.6	207.023	3.0	210.023	2.0	Old40	Enc27
38	0	9	1.119	212.02200000000002	3.0	215.02200000000002	1.0	False	CTL12
39	1	9	2.525	216.02200000000002	3.0	219.02200000000002	0.5	Old23	Enc28
40	0	6	1.865	219.52200000000002	3.0	222.52200000000002	0.5	False	CTL13
41	1	8	2.519	223.02200000000002	3.0	226.021	2.0	Old38	Enc29
42	1	6	1.38	228.021	3.0	231.021	4.5	Old55	Enc30
43	1	9	1.7630000000000001	235.521	3.0	238.52	3.5	Old09	Enc31
44	1	6	2.191	242.02	3.0	245.02	8.0	Old73	Enc32
45	1	9	1.962	253.019	3.0	256.019	9.0	Old25	Enc33
46	1	6	1.9140000000000001	265.018	3.0	268.018	0.5	Old18	Enc34
47	0	6	1.2790000000000001	268.518	3.0	271.518	2.5	False	CTL14
48	1	5	1.9880000000000002	274.018	3.0	277.017	8.5	Old68	Enc35
49	1	9	2.55	285.517	3.0	288.51599999999996	0.5	Old11	Enc36
50	1	8	1.714	289.01599999999996	3.0	292.01599999999996	5.5	Old05	Enc37
51	1	6	1.8619999999999999	297.51599999999996	3.0	300.515	3.0	Old44	Enc38
52	0	6	0.885	303.515	3.0	306.515	4.0	False	CTL15
53	0	9	0.75	310.515	3.0	313.514	6.5	False	CTL16
54	1	6	2.275	320.014	3.0	323.014	0.5	Old59	Enc39
55	1	5	1.6869999999999998	323.514	3.0	326.513	11.0	Old62	Enc40
56	1	6	1.601	338.01300000000003	3.0	341.0119999999999	9.5	Old75	Enc41
57	0	8	0.871	350.51199999999983	3.0	353.51099999999997	1.0	False	CTL17
58	1	9	1.656	354.51099999999997	3.0	357.51099999999997	5.5	Old65	Enc42
59	1	8	1.557	363.01099999999997	3.0	366.01	1.5	Old20	Enc43
60	1	9	1.264	367.51	3.0	370.51	1.0	Old29	Enc44
61	0	9	0.9159999999999999	371.51	3.0	374.51	2.0	False	CTL18
62	1	8	1.537	376.51	3.0	379.509	3.5	Old22	Enc45
63	1	9	1.847	383.009	3.0	386.009	1.5	Old27	Enc46
64	0	8	1.003	387.509	3.0	390.50800000000004	0.5	False	CTL19
65	0	5	2.3080000000000003	391.00800000000004	3.0	394.00800000000004	2.5	False	CTL20
66	0	5	0.645	396.50800000000004	3.0	399.50800000000004	0.5	False	CTL21
67	0	8	0.9009999999999999	400.00800000000004	3.0	403.00699999999983	2.5	False	CTL22
68	0	9	0.6970000000000001	405.50699999999983	3.0	408.50699999999983	2.0	False	CTL23
69	0	8	0.693	410.50699999999983	3.0	413.50699999999983	11.0	False	CTL24
70	1	6	1.819	424.506	3.0	427.506	1.0	Old33	Enc47
71	1	6	2.363	428.505	3.0	431.505	1.5	Old01	Enc48
72	1	8	2.59	433.005	3.0	436.005	0.5	Old48	Enc49
73	1	9	2.289	436.505	3.0	439.505	0.5	Old47	Enc50
74	1	6	2.426	440.005	3.0	443.004	2.0	Old07	Enc51
75	0	9	1.178	445.004	3.0	448.004	1.0	False	CTL25
76	0	5	0.67	449.004	3.0	452.004	2.0	False	CTL26
77	1	5	1.6059999999999999	454.00300000000004	3.0	457.00300000000004	4.0	Old45	Enc52
78	1	9	2.716	461.00300000000004	3.0	464.00300000000004	4.5	Old61	Enc53
79	1	8	2.013	468.50199999999995	3.0	471.50199999999995	8.5	Old41	Enc54
80	1	8	1.966	480.001	3.0	483.001	1.0	Old54	Enc55
81	0	6	2.166	484.001	3.0	487.001	6.0	False	CTL27
82	1	6	2.352	493.0	3.0	496.0	1.5	Old30	Enc56
83	0	6	0.845	497.5	3.0	500.5	13.0	False	CTL28
84	1	9	0.0	513.499	3.0	516.499	1.5	Old64	Enc57
85	1	9	1.224	517.998	3.0	520.998	1.5	Old78	Enc58
86	1	5	2.064	522.498	3.0	525.498	7.5	Old56	Enc59
87	0	9	1.193	532.997	3.0	535.997	1.5	False	CTL29
88	1	8	1.7519999999999998	537.497	3.0	540.497	3.5	Old57	Enc60
89	0	8	0.865	543.996	3.0	546.996	1.0	False	CTL30
90	1	8	1.893	547.996	3.0	550.996	1.5	Old03	Enc61
91	0	8	0.752	552.496	3.0	555.496	3.5	False	CTL31
92	1	5	1.689	558.995	3.0	561.995	4.5	Old35	Enc62
93	0	5	0.725	566.495	3.0	569.494	3.0	False	CTL32
94	1	8	1.6030000000000002	572.494	3.0	575.494	0.5	Old71	Enc63
95	1	9	2.046	575.994	3.0	578.994	8.0	Old66	Enc64
96	0	9	1.022	586.993	3.0	589.993	5.0	False	CTL33
97	0	9	0.6940000000000001	594.992	3.0	597.992	0.5	False	CTL34
98	1	8	1.624	598.492	3.0	601.492	1.0	Old74	Enc65
99	1	8	1.0590000000000002	602.492	3.0	605.492	11.0	Old76	Enc66
100	0	6	0.9790000000000001	616.991	3.0	619.99	2.5	False	CTL35
101	1	5	1.3119999999999998	622.49	3.0	625.49	2.0	Old13	Enc67
102	1	9	1.16	627.49	3.0	630.49	0.5	Old06	Enc68
103	1	5	2.2680000000000002	630.99	3.0	633.989	1.0	Old37	Enc69
104	1	9	0.0	634.989	3.0	637.989	1.0	Old49	Enc70
105	1	8	1.581	638.989	3.0	641.989	0.5	Old36	Enc71
106	0	6	1.035	642.489	3.0	645.488	7.5	False	CTL36
107	1	6	1.76	652.988	3.0	655.988	15.0	Old17	Enc72
108	1	9	1.205	670.9860000000001	3.0	673.9860000000001	0.5	Old70	Enc73
109	0	5	1.4040000000000001	674.4860000000001	3.0	677.4860000000001	1.0	False	CTL37
110	0	6	0.664	678.4860000000001	3.0	681.4860000000001	0.5	False	CTL38
111	1	5	2.075	681.9860000000001	3.0	684.985	9.0	Old50	Enc74
112	1	6	1.6130000000000002	693.985	3.0	696.9839999999998	6.0	Old46	Enc75
