	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	11.59	3.0	14.59	5.5	False	CTL01
1	20.089	3.0	23.089	0.5	Old59	Enc01
2	23.589	3.0	26.589	1.0	Old10	Enc02
3	27.589	3.0	30.588	1.0	Old22	Enc03
4	31.588	3.0	34.588	1.5	Old68	Enc04
5	36.088	3.0	39.088	2.0	Old58	Enc05
6	41.087	3.0	44.087	3.0	Old47	Enc06
7	47.087	3.0	50.087	0.5	False	CTL02
8	50.587	3.0	53.58600000000001	4.0	False	CTL03
9	57.58600000000001	3.0	60.58600000000001	2.5	Old29	Enc07
10	63.08600000000001	3.0	66.085	1.5	False	CTL04
11	67.585	3.0	70.585	2.0	Old42	Enc08
12	72.585	3.0	75.585	3.5	Old26	Enc09
13	79.084	3.0	82.084	0.5	False	CTL05
14	82.584	3.0	85.584	2.5	Old39	Enc10
15	88.084	3.0	91.083	0.5	Old09	Enc11
16	91.583	3.0	94.583	1.0	Old18	Enc12
17	95.583	3.0	98.583	1.5	Old75	Enc13
18	100.083	3.0	103.082	2.5	Old25	Enc14
19	105.582	3.0	108.582	3.0	Old37	Enc15
20	111.582	3.0	114.581	1.0	Old33	Enc16
21	115.581	3.0	118.581	1.5	Old14	Enc17
22	120.081	3.0	123.081	1.5	False	CTL06
23	124.581	3.0	127.58	1.0	Old13	Enc18
24	128.58	3.0	131.58	2.5	Old44	Enc19
25	134.08	3.0	137.08	2.5	False	CTL07
26	139.579	3.0	142.579	0.5	Old70	Enc20
27	143.079	3.0	146.079	5.5	Old62	Enc21
28	151.578	3.0	154.578	5.5	Old69	Enc22
29	160.078	3.0	163.077	2.0	Old04	Enc23
30	165.077	3.0	168.077	1.0	Old08	Enc24
31	169.077	3.0	172.077	3.0	Old45	Enc25
32	175.076	3.0	178.076	3.5	Old63	Enc26
33	181.576	3.0	184.576	0.5	False	CTL08
34	185.076	3.0	188.075	1.5	False	CTL09
35	189.575	3.0	192.575	9.5	False	CTL10
36	202.074	3.0	205.074	2.0	False	CTL11
37	207.074	3.0	210.074	2.0	Old49	Enc27
38	212.073	3.0	215.073	1.0	False	CTL12
39	216.073	3.0	219.073	0.5	Old17	Enc28
40	219.573	3.0	222.573	0.5	False	CTL13
41	223.072	3.0	226.072	2.0	Old35	Enc29
42	228.072	3.0	231.072	4.5	Old53	Enc30
43	235.571	3.0	238.571	3.5	Old03	Enc31
44	242.071	3.0	245.071	8.0	Old72	Enc32
45	253.07	3.0	256.07	9.0	Old20	Enc33
46	265.069	3.0	268.069	0.5	Old16	Enc34
47	268.569	3.0	271.568	2.5	False	CTL14
48	274.068	3.0	277.068	8.5	Old77	Enc35
49	285.567	3.0	288.567	0.5	Old07	Enc36
50	289.067	3.0	292.067	5.5	Old01	Enc37
51	297.566	3.0	300.566	3.0	Old43	Enc38
52	303.566	3.0	306.566	4.0	False	CTL15
53	310.565	3.0	313.565	6.5	False	CTL16
54	320.064	3.0	323.064	0.5	Old65	Enc39
55	323.564	3.0	326.564	11.0	Old56	Enc40
56	338.063	3.0	341.063	9.5	Old73	Enc41
57	350.562	3.0	353.562	1.0	False	CTL17
58	354.562	3.0	357.561	5.5	Old61	Enc42
59	363.061	3.0	366.061	1.5	Old15	Enc43
60	367.561	3.0	370.56	1.0	Old38	Enc44
61	371.56	3.0	374.564	2.0	False	CTL18
62	376.577	3.0	379.576	3.5	Old24	Enc45
63	383.076	3.0	386.076	1.5	Old30	Enc46
64	387.576	3.0	390.575	0.5	False	CTL19
65	391.075	3.0	394.075	2.5	False	CTL20
66	396.575	3.0	399.575	0.5	False	CTL21
67	400.075	3.0	403.074	2.5	False	CTL22
68	405.574	3.0	408.574	2.0	False	CTL23
69	410.574	3.0	413.573	11.0	False	CTL24
70	424.573	3.0	427.5719999999999	1.0	Old31	Enc47
71	428.5719999999999	3.0	431.5719999999999	1.5	Old12	Enc48
72	433.0719999999999	3.0	436.0719999999999	0.5	Old50	Enc49
73	436.5719999999999	3.0	439.571	0.5	Old40	Enc50
74	440.071	3.0	443.071	2.0	Old05	Enc51
75	445.071	3.0	448.071	1.0	False	CTL25
76	449.071	3.0	452.07	2.0	False	CTL26
77	454.07	3.0	457.07	4.0	Old48	Enc52
78	461.07	3.0	464.069	4.5	Old60	Enc53
79	468.569	3.0	471.569	8.5	Old51	Enc54
80	480.068	3.0	483.068	1.0	Old57	Enc55
81	484.068	3.0	487.067	6.0	False	CTL27
82	493.067	3.0	496.067	1.5	Old36	Enc56
83	497.567	3.0	500.566	13.0	False	CTL28
84	513.565	3.0	516.565	1.5	Old54	Enc57
85	518.065	3.0	521.065	1.5	Old67	Enc58
86	522.565	3.0	525.564	7.5	Old64	Enc59
87	533.064	3.0	536.063	1.5	False	CTL29
88	537.563	3.0	540.563	3.5	Old55	Enc60
89	544.063	3.0	547.063	1.0	False	CTL30
90	548.062	3.0	551.062	1.5	Old11	Enc61
91	552.562	3.0	555.562	3.5	False	CTL31
92	559.062	3.0	562.061	4.5	Old32	Enc62
93	566.561	3.0	569.561	3.0	False	CTL32
94	572.56	3.0	575.56	0.5	Old78	Enc63
95	576.06	3.0	579.06	8.0	Old74	Enc64
96	587.059	3.0	590.059	5.0	False	CTL33
97	595.059	3.0	598.058	0.5	False	CTL34
98	598.558	3.0	601.558	1.0	Old71	Enc65
99	602.558	3.0	605.558	11.0	Old66	Enc66
100	617.057	3.0	620.057	2.5	False	CTL35
101	622.556	3.0	625.556	2.0	Old06	Enc67
102	627.556	3.0	630.556	0.5	Old02	Enc68
103	631.056	3.0	634.055	1.0	Old34	Enc69
104	635.055	3.0	638.055	1.0	Old46	Enc70
105	639.055	3.0	642.055	0.5	Old27	Enc71
106	642.555	3.0	645.554	7.5	False	CTL36
107	653.054	3.0	656.054	15.0	Old21	Enc72
108	671.052	3.0	674.052	0.5	Old76	Enc73
109	674.552	3.0	677.552	1.0	False	CTL37
110	678.552	3.0	681.551	0.5	False	CTL38
111	682.051	3.0	685.051	9.0	Old41	Enc74
112	694.05	3.0	697.05	6.0	Old52	Enc75
113	703.05	3.0	706.049	10.0	False	CTL39
114	716.549	3.0	719.548	5.0	Old23	Enc76
115	724.548	3.0	727.548	1.0	Old28	Enc77
116	728.548	3.0	731.564	18.0	Old19	Enc78
