	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
0	OLD	kitchen_tea cup and saucer.bmp	Old37	1	1	6.041	9	4118
1	New	kitchen_ramekin.bmp	New13	1	2	3.536	9	4118
2	New	kitchen_fork_old.bmp	New18	1	2	1.873	9	4118
3	OLD	musical_acoustic guitar_new.bmp	Old42	1	1	2.317	6	3536
4	OLD	musical_triangle.bmp	Old49	1	1	2.354	6	1443
5	New	food_bread.bmp	New28	0	1	6.208	5	3239
6	New	musical_tambourine_new.bmp	New06	0	1	2.26	6	3825
7	New	sporting_golf ball.bmp	New19	1	2	3.832	6	3825
8	New	musical_bongo drum.bmp	New23	1	2	1.781	6	3825
9	New	animal_dolphin_old.bmp	New09	1	2	3.309	6	3825
10	OLD	food_cracker02.bmp	Old18	1	1	1.688	8	2332
11	New	animal_horse.bmp	New20	1	2	2.477	8	2332
12	OLD	sporting_footballhelmet.bmp	Old57	1	1	1.857	9	2302
13	OLD	food_toast.bmp	Old26	1	1	1.737	8	626
14	New	sporting_baseball bat_new.bmp	New08	1	2	3.201	8	626
15	New	sporting_windsurf.bmp	New31	1	2	4.184	8	626
16	OLD	hard_musical_recorder.bmp	Old40	1	1	1.927	6	1137
17	OLD	food_croissant01.bmp	Old19	1	1	1.586	5	787
18	OLD	food_candy.bmp	Old16	1	1	1.313	9	532
19	OLD	vegie_garlic01a.bmp	Old74	1	1	1.213	9	452
20	OLD	fruit_pineapple_old.bmp	Old70	0	2	5.048	9	452
21	OLD	food_frenchfries.bmp	Old20	1	1	1.534	6	2471
22	New	animal_ostrich.bmp	New26	1	2	1.54	6	2471
23	OLD	sporting_soccer ball_new.bmp	Old65	1	1	1.502	6	809
24	OLD	sporting_boxing_gloves.bmp	Old56	1	1	2.767	5	872
25	OLD	food_pecan02.bmp	Old21	1	1	1.516	9	479
26	OLD	animal_siamese cat.bmp	Old12	1	1	1.466	5	479
27	OLD	kitchen_big cooking pot.bmp	Old28	1	1	1.57	5	1483
28	OLD	musical_harp_new.bmp	Old43	1	1	1.142	8	576
29	OLD	sporting_Badminton Racquet.bmp	Old54	1	1	1.176	6	568
30	New	kitchen_garlic press.bmp	New07	1	2	2.152	6	568
31	New	kitchen_spatula_old.bmp	New37	0	1	2.696	5	1700
32	OLD	animal_dalmation_old.bmp	Old04	1	1	1.391	6	1102
33	New	sporting_weighlifting.bmp	New25	1	2	1.641	6	1102
34	OLD	fruit_blackberry_new.bmp	Old66	1	1	1.295	9	738
35	OLD	animal_lion_new.bmp	Old07	1	1	1.276	6	776
36	OLD	sporting_mini-trampoline.bmp	Old61	1	1	1.296	8	531
37	New	kitchen_baking spatula.bmp	New01	1	2	2.437	8	531
38	OLD	sporting_karate clothing.bmp	Old60	0	2	1.435	8	531
39	New	fruit_apricot_new.bmp	New04	1	2	1.48	8	531
40	OLD	vegie_mushroom.bmp	Old76	0	2	2.1	8	531
41	OLD	animal_parrot.bmp	Old09	1	1	3.327	8	897
42	OLD	sporting_fishing rod.bmp	Old59	1	1	2.9	6	519
43	OLD	sporting_bicycle_old.bmp	Old55	0	2	3.002	6	519
44	OLD	sporting_hockey stick_old.bmp	Old58	0	2	1.865	6	519
45	OLD	kitchen_ladle.bmp	Old31	0	2	2.493	6	519
46	OLD	kitchen_plate.bmp	Old35	0	2	1.368	6	519
47	OLD	food_rawchicken.bmp	Old23	1	1	1.663	5	533
48	OLD	musical_double bass.bmp	Old45	1	1	1.246	6	555
49	OLD	fruit_lemon_new.bmp	Old69	1	1	1.788	8	1494
50	New	sporting_basketball_new.bmp	New14	0	1	1.27	6	283
51	OLD	food_bottleofredwine01.bmp	Old15	1	1	1.43	9	436
52	OLD	kitchen_scrubbing brush.bmp	Old36	0	2	2.578	9	436
53	OLD	animal_camel_new.bmp	Old01	1	1	1.305	8	460
54	OLD	vegie_green capsicum.bmp	Old75	1	1	1.465	5	542
55	New	food_bagel01.bmp	New17	1	2	2.503	5	542
56	New	food_drink.bmp	New05	1	2	1.29	5	542
57	OLD	vegie_cauliflower.bmp	Old72	1	1	1.318	6	416
58	New	vegie_pumpkin.bmp	New21	1	2	1.599	6	416
59	OLD	kitchen_coffee pot.bmp	Old29	1	1	1.614	6	413
60	New	vegie_broccoli.bmp	New36	0	1	3.555	5	500
61	New	vegie_cucumber.bmp	New33	1	2	1.823	5	500
62	New	food_pizza.bmp	New22	1	2	1.485	5	500
63	OLD	musical_tuba.bmp	Old50	1	1	1.288	5	1443
64	OLD	Kitchen_apron.bmp	Old27	0	2	2.705	5	1443
65	New	animal_giraffe.bmp	New03	1	2	2.724	5	1443
66	OLD	food_pickle01a.bmp	Old22	1	1	1.262	8	451
67	OLD	musical_piano_old.bmp	Old48	1	1	1.272	9	524
68	New	animal_pigeon.bmp	New32	1	2	2.662	9	524
69	OLD	kitchen_pitcher.bmp	Old34	1	1	2.306	5	629
70	OLD	kitchen_martini glass.bmp	Old32	1	1	1.579	6	307
71	OLD	kitchen_cookie cutter.bmp	Old30	0	2	1.558	6	307
72	OLD	fruit_watermelon_old.bmp	Old71	1	1	1.239	5	468
73	OLD	food_shellpasta.bmp	Old25	1	1	3.184	5	383
74	OLD	animal_sheep.bmp	Old11	1	1	1.775	6	352
75	New	musical_zamponia windflute.bmp	New29	1	2	1.904	6	352
76	New	kitchen_kettle_new.bmp	New24	0	1	2.635	5	632
77	New	fruit_rasberry.bmp	New10	1	2	2.39	5	632
78	OLD	vegie_carrot.bmp	Old78	1	1	1.237	8	1132
79	New	food_walnut01c.bmp	New34	1	2	1.805	8	1132
80	OLD	musical_harmonica_new.bmp	Old47	1	1	1.211	5	450
81	OLD	animal_penguin.bmp	Old10	1	1	1.743	8	512
82	OLD	musical_xylophone_old.bmp	Old52	1	1	3.93	5	1477
83	OLD	kitchen_white strainer.bmp	Old38	1	1	1.488	5	1668
84	New	animal_seal.bmp	New38	1	2	3.528	5	1668
85	New	musical_french horn_old.bmp	New12	0	1	1.274	6	1214
86	OLD	vegie_corn02.bmp	Old73	0	2	1.94	6	1214
87	OLD	musical_drums_old.bmp	Old46	1	1	1.038	8	442
88	OLD	animal_zebra_old.bmp	Old13	1	1	1.529	9	507
89	OLD	sporting_americanfootball.bmp	Old53	0	2	3.318	9	507
90	OLD	sporting_snow shoes_old.bmp	Old64	1	1	2.696	8	1068
91	OLD	food_baguette01.bmp	Old14	0	2	2.472	8	1068
92	OLD	animal_monarch_old.bmp	Old08	1	1	1.604	5	362
93	OLD	musical_violin_old.bmp	Old51	1	1	1.266	9	760
94	OLD	sporting_rollerblade.bmp	Old62	0	2	1.4	9	760
95	OLD	animal_chimpanzee.bmp	Old03	0	2	1.335	9	760
96	OLD	kitchen_peppermill.bmp	Old33	0	2	1.784	9	760
97	OLD	animal_farm pig.bmp	Old05	1	1	2.024	8	510
98	OLD	animal_cheetah.bmp	Old02	0	2	2.624	8	510
99	New	animal_gorilla.bmp	New15	1	2	1.343	8	510
100	New	musical_bagpipes.bmp	New35	1	2	1.688	8	510
101	OLD	sporting_skipping rope.bmp	Old63	0	2	1.196	8	510
102	OLD	musical_accordion_old.bmp	Old41	1	1	1.555	8	1076
103	New	fruit_granny smith apple.bmp	New16	1	2	1.32	8	1076
104	New	vegie_snowpea01.bmp	New27	1	2	1.194	8	1076
105	OLD	food_chocolatemilk.bmp	Old17	1	1	1.713	9	1348
106	New	musical_uculele_new.bmp	New39	0	1	1.653	6	466
107	OLD	food_softcheese.bmp	Old24	0	2	1.902	6	466
108	New	kitchen_toaster_old.bmp	New30	1	2	1.256	6	466
109	OLD	vegie_radish.bmp	Old77	1	1	1.253	9	338
110	New	sporting_flippers.bmp	New02	1	2	1.587	9	338
111	New	fruit_cherry.bmp	Old67	1	1	1.131	9	413
112	OLD	animal_frog.bmp	Old06	0	2	1.9	9	413
113	OLD	kitchen_wooden spoon_old.bmp	Old39	1	1	1.574	5	526
114	OLD	musical_clarinet_new.bmp	Old44	1	1	1.056	6	380
115	New	food_cookie01.bmp	New11	1	2	2.125	6	380
116	OLD	fruit_green grapes.bmp	Old68	0	2	1.551	6	380
