	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	11.576	3.0	14.576	5.5	False	CTL01
1	20.075	3.0	23.075	0.5	Old59	Enc01
2	23.575	3.0	26.575	1.0	Old13	Enc02
3	27.575	3.0	30.575	1.0	Old18	Enc03
4	31.574	3.0	34.574	1.5	Old70	Enc04
5	36.074	3.0	39.074	2.0	Old57	Enc05
6	41.074	3.0	44.073	3.0	Old46	Enc06
7	47.073	3.0	50.073	0.5	False	CTL02
8	50.573	3.0	53.573	4.0	False	CTL03
9	57.572	3.0	60.572	2.5	Old30	Enc07
10	63.072	3.0	66.072	1.5	False	CTL04
11	67.572	3.0	70.571	2.0	Old40	Enc08
12	72.571	3.0	75.571	3.5	Old23	Enc09
13	79.071	3.0	82.07	0.5	False	CTL05
14	82.57	3.0	85.57	2.5	Old29	Enc10
15	88.07	3.0	91.07	0.5	Old04	Enc11
16	91.57	3.0	94.57	1.0	Old25	Enc12
17	95.569	3.0	98.569	1.5	Old68	Enc13
18	100.069	3.0	103.069	2.5	Old20	Enc14
19	105.569	3.0	108.568	3.0	Old27	Enc15
20	111.568	3.0	114.568	1.0	Old39	Enc16
21	115.568	3.0	118.568	1.5	Old22	Enc17
22	120.067	3.0	123.067	1.5	False	CTL06
23	124.567	3.0	127.567	1.0	Old09	Enc18
24	128.567	3.0	131.567	2.5	Old48	Enc19
25	134.066	3.0	137.066	2.5	False	CTL07
26	139.566	3.0	142.566	0.5	Old69	Enc20
27	143.066	3.0	146.065	5.5	Old55	Enc21
28	151.565	3.0	154.565	5.5	Old77	Enc22
29	160.064	3.0	163.064	2.0	Old01	Enc23
30	165.064	3.0	168.064	1.0	Old03	Enc24
31	169.064	3.0	172.063	3.0	Old43	Enc25
32	175.063	3.0	178.063	3.5	Old62	Enc26
33	181.563	3.0	184.562	0.5	False	CTL08
34	185.062	3.0	188.062	1.5	False	CTL09
35	189.562	3.0	192.562	9.5	False	CTL10
36	202.061	3.0	205.061	2.0	False	CTL11
37	207.061	3.0	210.06	2.0	Old44	Enc27
38	212.06	3.0	215.06	1.0	False	CTL12
39	216.06	3.0	219.06	0.5	Old19	Enc28
40	219.56	3.0	222.559	0.5	False	CTL13
41	223.059	3.0	226.059	2.0	Old37	Enc29
42	228.059	3.0	231.059	4.5	Old54	Enc30
43	235.558	3.0	238.558	3.5	Old11	Enc31
44	242.058	3.0	245.058	8.0	Old75	Enc32
45	253.057	3.0	256.057	9.0	Old14	Enc33
46	265.056	3.0	268.056	0.5	Old17	Enc34
47	268.556	3.0	271.556	2.5	False	CTL14
48	274.055	3.0	277.055	8.5	Old71	Enc35
49	285.555	3.0	288.554	0.5	Old12	Enc36
50	289.054	3.0	292.054	5.5	Old07	Enc37
51	297.554	3.0	300.553	3.0	Old47	Enc38
52	303.553	3.0	306.553	4.0	False	CTL15
53	310.553	3.0	313.552	6.5	False	CTL16
54	320.052	3.0	323.052	0.5	Old63	Enc39
55	323.552	3.0	326.551	11.0	Old61	Enc40
56	338.05	3.0	341.05	9.5	Old72	Enc41
57	350.549	3.0	353.549	1.0	False	CTL17
58	354.549	3.0	357.549	5.5	Old60	Enc42
59	363.048	3.0	366.048	1.5	Old16	Enc43
60	367.548	3.0	370.548	1.0	Old34	Enc44
61	371.548	3.0	374.548	2.0	False	CTL18
62	376.547	3.0	379.547	3.5	Old15	Enc45
63	383.047	3.0	386.047	1.5	Old31	Enc46
64	387.547	3.0	390.546	0.5	False	CTL19
65	391.046	3.0	394.046	2.5	False	CTL20
66	396.546	3.0	399.546	0.5	False	CTL21
67	400.046	3.0	403.045	2.5	False	CTL22
68	405.545	3.0	408.545	2.0	False	CTL23
69	410.545	3.0	413.545	11.0	False	CTL24
70	424.544	3.0	427.543	1.0	Old28	Enc47
71	428.543	3.0	431.543	1.5	Old10	Enc48
72	433.043	3.0	436.043	0.5	Old51	Enc49
73	436.543	3.0	439.542	0.5	Old50	Enc50
74	440.042	3.0	443.042	2.0	Old06	Enc51
75	445.042	3.0	448.042	1.0	False	CTL25
76	449.042	3.0	452.042	2.0	False	CTL26
77	454.041	3.0	457.041	4.0	Old49	Enc52
78	461.041	3.0	464.041	4.5	Old64	Enc53
79	468.54	3.0	471.54	8.5	Old45	Enc54
80	480.039	3.0	483.039	1.0	Old58	Enc55
81	484.039	3.0	487.039	6.0	False	CTL27
82	493.038	3.0	496.038	1.5	Old36	Enc56
83	497.538	3.0	500.538	13.0	False	CTL28
84	513.5369999999999	3.0	516.536	1.5	Old65	Enc57
85	518.036	3.0	521.036	1.5	Old78	Enc58
86	522.536	3.0	525.536	7.5	Old56	Enc59
87	533.035	3.0	536.035	1.5	False	CTL29
88	537.535	3.0	540.535	3.5	Old53	Enc60
89	544.034	3.0	547.034	1.0	False	CTL30
90	548.034	3.0	551.034	1.5	Old02	Enc61
91	552.534	3.0	555.533	3.5	False	CTL31
92	559.033	3.0	562.033	4.5	Old38	Enc62
93	566.533	3.0	569.5319999999999	3.0	False	CTL32
94	572.5319999999999	3.0	575.5319999999999	0.5	Old76	Enc63
95	576.0319999999999	3.0	579.0319999999999	8.0	Old67	Enc64
96	587.031	3.0	590.031	5.0	False	CTL33
97	595.03	3.0	598.03	0.5	False	CTL34
98	598.53	3.0	601.53	1.0	Old73	Enc65
99	602.53	3.0	605.529	11.0	Old66	Enc66
100	617.029	3.0	620.028	2.5	False	CTL35
