	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	0	8	0.8440000000000001	11.546	3.0	14.545	5.5	False	CTL01
1	1	6	1.034	20.045	3.0	23.045	0.5	Old54	Enc01
2	1	5	1.0290000000000001	23.545	3.0	26.544	1.0	Old10	Enc02
3	1	6	1.3130000000000002	27.544	3.0	30.544	1.0	Old20	Enc03
4	1	9	0.9540000000000001	31.544	3.0	34.544000000000004	1.5	Old68	Enc04
5	1	8	0.919	36.043	3.0	39.043	2.0	Old53	Enc05
6	1	9	1.111	41.043	3.0	44.043	3.0	Old48	Enc06
7	0	5	0.978	47.042	3.0	50.042	0.5	False	CTL02
8	0	6	1.2209999999999999	50.542	3.0	53.542	4.0	False	CTL03
9	1	8	1.0070000000000001	57.541000000000004	3.0	60.541000000000004	2.5	Old29	Enc07
10	0	8	0.715	63.041000000000004	3.0	66.041	1.5	False	CTL04
11	1	6	0.848	67.541	3.0	70.54	2.0	Old45	Enc08
12	1	5	1.371	72.54	3.0	75.54	3.5	Old21	Enc09
13	0	8	0.778	79.039	3.0	82.039	0.5	False	CTL05
14	1	6	1.123	82.539	3.0	85.539	2.5	Old34	Enc10
15	1	6	0.941	88.039	3.0	91.038	0.5	Old01	Enc11
16	1	8	0.774	91.538	3.0	94.538	1.0	Old22	Enc12
17	1	5	0.982	95.538	3.0	98.538	1.5	Old69	Enc13
18	1	9	1.02	100.037	3.0	103.037	2.5	Old16	Enc14
19	1	9	0.898	105.537	3.0	108.537	3.0	Old30	Enc15
20	1	5	1.136	111.536	3.0	114.536	1.0	Old27	Enc16
21	1	5	0.978	115.536	3.0	118.536	1.5	Old15	Enc17
22	0	5	0.738	120.036	3.0	123.035	1.5	False	CTL06
23	1	5	1.002	124.535	3.0	127.535	1.0	Old07	Enc18
24	1	8	0.932	128.535	3.0	131.535	2.5	Old50	Enc19
25	0	5	0.6729999999999999	134.034	3.0	137.034	2.5	False	CTL07
26	1	6	1.0959999999999999	139.534	3.0	142.533	0.5	Old76	Enc20
27	1	5	1.074	143.033	3.0	146.033	5.5	Old61	Enc21
28	1	6	0.726	151.533	3.0	154.532	5.5	Old70	Enc22
29	1	5	0.894	160.032	3.0	163.032	2.0	Old11	Enc23
30	1	8	0.872	165.03099999999998	3.0	168.03099999999998	1.0	Old09	Enc24
31	1	5	0.953	169.03099999999998	3.0	172.03099999999998	3.0	Old52	Enc25
32	1	9	0.889	175.03	3.0	178.03	3.5	Old65	Enc26
33	0	6	0.757	181.53	3.0	184.53	0.5	False	CTL08
34	0	9	0.897	185.03	3.0	188.02900000000002	1.5	False	CTL09
35	0	8	0.442	189.52900000000002	3.0	192.52900000000002	9.5	False	CTL10
36	0	5	0.616	202.028	3.0	205.028	2.0	False	CTL11
37	1	8	0.8370000000000001	207.02700000000002	3.0	210.02700000000002	2.0	Old42	Enc27
38	0	9	0.768	212.02700000000002	3.0	215.02700000000002	1.0	False	CTL12
39	1	9	1.186	216.02700000000002	3.0	219.02599999999998	0.5	Old23	Enc28
40	0	6	0.637	219.52599999999998	3.0	222.52599999999998	0.5	False	CTL13
41	1	8	0.82	223.02599999999998	3.0	226.02599999999998	2.0	Old36	Enc29
42	1	6	1.1740000000000002	228.02599999999998	3.0	231.025	4.5	Old59	Enc30
43	1	9	0.861	235.525	3.0	238.525	3.5	Old03	Enc31
44	1	6	1.206	242.024	3.0	245.024	8.0	Old72	Enc32
45	1	9	1.3659999999999999	253.023	3.0	256.02299999999997	9.0	Old26	Enc33
46	1	6	0.7759999999999999	265.022	3.0	268.022	0.5	Old24	Enc34
47	0	6	0.747	268.522	3.0	271.52099999999996	2.5	False	CTL14
48	1	5	0.6859999999999999	274.02099999999996	3.0	277.02099999999996	8.5	Old71	Enc35
49	1	9	0.757	285.52	3.0	288.52	0.5	Old05	Enc36
50	1	8	0.898	289.02	3.0	292.02	5.5	Old12	Enc37
51	1	6	0.784	297.519	3.0	300.519	3.0	Old49	Enc38
52	0	6	0.741	303.518	3.0	306.518	4.0	False	CTL15
53	0	9	0.887	310.518	3.0	313.518	6.5	False	CTL16
54	1	6	0.892	320.017	3.0	323.017	0.5	Old60	Enc39
55	1	5	0.7120000000000001	323.517	3.0	326.51599999999996	11.0	Old55	Enc40
56	1	6	0.862	338.015	3.0	341.015	9.5	Old75	Enc41
57	0	8	0.742	350.514	3.0	353.514	1.0	False	CTL17
58	1	9	1.003	354.514	3.0	357.51300000000003	5.5	Old64	Enc42
59	1	8	0.92	363.01300000000003	3.0	366.01300000000003	1.5	Old14	Enc43
60	1	9	1.03	367.51300000000003	3.0	370.51199999999983	1.0	Old35	Enc44
61	0	9	0.71	371.51199999999983	3.0	374.51199999999983	2.0	False	CTL18
62	1	8	0.982	376.51199999999983	3.0	379.51099999999997	3.5	Old17	Enc45
63	1	9	0.887	383.01099999999997	3.0	386.01099999999997	1.5	Old28	Enc46
64	0	8	0.752	387.51099999999997	3.0	390.51	0.5	False	CTL19
65	0	5	0.627	391.01	3.0	394.01	2.5	False	CTL20
66	0	5	0.691	396.51	3.0	399.51	0.5	False	CTL21
67	0	8	0.757	400.009	3.0	403.009	2.5	False	CTL22
68	0	9	0.517	405.509	3.0	408.509	2.0	False	CTL23
69	0	8	0.474	410.50800000000004	3.0	413.50800000000004	11.0	False	CTL24
70	1	6	0.7490000000000001	424.50699999999983	3.0	427.50699999999983	1.0	Old39	Enc47
71	1	6	0.784	428.50699999999983	3.0	431.50699999999983	1.5	Old02	Enc48
72	1	8	0.953	433.006	3.0	436.006	0.5	Old43	Enc49
73	1	9	0.9520000000000001	436.506	3.0	439.506	0.5	Old41	Enc50
74	1	6	0.943	440.006	3.0	443.005	2.0	Old13	Enc51
75	0	9	0.847	445.005	3.0	448.005	1.0	False	CTL25
76	0	5	0.6990000000000001	449.005	3.0	452.005	2.0	False	CTL26
77	1	5	0.5329999999999999	454.004	3.0	457.004	4.0	Old40	Enc52
78	1	9	0.6679999999999999	461.004	3.0	464.00300000000004	4.5	Old57	Enc53
79	1	8	0.743	468.50300000000004	3.0	471.50300000000004	8.5	Old44	Enc54
80	1	8	0.971	480.00199999999995	3.0	483.00199999999995	1.0	Old62	Enc55
81	0	6	0.809	484.00199999999995	3.0	487.001	6.0	False	CTL27
82	1	6	0.655	493.001	3.0	496.001	1.5	Old33	Enc56
83	0	6	0.655	497.5	3.0	500.5	13.0	False	CTL28
84	1	9	1.024	513.499	3.0	516.499	1.5	Old56	Enc57
85	1	9	0.743	517.998	3.0	520.998	1.5	Old74	Enc58
86	1	5	0.833	522.498	3.0	525.498	7.5	Old58	Enc59
87	0	9	0.917	532.997	3.0	535.997	1.5	False	CTL29
88	1	8	0.778	537.497	3.0	540.496	3.5	Old63	Enc60
89	0	8	0.703	543.996	3.0	546.996	1.0	False	CTL30
90	1	8	0.6459999999999999	547.996	3.0	550.995	1.5	Old06	Enc61
91	0	8	0.634	552.495	3.0	555.495	3.5	False	CTL31
92	1	5	1.0270000000000001	558.995	3.0	561.994	4.5	Old32	Enc62
93	0	5	0.9329999999999999	566.494	3.0	569.494	3.0	False	CTL32
94	1	8	0.634	572.493	3.0	575.493	0.5	Old67	Enc63
95	1	9	0.768	575.993	3.0	578.993	8.0	Old77	Enc64
96	0	9	1.185	586.992	3.0	589.992	5.0	False	CTL33
97	0	9	0.5	594.991	3.0	597.991	0.5	False	CTL34
98	1	8	0.695	598.491	3.0	601.491	1.0	Old78	Enc65
99	1	8	0.5529999999999999	602.491	3.0	605.49	11.0	Old73	Enc66
100	0	6	0.601	616.989	3.0	619.989	2.5	False	CTL35
101	1	5	0.863	622.489	3.0	625.488	2.0	Old04	Enc67
102	1	9	0.929	627.488	3.0	630.488	0.5	Old08	Enc68
103	1	5	0.718	630.988	3.0	633.988	1.0	Old31	Enc69
104	1	9	0.685	634.988	3.0	637.987	1.0	Old51	Enc70
105	1	8	0.695	638.987	3.0	641.987	0.5	Old37	Enc71
106	0	6	0.792	642.487	3.0	645.487	7.5	False	CTL36
107	1	6	0.579	652.986	3.0	655.9860000000001	15.0	Old25	Enc72
108	1	9	0.635	670.9839999999998	3.0	673.9839999999998	0.5	Old66	Enc73
109	0	5	0.51	674.4839999999998	3.0	677.4839999999998	1.0	False	CTL37
110	0	6	0.6509999999999999	678.4830000000002	3.0	681.4830000000002	0.5	False	CTL38
111	1	5	0.579	681.9830000000002	3.0	684.9830000000002	9.0	Old46	Enc74
112	1	6	0.7090000000000001	693.982	3.0	696.982	6.0	Old47	Enc75
113	0	9	0.6759999999999999	702.9810000000001	3.0	705.9810000000001	10.0	False	CTL39
114	1	5	0.611	716.48	3.0	719.48	5.0	Old18	Enc76
115	1	5	0.645	724.4789999999998	3.0	727.4789999999998	1.0	Old38	Enc77
116	1	8	0.675	728.4789999999998	3.0	731.4789999999998	18.0	Old19	Enc78
