	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	0	8	1.402	11.542	3.0	14.550999999999998	5.5	False	CTL01
1	1	6	0.0	20.051	3.0	23.06	0.5	Old60	Enc01
2	1	5	1.8219999999999998	23.561	3.0	26.57	1.0	Old01	Enc02
3	1	6	1.93	27.557	3.0	30.566	1.0	Old24	Enc03
4	1	9	1.814	31.569000000000003	3.0	34.578	1.5	Old68	Enc04
5	1	8	1.094	36.065	3.0	39.074	2.0	Old55	Enc05
6	1	9	2.895	41.06399999999999	3.0	44.073	3.0	Old46	Enc06
7	0	5	0.838	47.065	3.0	50.074	0.5	False	CTL02
8	0	6	0.807	50.575	3.0	53.583999999999996	4.0	False	CTL03
9	1	8	2.1390000000000002	57.57899999999999	3.0	60.588	2.5	Old38	Enc07
10	0	8	0.7909999999999999	63.07899999999999	3.0	66.08800000000001	1.5	False	CTL04
11	1	6	1.6780000000000002	67.57600000000001	3.0	70.585	2.0	Old47	Enc08
12	1	5	2.383	72.574	3.0	75.583	3.5	Old20	Enc09
13	0	8	0.84	79.077	3.0	82.086	0.5	False	CTL05
14	1	6	2.5780000000000003	82.587	3.0	85.596	2.5	Old30	Enc10
15	1	6	1.558	88.087	3.0	91.096	0.5	Old05	Enc11
16	1	8	2.8480000000000003	91.597	3.0	94.606	1.0	Old25	Enc12
17	1	5	2.34	95.593	3.0	98.602	1.5	Old77	Enc13
18	1	9	2.74	100.089	3.0	103.098	2.5	Old17	Enc14
19	1	9	2.095	105.589	3.0	108.598	3.0	Old35	Enc15
20	1	5	1.966	111.59	3.0	114.59899999999999	1.0	Old32	Enc16
21	1	5	2.258	115.586	3.0	118.595	1.5	Old26	Enc17
22	0	5	1.026	120.08200000000001	3.0	123.09100000000001	1.5	False	CTL06
23	1	5	1.641	124.579	3.0	127.588	1.0	Old03	Enc18
24	1	8	1.949	128.591	3.0	131.6	2.5	Old41	Enc19
25	0	5	0.825	134.091	3.0	137.1	2.5	False	CTL07
26	1	6	2.005	139.59	3.0	142.599	0.5	Old66	Enc20
27	1	5	0.0	143.101	3.0	146.11	5.5	Old56	Enc21
28	1	6	2.673	151.61	3.0	154.618	5.5	Old74	Enc22
29	1	5	1.805	160.118	3.0	163.127	2.0	Old10	Enc23
30	1	8	1.166	165.11599999999999	3.0	168.125	1.0	Old07	Enc24
31	1	5	2.41	169.112	3.0	172.12099999999998	3.0	Old52	Enc25
32	1	9	2.113	175.113	3.0	178.122	3.5	Old64	Enc26
33	0	6	0.746	181.61599999999999	3.0	184.625	0.5	False	CTL08
34	0	9	1.036	185.12599999999998	3.0	188.135	1.5	False	CTL09
35	0	8	0.667	189.623	3.0	192.632	9.5	False	CTL10
36	0	5	0.674	202.127	3.0	205.136	2.0	False	CTL11
37	1	8	1.46	207.125	3.0	210.13400000000001	2.0	Old51	Enc27
38	0	9	0.718	212.123	3.0	215.132	1.0	False	CTL12
39	1	9	1.395	216.118	3.0	219.127	0.5	Old16	Enc28
40	0	6	0.812	219.62900000000002	3.0	222.638	0.5	False	CTL13
41	1	8	1.3730000000000002	223.139	3.0	226.148	2.0	Old28	Enc29
42	1	6	1.702	228.138	3.0	231.146	4.5	Old58	Enc30
43	1	9	2.205	235.643	3.0	238.65200000000002	3.5	Old04	Enc31
44	1	6	1.31	242.146	3.0	245.155	8.0	Old71	Enc32
45	1	9	1.91	253.145	3.0	256.154	9.0	Old15	Enc33
46	1	6	1.371	265.14799999999997	3.0	268.157	0.5	Old19	Enc34
47	0	6	1.021	268.658	3.0	271.66700000000003	2.5	False	CTL14
48	1	5	1.249	274.158	3.0	277.16700000000003	8.5	Old78	Enc35
49	1	9	1.6909999999999998	285.659	3.0	288.668	0.5	Old12	Enc36
50	1	8	1.6130000000000002	289.16900000000004	3.0	292.178	5.5	Old02	Enc37
51	1	6	1.8880000000000001	297.678	3.0	300.687	3.0	Old43	Enc38
52	0	6	0.655	303.67900000000003	3.0	306.688	4.0	False	CTL15
53	0	9	0.8190000000000001	310.683	3.0	313.692	6.5	False	CTL16
54	1	6	1.771	320.178	3.0	323.187	0.5	Old62	Enc39
55	1	5	1.94	323.689	3.0	326.698	11.0	Old63	Enc40
56	1	6	1.742	338.199	3.0	341.208	9.5	Old67	Enc41
57	0	8	0.7490000000000001	350.70300000000003	3.0	353.712	1.0	False	CTL17
58	1	9	1.7690000000000001	354.715	3.0	357.724	5.5	Old53	Enc42
59	1	8	2.3890000000000002	363.223	3.0	366.23199999999997	1.5	Old23	Enc43
60	1	9	2.1	367.72	3.0	370.72900000000004	1.0	Old39	Enc44
61	0	9	1.023	371.73199999999997	3.0	374.741	2.0	False	CTL18
62	1	8	1.329	376.73	3.0	379.73900000000003	3.5	Old22	Enc45
63	1	9	1.8980000000000001	383.233	3.0	386.24199999999996	1.5	Old37	Enc46
64	0	8	0.745	387.73	3.0	390.73900000000003	0.5	False	CTL19
65	0	5	0.715	391.24	3.0	394.249	2.5	False	CTL20
66	0	5	0.535	396.74	3.0	399.749	0.5	False	CTL21
67	0	8	0.688	400.25	3.0	403.259	2.5	False	CTL22
68	0	9	0.564	405.75	3.0	408.759	2.0	False	CTL23
69	0	8	0.542	410.74800000000005	3.0	413.75699999999983	11.0	False	CTL24
70	1	6	2.109	424.75699999999983	3.0	427.76599999999996	1.0	Old34	Enc47
71	1	6	1.568	428.769	3.0	431.778	1.5	Old09	Enc48
72	1	8	1.3359999999999999	433.265	3.0	436.274	0.5	Old42	Enc49
73	1	9	2.785	436.776	3.0	439.785	0.5	Old50	Enc50
74	1	6	1.955	440.286	3.0	443.295	2.0	Old11	Enc51
75	0	9	0.7090000000000001	445.284	3.0	448.293	1.0	False	CTL25
76	0	5	0.721	449.28	3.0	452.289	2.0	False	CTL26
77	1	5	1.3630000000000002	454.278	3.0	457.287	4.0	Old40	Enc52
78	1	9	2.0380000000000003	461.282	3.0	464.291	4.5	Old59	Enc53
79	1	8	1.7480000000000002	468.788	3.0	471.79699999999997	8.5	Old48	Enc54
80	1	8	1.311	480.289	3.0	483.298	1.0	Old65	Enc55
81	0	6	0.867	484.301	3.0	487.31	6.0	False	CTL27
82	1	6	1.8319999999999999	493.311	3.0	496.32	1.5	Old29	Enc56
83	0	6	0.847	497.80800000000005	3.0	500.81699999999995	13.0	False	CTL28
84	1	9	1.5219999999999998	513.805	3.0	516.814	1.5	Old57	Enc57
85	1	9	1.432	518.302	3.0	521.311	1.5	Old75	Enc58
86	1	5	2.639	522.799	3.0	525.808	7.5	Old54	Enc59
87	0	9	0.7809999999999999	533.297	3.0	536.306	1.5	False	CTL29
88	1	8	1.517	537.793	3.0	540.802	3.5	Old61	Enc60
89	0	8	0.654	544.2959999999998	3.0	547.305	1.0	False	CTL30
90	1	8	1.089	548.308	3.0	551.317	1.5	Old13	Enc61
91	0	8	0.7120000000000001	552.805	3.0	555.814	3.5	False	CTL31
92	1	5	0.0	559.307	3.0	562.316	4.5	Old31	Enc62
93	0	5	0.544	566.813	3.0	569.822	3.0	False	CTL32
94	1	8	0.7909999999999999	572.814	3.0	575.823	0.5	Old69	Enc63
95	1	9	0.895	576.325	3.0	579.3340000000002	8.0	Old76	Enc64
96	0	9	0.68	587.3240000000002	3.0	590.3330000000002	5.0	False	CTL33
97	0	9	0.48100000000000004	595.331	3.0	598.34	0.5	False	CTL34
98	1	8	1.426	598.842	3.0	601.851	1.0	Old72	Enc65
99	1	8	1.3019999999999998	602.854	3.0	605.863	11.0	Old73	Enc66
100	0	6	0.47100000000000003	617.364	3.0	620.373	2.5	False	CTL35
101	1	5	1.636	622.863	3.0	625.872	2.0	Old08	Enc67
102	1	9	1.2209999999999999	627.862	3.0	630.871	0.5	Old06	Enc68
103	1	5	1.5190000000000001	631.372	3.0	634.381	1.0	Old36	Enc69
104	1	9	2.371	635.367	3.0	638.376	1.0	Old49	Enc70
105	1	8	1.159	639.363	3.0	642.372	0.5	Old27	Enc71
106	0	6	0.721	642.873	3.0	645.882	7.5	False	CTL36
107	1	6	1.4709999999999999	653.371	3.0	656.38	15.0	Old21	Enc72
108	1	9	1.122	671.375	3.0	674.3839999999999	0.5	Old70	Enc73
109	0	5	0.6920000000000001	674.885	3.0	677.8939999999999	1.0	False	CTL37
110	0	6	0.568	678.8969999999998	3.0	681.9060000000002	0.5	False	CTL38
111	1	5	1.4809999999999999	682.408	3.0	685.416	9.0	Old44	Enc74
112	1	6	1.974	694.41	3.0	697.419	6.0	Old45	Enc75
113	0	9	0.836	703.42	3.0	706.429	10.0	False	CTL39
114	1	5	1.2009999999999998	716.927	3.0	719.936	5.0	Old18	Enc76
115	1	5	1.249	724.934	3.0	727.943	1.0	Old33	Enc77
116	1	8	1.15	728.929	3.0	731.938	18.0	Old14	Enc78
