trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
44	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	288.058	3.0	291.058	2.5	CTL11	5.0	0.943	10.0	5.0	5.0	298.058	0.0	5.0	5.0	291.058
47	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	304.556	3.0	307.556	3.0	CTL12	9.0	0.7759999999999999	6.998999999999967	3.498999999999967	3.5	311.55499999999995	0.0	3.498999999999967	3.5	307.556
49	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	315.555	3.0	318.555	0.5	CTL13	6.0	0.8290000000000001	9.998000000000047	4.999000000000024	4.999000000000024	325.55300000000005	0.0	4.999000000000024	4.999000000000024	318.555
50	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	319.055	3.0	322.055	1.0	CTL14	6.0	1.083	7.0	3.5	3.5	326.055	0.0	3.5	3.5	322.055
51	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	323.055	3.0	326.05400000000003	2.5	CTL15	6.0	1.318	7.999000000000024	4.0	3.999000000000024	331.05400000000003	0.0	4.0	3.999000000000024	326.05400000000003
52	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	328.55400000000003	3.0	331.55400000000003	6.5	CTL16	9.0	1.271	10.999000000000024	5.499000000000024	5.5	339.55300000000005	0.0	5.499000000000024	5.5	331.55400000000003
67	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	432.046	3.0	435.045	2.0	CTL17	8.0	0.7809999999999999	9.000999999999976	4.500999999999976	4.5	441.047	0.0	4.500999999999976	4.5	435.045
69	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	441.544	3.0	444.544	4.0	CTL18	9.0	0.938	9.0	4.5	4.5	450.544	0.0	4.5	4.5	444.544
70	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	448.543	3.0	451.543	0.5	CTL19	8.0	0.99	13.998000000000047	6.999000000000024	6.999000000000024	462.54100000000005	0.0	6.999000000000024	6.999000000000024	451.543
71	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	452.044	3.0	455.043	6.0	CTL20	5.0	0.782	7.000999999999976	3.5009999999999764	3.5	459.045	0.0	3.5009999999999764	3.5	455.043
76	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	480.04	3.0	483.041	5.5	CTL21	5.0	0.285	10.999000000000024	5.499000000000024	5.5	491.039	0.0	5.499000000000024	5.5	483.041
78	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	496.039	3.0	499.039	2.5	CTL22	8.0	0.8290000000000001	14.998999999999969	7.498999999999967	7.5	511.038	0.0	7.498999999999967	7.5	499.039
80	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	511.038	3.0	514.0369999999998	6.5	CTL23	9.0	0.812	18.99799999999982	9.499000000000024	9.498999999999796	530.0359999999998	0.0	9.499000000000024	9.498999999999796	514.0369999999998
81	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	520.5369999999998	3.0	523.536	1.5	CTL24	8.0	0.921	18.997999999999934	9.498999999999796	9.499000000000136	539.5349999999997	0.0	9.498999999999796	9.499000000000136	523.536
82	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	525.036	3.0	528.036	4.5	CTL25	9.0	0.287	8.999000000000137	4.499000000000137	4.5	534.0350000000001	0.0	4.499000000000137	4.5	528.036
83	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	532.536	3.0	535.535	1.5	CTL26	5.0	0.287	14.999000000000024	7.5	7.499000000000024	547.535	0.0	7.5	7.499000000000024	535.535
85	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	540.535	3.0	543.535	10.0	CTL27	6.0	1.755	7.0	3.5	3.5	547.535	0.0	3.5	3.5	543.535
86	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	554.034	3.0	557.033	4.5	CTL28	6.0	0.6729999999999999	26.99700000000007	13.499000000000024	13.498000000000047	581.0310000000001	0.0	13.499000000000024	13.498000000000047	557.033
88	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	566.533	3.0	569.5319999999998	1.5	CTL29	9.0	1.288	9.998999999999796	5.0	4.998999999999796	576.5319999999998	0.0	5.0	4.998999999999796	569.5319999999998
92	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	595.53	3.0	598.53	4.0	CTL30	8.0	0.7759999999999999	8.0	4.0	4.0	603.53	0.0	4.0	4.0	598.53
96	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	619.528	3.0	622.528	1.0	CTL31	8.0	0.765	13.0	6.5	6.5	632.528	0.0	6.5	6.5	622.528
97	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	623.5269999999998	3.0	626.5269999999998	0.5	CTL32	5.0	0.72	7.997999999999592	3.998999999999796	3.998999999999796	631.5249999999994	0.0	3.998999999999796	3.998999999999796	626.5269999999998
99	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	632.5269999999998	3.0	635.526	0.5	CTL33	9.0	0.292	10.999000000000136	5.5	5.499000000000137	643.526	0.0	5.5	5.499000000000137	635.526
100	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	636.026	3.0	639.026	9.0	CTL34	9.0	0.767	6.999000000000137	3.4990000000001373	3.5	643.0250000000001	0.0	3.4990000000001373	3.5	639.026
101	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	648.025	3.0	651.025	2.0	CTL35	6.0	0.789	23.998000000000047	11.999000000000024	11.999000000000024	672.023	0.0	11.999000000000024	11.999000000000024	651.025
103	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	656.5239999999999	3.0	659.5239999999999	2.0	CTL36	6.0	0.866	6.99799999999982	3.49899999999991	3.49899999999991	663.5219999999997	0.0	3.49899999999991	3.49899999999991	659.5239999999999
104	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	661.5239999999999	3.0	664.5239999999999	4.5	CTL37	5.0	0.7659999999999999	10.0	5.0	5.0	671.5239999999999	0.0	5.0	5.0	664.5239999999999
105	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	669.023	3.0	672.023	4.5	CTL38	6.0	0.835	14.998000000000276	7.499000000000137	7.499000000000137	684.0210000000003	0.0	7.499000000000137	7.499000000000137	672.023
111	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	702.02	3.0	705.02	5.0	CTL39	9.0	0.7959999999999999	6.998999999999796	3.4989999999997963	3.5	709.0189999999998	0.0	3.4989999999997963	3.5	705.02
