	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
0	OLD	vegie_carrot.bmp	Old78	1	1	2.214	8	2068
1	New	fruit_rasberry.bmp	New10	0	1	1.383	8	542
2	New	kitchen_fork_old.bmp	New18	1	2	2.327	8	542
3	OLD	food_chocolatemilk.bmp	Old17	1	1	1.354	6	690
4	OLD	food_pickle01a.bmp	Old22	1	1	1.221	5	531
5	OLD	vegie_mushroom.bmp	Old76	1	1	1.333	5	574
6	OLD	animal_sheep.bmp	Old11	1	1	3.454	6	563
7	New	food_walnut01c.bmp	New34	0	1	3.091	5	551
8	OLD	fruit_pineapple_old.bmp	Old70	1	1	2.456	8	629
9	OLD	animal_camel_new.bmp	Old01	1	1	1.515	8	581
10	New	sporting_golf ball.bmp	New19	1	2	2.173	8	581
11	OLD	kitchen_white strainer.bmp	Old38	0	2	7.66	8	581
12	OLD	sporting_hockey stick_old.bmp	Old58	1	1	2.211	6	858
13	New	kitchen_baking spatula.bmp	New01	1	2	1.574	6	858
14	OLD	animal_penguin.bmp	Old10	1	1	2.678	5	650
15	OLD	musical_piano_old.bmp	Old48	1	1	1.175	5	591
16	OLD	animal_chimpanzee.bmp	Old03	0	2	1.838	5	591
17	OLD	sporting_rollerblade.bmp	Old62	1	1	1.188	6	875
18	OLD	sporting_Badminton Racquet.bmp	Old54	1	1	2.222	8	717
19	OLD	vegie_garlic01a.bmp	Old74	1	1	1.255	5	443
20	New	animal_ostrich.bmp	New26	1	2	1.392	5	443
21	New	musical_bagpipes.bmp	New35	1	2	1.815	5	443
22	OLD	animal_dalmation_old.bmp	Old04	1	1	0.973	6	773
23	OLD	kitchen_martini glass.bmp	Old32	1	1	1.117	6	607
24	OLD	vegie_green capsicum.bmp	Old75	1	1	1.157	6	614
25	New	animal_dolphin_old.bmp	New09	1	2	1.292	6	614
26	OLD	fruit_green grapes.bmp	Old68	1	1	0.839	6	1244
27	OLD	kitchen_plate.bmp	Old35	1	1	1.089	5	669
28	OLD	musical_accordion_old.bmp	Old41	1	1	0.809	9	1207
29	New	musical_zamponia windflute.bmp	New29	1	2	1.486	9	1207
30	OLD	vegie_radish.bmp	Old77	1	1	3.545	8	515
31	New	vegie_cucumber.bmp	New33	0	1	1.253	8	602
32	OLD	food_shellpasta.bmp	Old25	1	1	1.409	5	431
33	OLD	vegie_cauliflower.bmp	Old72	1	1	0.989	5	404
34	OLD	animal_zebra_old.bmp	Old13	1	1	1.322	6	587
35	New	sporting_windsurf.bmp	New31	1	2	1.427	6	587
36	OLD	sporting_americanfootball.bmp	Old53	0	2	5.16	6	587
37	OLD	kitchen_big cooking pot.bmp	Old28	1	1	1.05	6	599
38	New	food_drink.bmp	New05	1	2	1.358	6	599
39	OLD	Kitchen_apron.bmp	Old27	1	1	1.038	5	387
40	OLD	sporting_footballhelmet.bmp	Old57	1	1	1.834	8	680
41	New	kitchen_kettle_new.bmp	New24	1	2	1.42	8	680
42	New	sporting_basketball_new.bmp	New14	0	1	1.082	5	517
43	New	animal_pigeon.bmp	New32	1	2	1.048	5	517
44	OLD	fruit_blackberry_new.bmp	Old66	1	1	0.949	8	518
45	New	animal_seal.bmp	New38	1	2	1.256	8	518
46	OLD	animal_farm pig.bmp	Old05	1	1	1.261	5	761
47	OLD	kitchen_pitcher.bmp	Old34	1	1	1.225	8	550
48	OLD	food_baguette01.bmp	Old14	1	1	1.319	6	1402
