	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
61	0	5	0.672	396.17400000000004	3.0	399.18300000000005	1.5	False	CTL19
62	1	5	1.239	400.671	3.0	403.68	5.0	Old48	Enc44
63	0	8	0.728	408.67800000000017	3.0	411.68699999999995	1.0	False	CTL20
64	0	9	0.627	412.69	3.0	415.699	3.0	False	CTL21
65	1	6	0.738	418.691	3.0	421.7	5.0	Old62	Enc45
66	0	8	0.595	426.69800000000004	3.0	429.707	0.5	False	CTL22
67	1	9	0.644	430.209	3.0	433.218	1.5	Old55	Enc46
68	1	6	0.899	434.70599999999996	3.0	437.715	0.5	Old44	Enc47
69	1	9	0.981	438.216	3.0	441.225	2.0	Old39	Enc48
70	1	6	0.9109999999999999	443.214	3.0	446.223	1.5	Old19	Enc49
71	1	8	1.43	447.711	3.0	450.72	1.0	Old02	Enc50
72	1	9	1.3940000000000001	451.70599999999996	3.0	454.715	2.5	Old63	Enc51
73	1	8	1.206	457.20599999999996	3.0	460.215	5.5	Old73	Enc52
74	0	9	1.4169999999999998	465.715	3.0	468.724	2.5	False	CTL23
75	1	9	0.9570000000000001	471.215	3.0	474.224	1.5	Old24	Enc53
76	0	6	0.7240000000000001	475.712	3.0	478.721	0.5	False	CTL24
77	1	5	1.102	479.222	3.0	482.231	3.0	Old76	Enc54
78	1	8	1.2690000000000001	485.223	3.0	488.23199999999997	3.5	Old29	Enc55
79	1	5	0.997	491.726	3.0	494.735	7.5	Old33	Enc56
80	1	6	1.8030000000000002	502.224	3.0	505.233	2.5	Old42	Enc57
81	0	6	0.759	507.724	3.0	510.733	0.5	False	CTL25
82	1	5	1.409	511.23400000000004	3.0	514.243	1.0	Old25	Enc58
83	1	6	1.7009999999999998	515.23	3.0	518.239	4.0	Old40	Enc59
84	1	8	1.3769999999999998	522.234	3.0	525.243	11.0	Old77	Enc60
85	0	6	0.706	536.744	3.0	539.753	0.5	False	CTL26
86	0	9	0.7879999999999999	540.254	3.0	543.263	4.0	False	CTL27
87	0	5	0.615	547.259	3.0	550.268	0.5	False	CTL28
88	1	5	1.209	550.769	3.0	553.778	2.5	Old31	Enc61
89	1	5	1.4769999999999999	556.269	3.0	559.278	3.0	Old64	Enc62
90	0	8	0.828	562.27	3.0	565.279	1.0	False	CTL29
91	1	5	1.401	566.265	3.0	569.274	2.0	Old05	Enc63
92	1	9	1.121	571.264	3.0	574.273	0.5	Old12	Enc64
93	0	9	0.723	574.774	3.0	577.783	7.0	False	CTL30
94	1	9	0.99	584.771	3.0	587.78	0.5	Old61	Enc65
95	1	5	1.536	588.281	3.0	591.29	0.5	Old46	Enc66
96	0	6	0.8009999999999999	591.7919999999998	3.0	594.8009999999998	0.5	False	CTL31
97	0	5	0.723	595.302	3.0	598.311	1.5	False	CTL32
98	1	8	1.482	599.799	3.0	602.808	3.0	Old59	Enc67
99	1	6	1.4569999999999999	605.8	3.0	608.809	1.5	Old30	Enc68
100	0	5	1.015	610.297	3.0	613.306	4.5	False	CTL33
101	0	8	0.645	617.803	3.0	620.812	0.5	False	CTL34
102	1	6	1.135	621.313	3.0	624.322	8.0	Old13	Enc69
103	1	5	0.639	632.313	3.0	635.322	1.0	Old65	Enc70
104	0	8	0.899	636.325	3.0	639.3340000000002	4.5	False	CTL35
105	0	6	0.609	643.831	3.0	646.84	2.0	False	CTL36
106	1	6	0.938	648.8290000000002	3.0	651.8380000000002	1.0	Old68	Enc71
107	1	8	1.694	652.841	3.0	655.85	2.0	Old01	Enc72
108	0	5	0.8240000000000001	657.8389999999998	3.0	660.8480000000002	2.0	False	CTL37
109	0	8	0.6659999999999999	662.837	3.0	665.846	10.0	False	CTL38
110	1	9	1.268	675.8430000000002	3.0	678.852	3.5	Old69	Enc73
111	1	8	1.125	682.346	3.0	685.355	9.0	Old20	Enc74
112	0	9	0.698	694.3480000000002	3.0	697.357	0.5	False	CTL39
113	1	9	1.2670000000000001	697.8589999999998	3.0	700.868	7.0	Old45	Enc75
114	1	6	0.0	707.855	3.0	710.8639999999998	12.0	Old56	Enc76
115	1	5	1.183	723.3510000000001	3.0	726.36	2.5	Old35	Enc77
116	1	6	0.9540000000000001	728.8510000000001	3.0	731.86	18.0	Old17	Enc78
