	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
0	New	fruit_cherry.bmp	Old67	1	1	3.715	8	4294
1	OLD	kitchen_white strainer.bmp	Old38	1	1	2.266	9	1054
2	New	sporting_baseball bat_new.bmp	New08	0	1	3.123	5	1429
3	OLD	food_bottleofredwine01.bmp	Old15	1	1	1.939	6	532
4	New	fruit_rasberry.bmp	New10	0	1	1.781	9	565
5	OLD	animal_monarch_old.bmp	Old08	1	1	2.149	8	4023
6	OLD	sporting_snow shoes_old.bmp	Old64	1	1	1.782	6	5326
7	New	animal_seal.bmp	New38	0	1	3.449	5	1055
8	New	kitchen_ramekin.bmp	New13	0	1	1.428	9	978
9	New	food_bread.bmp	New28	1	2	6.673	9	978
10	OLD	animal_camel_new.bmp	Old01	1	1	1.759	5	2167
11	OLD	kitchen_peppermill.bmp	Old33	1	1	1.336	9	481
12	New	vegie_snowpea01.bmp	New27	1	2	2.789	9	481
13	OLD	musical_piano_old.bmp	Old48	1	1	1.524	8	2086
14	OLD	animal_cheetah.bmp	Old02	1	1	1.61	5	2304
15	OLD	kitchen_coffee pot.bmp	Old29	1	1	1.955	9	956
16	OLD	fruit_pineapple_old.bmp	Old70	1	1	1.596	6	388
17	OLD	sporting_karate clothing.bmp	Old60	0	2	3.491	6	388
18	OLD	food_croissant01.bmp	Old19	0	2	2.59	6	388
19	OLD	vegie_carrot.bmp	Old78	1	1	1.853	8	386
20	OLD	kitchen_tea cup and saucer.bmp	Old37	1	1	2.225	6	1487
21	OLD	food_rawchicken.bmp	Old23	1	1	1.651	6	320
22	New	food_drink.bmp	New05	1	2	2.929	6	320
23	New	musical_tambourine_new.bmp	New06	1	2	2.196	6	320
24	OLD	musical_clarinet_new.bmp	Old44	1	1	1.699	8	1415
25	New	food_walnut01c.bmp	New34	0	1	1.58	6	1716
26	New	vegie_broccoli.bmp	New36	0	1	1.559	8	496
27	New	animal_gorilla.bmp	New15	1	2	2.002	8	496
28	OLD	fruit_blackberry_new.bmp	Old66	1	1	1.385	6	1321
29	New	musical_zamponia windflute.bmp	New29	1	2	2.059	6	1321
30	OLD	vegie_radish.bmp	Old77	1	1	2.384	6	1152
31	OLD	food_toast.bmp	Old26	1	1	1.649	8	526
32	OLD	food_cracker02.bmp	Old18	1	1	2.024	5	1118
33	New	musical_bongo drum.bmp	New23	1	2	1.663	5	1118
34	New	animal_dolphin_old.bmp	New09	1	2	1.724	5	1118
35	New	kitchen_fork_old.bmp	New18	1	2	1.934	5	1118
36	New	vegie_cucumber.bmp	New33	0	1	1.343	8	249
37	OLD	vegie_corn02.bmp	Old73	1	1	1.461	5	250
38	New	musical_uculele_new.bmp	New39	0	1	1.271	5	1387
