trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
45	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	293.14	3.0	296.149	4.0	CTL12	6.0	0.718	9.99799999999999	4.998999999999967	4.999000000000024	303.138	0.0	4.998999999999967	4.999000000000024	296.149
51	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	340.147	3.0	343.156	1.5	CTL13	5.0	1.046	14.00799999999998	7.003999999999962	7.004000000000019	354.155	0.0	7.003999999999962	7.004000000000019	343.156
53	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	348.656	3.0	351.665	3.0	CTL14	9.0	0.705	8.024000000000001	4.0120000000000005	4.0120000000000005	356.68	0.0	4.0120000000000005	4.0120000000000005	351.665
54	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	354.657	3.0	357.666	5.5	CTL15	8.0	0.7190000000000001	12.001999999999953	6.000999999999976	6.000999999999976	366.65899999999993	0.0	6.000999999999976	6.000999999999976	357.666
55	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	363.166	3.0	366.175	2.0	CTL16	9.0	0.674	17.01800000000003	8.509000000000015	8.509000000000015	380.184	0.0	8.509000000000015	8.509000000000015	366.175
62	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	406.17800000000017	3.0	409.187	10.0	CTL17	8.0	0.8290000000000001	15.012000000000173	7.506000000000142	7.506000000000029	421.19000000000034	0.0	7.506000000000142	7.506000000000029	409.187
65	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	430.684	3.0	433.693	6.0	CTL18	5.0	0.8109999999999999	10.99799999999999	5.499000000000024	5.498999999999967	441.682	0.0	5.499000000000024	5.498999999999967	433.693
66	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	439.695	3.0	442.704	3.5	CTL19	5.0	0.848	18.02199999999999	9.010999999999967	9.011000000000024	457.717	0.0	9.010999999999967	9.011000000000024	442.704
68	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	450.694	3.0	453.703	2.5	CTL20	8.0	1.712	8.992000000000019	4.496000000000038	4.495999999999981	459.686	0.0	4.496000000000038	4.495999999999981	453.703
69	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	456.194	3.0	459.203	4.0	CTL21	9.0	2.3	11.0	5.5	5.5	467.194	0.0	5.5	5.5	459.203
72	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	474.198	3.0	477.207	3.0	CTL22	8.0	0.664	12.002000000000123	6.001000000000147	6.000999999999976	486.2000000000001	0.0	6.001000000000147	6.000999999999976	477.207
75	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	490.714	3.0	493.723	8.0	CTL23	9.0	1.083	7.019999999999982	3.509999999999991	3.509999999999991	497.734	0.0	3.509999999999991	3.509999999999991	493.723
76	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	501.714	3.0	504.723	3.0	CTL24	6.0	1.283	22.0	11.0	11.0	523.7139999999999	0.0	11.0	11.0	504.723
80	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	522.726	3.0	525.735	5.0	CTL25	6.0	0.631	14.008000000000038	7.004000000000019	7.004000000000019	536.734	0.0	7.004000000000019	7.004000000000019	525.735
82	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	541.232	3.0	544.241	1.0	CTL26	6.0	0.812	20.995999999999867	10.497999999999934	10.497999999999934	562.2279999999998	0.0	10.497999999999934	10.497999999999934	544.241
83	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	545.244	3.0	548.253	1.5	CTL27	9.0	0.792	8.024000000000115	4.012000000000057	4.012000000000057	553.2680000000001	0.0	4.012000000000057	4.012000000000057	548.253
87	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	562.746	3.0	565.755	1.0	CTL28	5.0	0.0	9.99599999999998	4.997999999999934	4.998000000000047	572.742	0.0	4.997999999999934	4.998000000000047	565.755
88	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	566.741	3.0	569.75	5.0	CTL29	8.0	0.0	7.990000000000009	3.995000000000005	3.995000000000005	574.731	0.0	3.995000000000005	3.995000000000005	569.75
89	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	574.749	3.0	577.758	2.0	CTL30	9.0	0.0	16.016000000000076	8.008000000000038	8.008000000000038	590.7650000000001	0.0	8.008000000000038	8.008000000000038	577.758
90	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	579.747	3.0	582.756	5.5	CTL31	6.0	0.0	9.995999999999867	4.997999999999934	4.997999999999934	589.7429999999998	0.0	4.997999999999934	4.997999999999934	582.756
92	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	591.766	3.0	594.775	8.0	CTL32	5.0	0.653	7.019999999999982	3.509999999999991	3.509999999999991	598.786	0.0	3.509999999999991	3.509999999999991	594.775
94	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	606.778	3.0	609.7869999999998	0.5	CTL33	5.0	0.505	8.023999999999887	4.012000000000057	4.01199999999983	614.8019999999999	0.0	4.012000000000057	4.01199999999983	609.7869999999998
100	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	642.802	3.0	645.811	1.0	CTL34	8.0	0.664	7.020000000000437	3.5100000000002183	3.5100000000002183	649.8220000000005	0.0	3.5100000000002183	3.5100000000002183	645.811
103	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	656.811	3.0	659.82	2.0	CTL35	8.0	0.527	8.024000000000115	4.012000000000057	4.012000000000057	664.8350000000002	0.0	4.012000000000057	4.012000000000057	659.82
104	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	661.809	3.0	664.818	0.5	CTL36	6.0	0.585	9.995999999999867	4.997999999999934	4.997999999999934	671.8049999999998	0.0	4.997999999999934	4.997999999999934	664.818
106	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	670.318	3.0	673.327	8.5	CTL37	5.0	0.579	9.99599999999998	4.997999999999934	4.998000000000047	680.314	0.0	4.997999999999934	4.998000000000047	673.327
112	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	713.8480000000002	3.0	716.857	4.5	CTL38	8.0	0.5770000000000001	25.008000000000152	12.50400000000036	12.503999999999792	738.8560000000003	0.0	12.50400000000036	12.503999999999792	716.857
113	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	721.3539999999998	3.0	724.363	0.5	CTL39	9.0	0.662	15.011999999999716	7.505999999999631	7.506000000000085	736.3659999999995	0.0	7.505999999999631	7.506000000000085	724.363
