	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	14.566	3.0	17.566	6.5	Old60	Enc01
1	24.066	3.0	27.065	2.0	Old07	Enc02
2	29.065	3.0	32.065	1.5	Old17	Enc03
3	33.565	3.0	36.564	1.0	Old70	Enc04
4	37.564	3.0	40.564	8.5	Old64	Enc05
5	49.063	3.0	52.063	2.0	Old49	Enc06
6	54.063	3.0	57.063	2.5	Old31	Enc07
7	59.562	3.0	62.562	1.5	False	CTL01
8	64.062	3.0	67.062	1.5	False	CTL02
9	68.562	3.0	71.561	0.5	Old44	Enc08
10	72.061	3.0	75.061	0.5	False	CTL03
11	75.561	3.0	78.561	2.0	Old21	Enc09
12	80.561	3.0	83.56	1.5	Old35	Enc10
13	85.06	3.0	88.06	2.0	False	CTL04
14	90.06	3.0	93.059	7.5	Old02	Enc11
15	100.559	3.0	103.558	5.0	Old25	Enc12
16	108.558	3.0	111.558	1.5	Old69	Enc13
17	113.058	3.0	116.057	3.0	Old14	Enc14
18	119.057	3.0	122.057	1.0	Old37	Enc15
19	123.057	3.0	126.056	1.5	Old39	Enc16
20	127.556	3.0	130.556	8.5	Old20	Enc17
21	139.055	3.0	142.055	2.0	Old13	Enc18
22	144.055	3.0	147.055	1.0	False	CTL05
23	148.055	3.0	151.054	1.5	False	CTL06
24	152.554	3.0	155.554	6.5	Old40	Enc19
25	162.053	3.0	165.053	1.5	Old75	Enc20
26	166.553	3.0	169.553	6.5	Old55	Enc21
27	176.052	3.0	179.052	3.5	False	CTL07
28	182.551	3.0	185.551	8.0	Old68	Enc22
29	193.55	3.0	196.55	13.0	Old05	Enc23
30	209.549	3.0	212.549	1.0	False	CTL08
31	213.549	3.0	216.548	2.5	Old11	Enc24
32	219.048	3.0	222.048	1.5	Old47	Enc25
33	223.548	3.0	226.547	3.5	Old61	Enc26
34	230.047	3.0	233.047	2.0	Old42	Enc27
35	235.047	3.0	238.046	3.0	Old22	Enc28
36	241.046	3.0	244.046	7.0	Old30	Enc29
37	251.045	3.0	254.045	1.0	Old56	Enc30
38	255.045	3.0	258.045	0.5	False	CTL09
39	258.545	3.0	261.544	1.0	False	CTL10
40	262.544	3.0	265.544	0.5	Old12	Enc31
41	266.044	3.0	269.044	7.0	Old67	Enc32
42	276.043	3.0	279.043	4.0	Old24	Enc33
43	283.042	3.0	286.042	2.0	Old19	Enc34
44	288.042	3.0	291.042	2.5	False	CTL11
45	293.541	3.0	296.541	4.5	Old77	Enc35
46	301.041	3.0	304.041	0.5	Old08	Enc36
47	304.541	3.0	307.54	3.0	False	CTL12
48	310.54	3.0	313.54	2.0	Old01	Enc37
49	315.54	3.0	318.539	0.5	False	CTL13
50	319.039	3.0	322.039	1.0	False	CTL14
51	323.039	3.0	326.039	2.5	False	CTL15
52	328.538	3.0	331.538	6.5	False	CTL16
53	338.038	3.0	341.037	9.5	Old46	Enc38
54	350.536	3.0	353.536	3.0	Old57	Enc39
55	356.536	3.0	359.536	3.0	Old65	Enc40
56	362.535	3.0	365.535	1.0	Old78	Enc41
57	366.535	3.0	369.535	2.0	Old59	Enc42
58	371.535	3.0	374.534	1.0	Old16	Enc43
59	375.534	3.0	378.534	0.5	Old32	Enc44
60	379.034	3.0	382.034	2.5	Old15	Enc45
61	384.533	3.0	387.533	8.5	Old27	Enc46
62	396.032	3.0	399.032	5.5	Old33	Enc47
63	404.532	3.0	407.531	2.0	Old10	Enc48
64	409.531	3.0	412.531	6.0	Old52	Enc49
65	418.53	3.0	421.53	6.0	Old41	Enc50
66	427.529	3.0	430.529	1.5	Old04	Enc51
67	432.029	3.0	435.029	2.0	False	CTL17
68	437.029	3.0	440.028	1.5	Old51	Enc52
69	441.528	3.0	444.528	4.0	False	CTL18
70	448.528	3.0	451.527	0.5	False	CTL19
71	452.027	3.0	455.027	6.0	False	CTL20
72	461.026	3.0	464.026	0.5	Old53	Enc53
73	464.526	3.0	467.526	2.5	Old48	Enc54
74	470.026	3.0	473.025	1.5	Old54	Enc55
75	474.525	3.0	477.525	2.5	Old29	Enc56
76	480.025	3.0	483.025	5.5	False	CTL21
77	488.524	3.0	491.524	4.5	Old63	Enc57
78	496.023	3.0	499.023	2.5	False	CTL22
79	501.523	3.0	504.523	6.5	Old71	Enc58
80	511.022	3.0	514.0219999999999	6.5	False	CTL23
81	520.521	3.0	523.521	1.5	False	CTL24
82	525.021	3.0	528.021	4.5	False	CTL25
83	532.52	3.0	535.52	1.5	False	CTL26
84	537.02	3.0	540.019	0.5	Old62	Enc59
85	540.519	3.0	543.519	10.0	False	CTL27
86	554.018	3.0	557.018	4.5	False	CTL28
87	561.5169999999999	3.0	564.5169999999999	2.0	Old58	Enc60
88	566.5169999999999	3.0	569.5169999999999	1.5	False	CTL29
89	571.0169999999999	3.0	574.016	12.0	Old06	Enc61
90	586.515	3.0	589.515	2.0	Old36	Enc62
91	591.515	3.0	594.515	1.0	Old73	Enc63
92	595.514	3.0	598.514	4.0	False	CTL30
93	602.514	3.0	605.514	0.5	Old76	Enc64
94	606.014	3.0	609.013	4.0	Old72	Enc65
95	613.013	3.0	616.013	3.5	Old66	Enc66
96	619.512	3.0	622.512	1.0	False	CTL31
97	623.512	3.0	626.512	0.5	False	CTL32
98	627.012	3.0	630.011	2.5	Old09	Enc67
99	632.511	3.0	635.511	0.5	False	CTL33
