	Condition	CorrectSource	Stim_RT
0	Enc	6	0.0
1	Enc	5	0.0
2	Enc	6	0.0
3	Enc	9	0.0
4	Enc	8	0.0
5	Enc	9	0.0
6	Enc	8	0.0
7	CTL	8	0.0
8	CTL	5	0.0
9	Enc	6	0.0
10	CTL	6	0.0
11	Enc	5	0.0
12	Enc	6	0.0
13	CTL	8	0.0
14	Enc	6	0.0
15	Enc	8	0.0
16	Enc	5	0.0
17	Enc	9	0.0
18	Enc	9	0.0
19	Enc	5	0.0
20	Enc	5	0.0
21	Enc	5	0.0
22	CTL	8	0.0
23	CTL	5	0.0
24	Enc	8	0.0
25	Enc	6	0.0
26	Enc	5	0.0
27	CTL	5	0.0
28	Enc	6	0.0
29	Enc	5	0.0
30	CTL	6	0.0
31	Enc	8	0.0
32	Enc	5	0.0
33	Enc	9	0.0
34	Enc	8	0.0
35	Enc	9	0.0
36	Enc	8	0.0
37	Enc	6	0.0
38	CTL	9	0.0
39	CTL	8	0.0
40	Enc	9	0.0
41	Enc	6	0.0
42	Enc	9	0.0
43	Enc	6	0.0
44	CTL	5	0.0
45	Enc	5	0.0
46	Enc	9	0.0
47	CTL	9	0.0
48	Enc	8	0.0
49	CTL	6	0.0
50	CTL	6	0.0
51	CTL	6	0.0
52	CTL	9	0.0
53	Enc	6	0.0
54	Enc	6	0.0
55	Enc	5	0.0
56	Enc	6	0.0
57	Enc	9	0.0
58	Enc	8	0.0
59	Enc	9	0.0
60	Enc	8	0.0
61	Enc	9	0.0
62	Enc	6	0.0
63	Enc	6	0.0
64	Enc	8	0.0
65	Enc	9	0.0
66	Enc	6	0.0
67	CTL	8	0.0
68	Enc	5	0.0
69	CTL	9	0.0
70	CTL	8	0.0
71	CTL	5	0.0
72	Enc	9	0.0
73	Enc	8	0.0
74	Enc	8	0.0
75	Enc	6	0.0
76	CTL	5	0.0
77	Enc	9	1.365
78	CTL	8	0.842
79	Enc	9	1.047
80	CTL	9	1.108
81	CTL	8	0.929
82	CTL	9	0.813
83	CTL	5	0.709
84	Enc	5	1.557
85	CTL	6	1.078
86	CTL	6	0.899
87	Enc	8	1.275
88	CTL	9	0.92
89	Enc	8	1.078
90	Enc	5	1.387
91	Enc	8	1.348
92	CTL	8	0.953
93	Enc	9	0.867
94	Enc	8	1.364
95	Enc	8	1.028
96	CTL	8	0.958
97	CTL	5	0.76
98	Enc	5	1.029
99	CTL	9	0.816
100	CTL	9	1.033
101	CTL	6	0.902
102	Enc	9	1.066
103	CTL	6	1.036
104	CTL	5	0.674
105	CTL	6	0.572
106	Enc	5	1.112
107	Enc	9	1.033
108	Enc	8	1.089
109	Enc	6	1.039
110	Enc	9	0.777
111	CTL	9	1.044
112	Enc	5	0.453
113	Enc	6	0.858
114	Enc	5	0.688
115	Enc	5	0.693
116	Enc	8	1.031
