	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	1	6	2.093	14.610999999999999	3.0	17.62	6.5	Old58	Enc01
1	1	5	1.757	24.122	3.0	27.131	2.0	Old03	Enc02
2	1	6	2.5660000000000003	29.121	3.0	32.129	1.5	Old18	Enc03
3	1	9	2.3819999999999997	33.617	3.0	36.626	1.0	Old75	Enc04
4	1	8	1.922	37.613	3.0	40.621	8.5	Old54	Enc05
5	1	9	1.845	49.113	3.0	52.122	2.0	Old52	Enc06
6	1	8	1.646	54.11199999999999	3.0	57.121	2.5	Old31	Enc07
7	0	8	1.051	59.611000000000004	3.0	62.62	1.5	False	CTL01
8	0	5	1.1059999999999999	64.108	3.0	67.117	1.5	False	CTL02
9	1	6	1.9369999999999998	68.605	3.0	71.61399999999998	0.5	Old43	Enc08
10	0	6	1.659	72.115	3.0	75.124	0.5	False	CTL03
11	1	5	1.771	75.626	3.0	78.635	2.0	Old22	Enc09
12	1	6	1.253	80.624	3.0	83.633	1.5	Old39	Enc10
13	0	8	1.06	85.12100000000002	3.0	88.13	2.0	False	CTL04
14	1	6	1.758	90.119	3.0	93.128	7.5	Old04	Enc11
15	1	8	1.492	100.617	3.0	103.626	5.0	Old14	Enc12
16	1	5	1.732	108.624	3.0	111.633	1.5	Old66	Enc13
17	1	9	1.5630000000000002	113.12100000000001	3.0	116.13	3.0	Old17	Enc14
18	1	9	1.266	119.12200000000001	3.0	122.131	1.0	Old33	Enc15
19	1	5	2.03	123.134	3.0	126.14299999999999	1.5	Old29	Enc16
20	1	5	0.0	127.631	3.0	130.64	8.5	Old23	Enc17
21	1	5	0.8390000000000001	139.132	3.0	142.141	2.0	Old13	Enc18
22	0	8	0.6890000000000001	144.13	3.0	147.139	1.0	False	CTL05
23	0	5	0.821	148.142	3.0	151.151	1.5	False	CTL06
24	1	8	1.5719999999999998	152.639	3.0	155.64700000000002	6.5	Old47	Enc19
25	1	6	1.005	162.15	3.0	165.15900000000002	1.5	Old76	Enc20
26	1	5	1.371	166.64700000000002	3.0	169.65599999999998	6.5	Old57	Enc21
27	0	5	0.8270000000000001	176.15900000000002	3.0	179.168	3.5	False	CTL07
28	1	6	0.733	182.66099999999997	3.0	185.67	8.0	Old69	Enc22
29	1	5	1.06	193.66099999999997	3.0	196.67	13.0	Old08	Enc23
30	0	6	0.7509999999999999	209.658	3.0	212.667	1.0	False	CTL08
31	1	8	1.091	213.65400000000002	3.0	216.66299999999998	2.5	Old10	Enc24
32	1	5	1.736	219.153	3.0	222.162	1.5	Old40	Enc25
33	1	9	1.5659999999999998	223.65	3.0	226.65900000000002	3.5	Old53	Enc26
34	1	8	1.239	230.153	3.0	233.162	2.0	Old42	Enc27
35	1	9	1.713	235.15099999999998	3.0	238.16	3.0	Old19	Enc28
36	1	8	1.936	241.15200000000002	3.0	244.16099999999997	7.0	Old36	Enc29
37	1	6	1.9780000000000002	251.149	3.0	254.158	1.0	Old59	Enc30
38	0	9	0.9420000000000001	255.16099999999997	3.0	258.17	0.5	False	CTL09
