	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	11.533	3.0	14.542	5.5	False	CTL01
1	20.042	3.0	23.051	0.5	Old58	Enc01
2	23.552	3.0	26.561	1.0	Old08	Enc02
3	27.547	3.0	30.556	1.0	Old17	Enc03
4	31.543	3.0	34.552	1.5	Old68	Enc04
5	36.039	3.0	39.048	2.0	Old62	Enc05
6	41.038	3.0	44.04600000000001	3.0	Old52	Enc06
7	47.03899999999999	3.0	50.048	0.5	False	CTL02
8	50.549	3.0	53.558	4.0	False	CTL03
9	57.553	3.0	60.562	2.5	Old33	Enc07
10	63.053	3.0	66.062	1.5	False	CTL04
11	67.55	3.0	70.559	2.0	Old50	Enc08
12	72.548	3.0	75.557	3.5	Old26	Enc09
13	79.051	3.0	82.059	0.5	False	CTL05
14	82.561	3.0	85.57	2.5	Old30	Enc10
15	88.061	3.0	91.07	0.5	Old03	Enc11
16	91.571	3.0	94.58	1.0	Old18	Enc12
17	95.583	3.0	98.59200000000001	1.5	Old69	Enc13
18	100.08	3.0	103.089	2.5	Old15	Enc14
19	105.579	3.0	108.588	3.0	Old36	Enc15
20	111.581	3.0	114.59	1.0	Old38	Enc16
21	115.593	3.0	118.601	1.5	Old23	Enc17
22	120.089	3.0	123.098	1.5	False	CTL06
23	124.586	3.0	127.595	1.0	Old06	Enc18
24	128.598	3.0	131.607	2.5	Old42	Enc19
25	134.098	3.0	137.106	2.5	False	CTL07
26	139.597	3.0	142.606	0.5	Old71	Enc20
27	143.108	3.0	146.117	5.5	Old61	Enc21
28	151.616	3.0	154.625	5.5	Old73	Enc22
29	160.125	3.0	163.134	2.0	Old12	Enc23
30	165.123	3.0	168.132	1.0	Old02	Enc24
31	169.118	3.0	172.127	3.0	Old48	Enc25
32	175.12	3.0	178.128	3.5	Old63	Enc26
33	181.622	3.0	184.631	0.5	False	CTL08
34	185.133	3.0	188.142	1.5	False	CTL09
35	189.629	3.0	192.638	9.5	False	CTL10
36	202.133	3.0	205.142	2.0	False	CTL11
37	207.131	3.0	210.14	2.0	Old45	Enc27
38	212.13	3.0	215.138	1.0	False	CTL12
39	216.141	3.0	219.15	0.5	Old21	Enc28
40	219.652	3.0	222.661	0.5	False	CTL13
41	223.162	3.0	226.171	2.0	Old35	Enc29
42	228.161	3.0	231.169	4.5	Old64	Enc30
43	235.666	3.0	238.675	3.5	Old13	Enc31
44	242.169	3.0	245.178	8.0	Old74	Enc32
45	253.168	3.0	256.177	9.0	Old22	Enc33
46	265.171	3.0	268.18	0.5	Old20	Enc34
47	268.681	3.0	271.69	2.5	False	CTL14
48	274.181	3.0	277.19	8.5	Old66	Enc35
49	285.682	3.0	288.691	0.5	Old09	Enc36
50	289.192	3.0	292.201	5.5	Old10	Enc37
51	297.701	3.0	300.71	3.0	Old40	Enc38
52	303.702	3.0	306.711	4.0	False	CTL15
53	310.706	3.0	313.715	6.5	False	CTL16
54	320.218	3.0	323.227	0.5	Old53	Enc39
55	323.728	3.0	326.737	11.0	Old65	Enc40
56	338.2380000000001	3.0	341.247	9.5	Old72	Enc41
57	350.742	3.0	353.751	1.0	False	CTL17
58	354.754	3.0	357.763	5.5	Old54	Enc42
59	363.2619999999999	3.0	366.271	1.5	Old25	Enc43
60	367.759	3.0	370.768	1.0	Old27	Enc44
61	371.771	3.0	374.78	2.0	False	CTL18
62	376.769	3.0	379.778	3.5	Old14	Enc45
63	383.272	3.0	386.281	1.5	Old34	Enc46
64	387.768	3.0	390.777	0.5	False	CTL19
65	391.279	3.0	394.288	2.5	False	CTL20
66	396.779	3.0	399.787	0.5	False	CTL21
67	400.289	3.0	403.298	2.5	False	CTL22
68	405.789	3.0	408.798	2.0	False	CTL23
69	410.787	3.0	413.796	11.0	False	CTL24
70	424.795	3.0	427.804	1.0	Old31	Enc47
71	428.79	3.0	431.799	1.5	Old07	Enc48
72	433.287	3.0	436.296	0.5	Old43	Enc49
73	436.798	3.0	439.806	0.5	Old51	Enc50
74	440.308	3.0	443.317	2.0	Old11	Enc51
75	445.306	3.0	448.315	1.0	False	CTL25
76	449.301	3.0	452.31	2.0	False	CTL26
77	454.3	3.0	457.309	4.0	Old46	Enc52
78	461.304	3.0	464.313	4.5	Old57	Enc53
79	468.809	3.0	471.818	8.5	Old44	Enc54
80	480.31	3.0	483.319	1.0	Old60	Enc55
81	484.305	3.0	487.314	6.0	False	CTL27
82	493.316	3.0	496.325	1.5	Old39	Enc56
83	497.812	3.0	500.821	13.0	False	CTL28
84	513.81	3.0	516.819	1.5	Old55	Enc57
85	518.307	3.0	521.315	1.5	Old77	Enc58
86	522.803	3.0	525.812	7.5	Old59	Enc59
87	533.3009999999999	3.0	536.31	1.5	False	CTL29
88	537.798	3.0	540.807	3.5	Old56	Enc60
89	544.3	3.0	547.309	1.0	False	CTL30
90	548.2959999999999	3.0	551.305	1.5	Old04	Enc61
91	552.7919999999999	3.0	555.8009999999999	3.5	False	CTL31
92	559.295	3.0	562.304	4.5	Old29	Enc62
93	566.8009999999999	3.0	569.81	3.0	False	CTL32
94	572.802	3.0	575.811	0.5	Old70	Enc63
95	576.312	3.0	579.321	8.0	Old75	Enc64
96	587.312	3.0	590.321	5.0	False	CTL33
97	595.319	3.0	598.328	0.5	False	CTL34
98	598.8290000000001	3.0	601.8380000000001	1.0	Old76	Enc65
99	602.825	3.0	605.8330000000001	11.0	Old67	Enc66
100	617.3340000000001	3.0	620.3430000000001	2.5	False	CTL35
101	622.8340000000001	3.0	625.8430000000001	2.0	Old05	Enc67
102	627.832	3.0	630.841	0.5	Old01	Enc68
103	631.3430000000001	3.0	634.352	1.0	Old28	Enc69
104	635.355	3.0	638.364	1.0	Old47	Enc70
105	639.366	3.0	642.375	0.5	Old32	Enc71
106	642.877	3.0	645.886	7.5	False	CTL36
107	653.375	3.0	656.3839999999999	15.0	Old24	Enc72
108	671.378	3.0	674.387	0.5	Old78	Enc73
109	674.8889999999999	3.0	677.898	1.0	False	CTL37
110	678.9010000000001	3.0	681.91	0.5	False	CTL38
111	682.4110000000001	3.0	685.42	9.0	Old41	Enc74
112	694.413	3.0	697.422	6.0	Old49	Enc75
113	703.424	3.0	706.433	10.0	False	CTL39
114	716.93	3.0	719.939	5.0	Old16	Enc76
115	724.938	3.0	727.947	1.0	Old37	Enc77
116	728.95	3.0	731.9580000000001	18.0	Old19	Enc78
