trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	CorrectSource	Stim_RT	onset	stimDurSec	fixOnsetSec	fixlen	ImageID	trial_type	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	9	1.272	111.566	3.0	114.565	4.5	Old28	Enc11	117.565	3.5	3.4989999999999952	229.131	False	3.5	3.4989999999999952	114.565
18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	5	1.348	119.065	3.0	122.065	7.0	Old30	Enc12	125.065	7.498999999999995	7.5	244.13	False	7.498999999999995	7.5	122.065
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	8	1.278	129.064	3.0	132.064	0.5	Old43	Enc13	135.064	9.998999999999995	9.998999999999995	264.128	False	9.998999999999995	9.998999999999995	132.064
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	8	1.753	132.564	3.0	135.563	2.0	Old45	Enc14	138.563	3.5	3.4989999999999952	271.12699999999995	False	3.5	3.4989999999999952	135.563
21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	9	1.189	137.563	3.0	140.563	1.0	Old46	Enc15	143.563	4.998999999999995	5.0	281.126	False	4.998999999999995	5.0	140.563
22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	8	1.23	141.563	3.0	144.563	1.0	Old48	Enc16	147.563	4.0	4.0	289.126	False	4.0	4.0	144.563
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	5	1.466	145.562	3.0	148.562	3.5	Old02	Enc17	151.562	3.9990000000000236	3.9990000000000236	297.124	False	3.999000000000024	3.999000000000024	148.562
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	8	1.454	156.062	3.0	159.061	2.0	Old31	Enc18	162.061	4.0	3.9989999999999952	318.12300000000005	False	4.0	3.9989999999999952	159.061
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	8	1.087	161.061	3.0	164.06099999999998	0.5	Old22	Enc19	167.06099999999998	4.998999999999995	4.999999999999972	328.12199999999996	False	4.998999999999995	4.999999999999972	164.06099999999998
27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	5	1.393	164.56099999999998	3.0	167.56099999999998	3.5	Old19	Enc20	170.56099999999998	3.4999999999999716	3.5	335.12199999999996	False	3.499999999999972	3.5	167.56099999999998
29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	9	1.109	181.05900000000003	3.0	184.05900000000003	2.5	Old40	Enc21	187.05900000000003	9.999000000000024	9.999000000000024	368.11800000000005	False	9.999000000000024	9.999000000000024	184.05900000000003
30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	9	0.956	186.55900000000003	3.0	189.55900000000003	5.0	Old18	Enc22	192.55900000000003	5.5	5.5	379.11800000000005	False	5.5	5.5	189.55900000000003
31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	6	1.337	194.558	3.0	197.558	1.0	Old12	Enc23	200.558	7.998999999999967	7.998999999999967	395.116	False	7.998999999999967	7.998999999999967	197.558
32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	8	1.501	198.558	3.0	201.558	10.0	Old25	Enc24	204.558	4.0	4.0	403.116	False	4.0	4.0	201.558
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	8	1.044	211.557	3.0	214.556	1.5	Old67	Enc25	217.556	12.998999999999995	12.998000000000019	429.113	False	12.998999999999995	12.99800000000002	214.556
34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	9	1.0759999999999998	216.056	3.0	219.056	0.5	Old15	Enc26	222.056	4.499000000000024	4.5	438.112	False	4.499000000000024	4.5	219.056
35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	5	1.242	219.556	3.0	222.556	2.5	Old73	Enc27	225.556	3.5	3.5	445.112	False	3.5	3.5	222.556
36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	6	0.8270000000000001	225.055	3.0	228.055	3.5	Old32	Enc28	231.055	5.498999999999995	5.498999999999995	456.11	False	5.498999999999995	5.498999999999995	228.055
41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	9	1.131	253.553	3.0	256.553	7.0	Old72	Enc29	259.553	9.998999999999995	10.0	513.106	False	9.998999999999995	10.0	256.553
42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	8	1.489	263.552	3.0	266.552	2.0	Old75	Enc30	269.552	9.999000000000024	9.999000000000024	533.104	False	9.999000000000024	9.999000000000024	266.552
44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	6	1.285	278.051	3.0	281.05	3.5	Old39	Enc31	284.05	9.5	9.499000000000024	562.101	False	9.5	9.499000000000024	281.05
45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	6	1.3130000000000002	284.55	3.0	287.55	2.5	Old05	Enc32	290.55	6.499000000000024	6.5	575.1	False	6.499000000000024	6.5	287.55
46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	9	1.045	290.05	3.0	293.04900000000004	4.0	Old09	Enc33	296.04900000000004	5.5	5.499000000000024	586.099	False	5.5	5.499000000000024	293.04900000000004
47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	8	1.241	297.04900000000004	3.0	300.04900000000004	3.5	Old58	Enc34	303.04900000000004	6.999000000000024	7.0	600.0980000000001	False	6.999000000000024	7.0	300.04900000000004
49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	9	1.3030000000000002	307.548	3.0	310.548	6.5	Old11	Enc35	313.548	4.0	4.0	621.096	False	4.0	4.0	310.548
52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	8	1.406	333.046	3.0	336.045	1.5	Old55	Enc36	339.045	5.5	5.499000000000024	672.091	False	5.5	5.499000000000024	336.045
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	9	1.176	337.545	3.0	340.545	1.0	Old14	Enc37	343.545	4.499000000000024	4.5	681.09	False	4.499000000000024	4.5	340.545
54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	6	1.405	341.545	3.0	344.545	3.0	Old49	Enc38	347.545	4.0	4.0	689.09	False	4.0	4.0	344.545
56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	5	1.837	353.04400000000004	3.0	356.04400000000004	1.0	Old21	Enc39	359.04400000000004	5.5	5.5	712.0880000000001	False	5.5	5.5	356.04400000000004
57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	6	0.821	357.04400000000004	3.0	360.043	9.0	Old24	Enc40	363.043	4.0	3.998999999999967	720.087	False	4.0	3.998999999999967	360.043
58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	6	1.338	369.042	3.0	372.042	1.5	Old71	Enc41	375.042	11.997999999999934	11.998999999999967	744.084	False	11.997999999999934	11.998999999999969	372.042
59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	8	1.418	373.542	3.0	376.542	8.5	Old29	Enc42	379.542	4.5	4.5	753.084	False	4.5	4.5	376.542
