	Condition	CorrectSource	Stim_RT
0	Enc	6	2.992
1	Enc	5	1.969
2	Enc	6	2.881
3	Enc	9	1.192
4	Enc	8	2.604
5	Enc	9	1.767
6	Enc	8	1.209
7	CTL	8	1.285
8	CTL	5	0.661
9	Enc	6	2.115
10	CTL	6	1.124
11	Enc	5	1.558
12	Enc	6	1.16
13	CTL	8	0.911
14	Enc	6	1.081
15	Enc	8	0.871
16	Enc	5	0.942
17	Enc	9	1.246
18	Enc	9	1.7
19	Enc	5	1.528
20	Enc	5	1.207
21	Enc	5	1.434
22	CTL	8	0.852
23	CTL	5	0.727
24	Enc	8	0.99
25	Enc	6	1.151
26	Enc	5	1.574
27	CTL	5	0.998
28	Enc	6	0.863
29	Enc	5	1.471
30	CTL	6	0.801
31	Enc	8	1.389
32	Enc	5	1.401
33	Enc	9	1.545
34	Enc	8	1.457
35	Enc	9	1.61
36	Enc	8	2.169
37	Enc	6	2.989
38	CTL	9	0.825
39	CTL	8	1.283
40	Enc	9	1.448
41	Enc	6	0.0
42	Enc	9	1.964
43	Enc	6	1.071
44	CTL	5	0.753
45	Enc	5	1.149
46	Enc	9	1.436
47	CTL	9	0.917
48	Enc	8	1.387
49	CTL	6	1.389
50	CTL	6	1.078
51	CTL	6	0.594
52	CTL	9	0.598
53	Enc	6	1.551
54	Enc	6	1.414
55	Enc	5	1.356
56	Enc	6	1.523
57	Enc	9	0.0
58	Enc	8	1.153
59	Enc	9	2.589
60	Enc	8	1.807
61	Enc	9	1.699
62	Enc	6	1.781
63	Enc	6	1.336
64	Enc	8	0.0
65	Enc	9	1.088
66	Enc	6	1.005
67	CTL	8	1.1
68	Enc	5	1.102
69	CTL	9	0.941
70	CTL	8	0.513
71	CTL	5	1.042
72	Enc	9	1.024
73	Enc	8	1.105
74	Enc	8	1.653
75	Enc	6	1.116
76	CTL	5	0.712
77	Enc	9	1.371
78	CTL	8	0.721
79	Enc	9	1.158
80	CTL	9	0.669
81	CTL	8	0.613
82	CTL	9	0.556
83	CTL	5	0.379
84	Enc	5	0.802
85	CTL	6	0.979
86	CTL	6	0.551
87	Enc	8	1.15
88	CTL	9	0.743
89	Enc	8	1.159
90	Enc	5	1.429
91	Enc	8	1.695
92	CTL	8	0.931
93	Enc	9	1.015
94	Enc	8	1.12
95	Enc	8	1.076
96	CTL	8	0.669
97	CTL	5	0.529
98	Enc	5	1.29
99	CTL	9	0.758
100	CTL	9	0.672
101	CTL	6	0.837
102	Enc	9	1.423
103	CTL	6	1.376
104	CTL	5	0.706
105	CTL	6	0.615
106	Enc	5	1.573
107	Enc	9	0.975
108	Enc	8	1.334
109	Enc	6	1.676
110	Enc	9	1.382
111	CTL	9	1.071
112	Enc	5	1.111
113	Enc	6	0.837
114	Enc	5	1.056
115	Enc	5	1.18
116	Enc	8	2.582
