	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	14.544	3.0	17.553	6.5	Old59	Enc01
1	24.055	3.0	27.064	2.0	Old06	Enc02
2	29.054	3.0	32.063	1.5	Old25	Enc03
3	33.551	3.0	36.56	1.0	Old69	Enc04
4	37.563	3.0	40.572	8.5	Old57	Enc05
5	49.06399999999999	3.0	52.073	2.0	Old45	Enc06
6	54.062	3.0	57.07100000000001	2.5	Old38	Enc07
7	59.562	3.0	62.57100000000001	1.5	False	CTL01
8	64.058	3.0	67.067	1.5	False	CTL02
9	68.555	3.0	71.564	0.5	Old48	Enc08
10	72.066	3.0	75.075	0.5	False	CTL03
11	75.57600000000001	3.0	78.585	2.0	Old22	Enc09
12	80.574	3.0	83.583	1.5	Old39	Enc10
13	85.071	3.0	88.08	2.0	False	CTL04
14	90.069	3.0	93.07799999999999	7.5	Old08	Enc11
15	100.567	3.0	103.576	5.0	Old16	Enc12
16	108.575	3.0	111.584	1.5	Old70	Enc13
17	113.071	3.0	116.08	3.0	Old26	Enc14
18	119.073	3.0	122.082	1.0	Old35	Enc15
19	123.085	3.0	126.094	1.5	Old37	Enc16
20	127.582	3.0	130.59	8.5	Old15	Enc17
21	139.083	3.0	142.092	2.0	Old02	Enc18
22	144.081	3.0	147.09	1.0	False	CTL05
23	148.093	3.0	151.102	1.5	False	CTL06
24	152.59	3.0	155.599	6.5	Old43	Enc19
25	162.101	3.0	165.11	1.5	Old78	Enc20
26	166.598	3.0	169.607	6.5	Old65	Enc21
27	176.11	3.0	179.119	3.5	False	CTL07
28	182.613	3.0	185.622	8.0	Old71	Enc22
29	193.612	3.0	196.621	13.0	Old05	Enc23
30	209.61	3.0	212.619	1.0	False	CTL08
31	213.622	3.0	216.631	2.5	Old07	Enc24
32	219.122	3.0	222.131	1.5	Old50	Enc25
33	223.618	3.0	226.627	3.5	Old53	Enc26
34	230.121	3.0	233.13	2.0	Old44	Enc27
35	235.12	3.0	238.128	3.0	Old19	Enc28
36	241.121	3.0	244.13	7.0	Old29	Enc29
37	251.117	3.0	254.126	1.0	Old64	Enc30
38	255.113	3.0	258.122	0.5	False	CTL09
39	258.623	3.0	261.632	1.0	False	CTL10
40	262.618	3.0	265.627	0.5	Old10	Enc31
41	266.129	3.0	269.138	7.0	Old75	Enc32
42	276.125	3.0	279.134	4.0	Old24	Enc33
43	283.13	3.0	286.139	2.0	Old20	Enc34
44	288.128	3.0	291.137	2.5	False	CTL11
45	293.628	3.0	296.637	4.5	Old77	Enc35
46	301.133	3.0	304.142	0.5	Old11	Enc36
47	304.644	3.0	307.653	3.0	False	CTL12
48	310.645	3.0	313.654	2.0	Old13	Enc37
49	315.643	3.0	318.652	0.5	False	CTL13
50	319.154	3.0	322.163	1.0	False	CTL14
51	323.166	3.0	326.175	2.5	False	CTL15
52	328.666	3.0	331.675	6.5	False	CTL16
53	338.177	3.0	341.186	9.5	Old52	Enc38
54	350.681	3.0	353.69	3.0	Old54	Enc39
55	356.683	3.0	359.692	3.0	Old60	Enc40
56	362.684	3.0	365.693	1.0	Old66	Enc41
57	366.696	3.0	369.705	2.0	Old61	Enc42
58	371.694	3.0	374.703	1.0	Old14	Enc43
59	375.69	3.0	378.699	0.5	Old31	Enc44
60	379.2	3.0	382.209	2.5	Old17	Enc45
61	384.7	3.0	387.709	8.5	Old33	Enc46
62	396.201	3.0	399.21	5.5	Old27	Enc47
63	404.71	3.0	407.719	2.0	Old09	Enc48
64	409.708	3.0	412.717	6.0	Old46	Enc49
65	418.718	3.0	421.727	6.0	Old41	Enc50
66	427.728	3.0	430.737	1.5	Old03	Enc51
67	432.225	3.0	435.234	2.0	False	CTL17
68	437.223	3.0	440.232	1.5	Old40	Enc52
69	441.72	3.0	444.729	4.0	False	CTL18
70	448.724	3.0	451.733	0.5	False	CTL19
71	452.235	3.0	455.244	6.0	False	CTL20
72	461.245	3.0	464.254	0.5	Old58	Enc53
73	464.756	3.0	467.765	2.5	Old51	Enc54
74	470.255	3.0	473.264	1.5	Old56	Enc55
75	474.752	3.0	477.761	2.5	Old28	Enc56
76	480.252	3.0	483.261	5.5	False	CTL21
77	488.761	3.0	491.77	4.5	Old63	Enc57
78	496.267	3.0	499.275	2.5	False	CTL22
79	501.766	3.0	504.775	6.5	Old76	Enc58
80	511.278	3.0	514.2869999999999	6.5	False	CTL23
81	520.79	3.0	523.799	1.5	False	CTL24
82	525.2869999999999	3.0	528.2959999999999	4.5	False	CTL25
83	532.7919999999999	3.0	535.8009999999999	1.5	False	CTL26
84	537.289	3.0	540.298	0.5	Old55	Enc59
85	540.8	3.0	543.809	10.0	False	CTL27
86	554.307	3.0	557.316	4.5	False	CTL28
87	561.812	3.0	564.821	2.0	Old62	Enc60
88	566.811	3.0	569.82	1.5	False	CTL29
89	571.307	3.0	574.316	12.0	Old12	Enc61
90	586.804	3.0	589.813	2.0	Old34	Enc62
91	591.802	3.0	594.811	1.0	Old72	Enc63
92	595.814	3.0	598.823	4.0	False	CTL30
93	602.818	3.0	605.827	0.5	Old67	Enc64
94	606.3290000000001	3.0	609.3380000000001	4.0	Old73	Enc65
95	613.3330000000001	3.0	616.342	3.5	Old74	Enc66
96	619.836	3.0	622.845	1.0	False	CTL31
97	623.8480000000001	3.0	626.857	0.5	False	CTL32
98	627.3580000000001	3.0	630.367	2.5	Old04	Enc67
99	632.8580000000001	3.0	635.867	0.5	False	CTL33
100	636.368	3.0	639.377	9.0	False	CTL34
101	648.371	3.0	651.38	2.0	False	CTL35
102	653.369	3.0	656.378	0.5	Old01	Enc68
103	656.88	3.0	659.8889999999999	2.0	False	CTL36
104	661.878	3.0	664.887	4.5	False	CTL37
105	669.3839999999999	3.0	672.393	4.5	False	CTL38
106	676.89	3.0	679.8989999999999	3.5	Old30	Enc69
107	683.3919999999999	3.0	686.4010000000001	1.5	Old47	Enc70
108	687.8889999999999	3.0	690.898	4.5	Old36	Enc71
109	695.395	3.0	698.404	0.5	Old21	Enc72
110	698.905	3.0	701.914	0.5	Old68	Enc73
111	702.416	3.0	705.425	5.0	False	CTL39
112	710.423	3.0	713.432	4.5	Old49	Enc74
