	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
0	OLD	fruit_blackberry_new.bmp	Old66	1	1	2.338	6	2227
1	OLD	food_softcheese.bmp	Old24	1	1	2.83	8	1708
2	OLD	fruit_lemon_new.bmp	Old69	1	1	2.845	9	3227
3	OLD	sporting_footballhelmet.bmp	Old57	1	1	2.336	8	3378
4	New	animal_seal.bmp	New38	1	2	2.154	8	3378
5	OLD	animal_zebra_old.bmp	Old13	1	1	2.497	9	2597
6	OLD	kitchen_scrubbing brush.bmp	Old36	1	1	1.731	8	1901
7	OLD	vegie_mushroom.bmp	Old76	1	1	0.759	9	3815
8	OLD	kitchen_white strainer.bmp	Old38	0	2	1.582	9	3815
9	New	musical_bagpipes.bmp	New35	1	2	1.22	9	3815
10	OLD	food_chocolatemilk.bmp	Old17	0	2	1.697	9	3815
11	New	vegie_broccoli.bmp	New36	0	1	0.939	8	18100
12	OLD	animal_chimpanzee.bmp	Old03	0	2	1.452	8	18100
13	New	musical_bongo drum.bmp	New23	1	2	1.936	8	18100
14	OLD	food_rawchicken.bmp	Old23	1	1	2.105	8	1788
15	OLD	food_toast.bmp	Old26	1	1	8.139	9	1015
16	OLD	musical_harmonica_new.bmp	Old47	1	1	1.381	9	869
17	OLD	sporting_boxing_gloves.bmp	Old56	1	1	2.288	8	890
18	New	musical_uculele_new.bmp	New39	0	1	1.781	6	1581
19	New	kitchen_spatula_old.bmp	New37	1	2	1.884	6	1581
20	OLD	musical_tuba.bmp	Old50	0	2	2.286	6	1581
21	OLD	hard_musical_recorder.bmp	Old40	1	1	1.737	5	978
22	OLD	musical_harp_new.bmp	Old43	1	1	4.434	8	912
23	OLD	sporting_fishing rod.bmp	Old59	1	1	2.171	6	835
24	OLD	animal_parrot.bmp	Old09	1	1	9.552	8	15018
25	New	food_bagel01.bmp	New17	1	2	2.532	8	15018
26	OLD	kitchen_coffee pot.bmp	Old29	1	1	1.125	5	2471
27	OLD	animal_siamese cat.bmp	Old12	1	1	2.858	8	1103
28	New	fruit_apricot_new.bmp	New04	1	2	3.289	8	1103
29	New	animal_gorilla.bmp	New15	1	2	1.492	8	1103
30	OLD	musical_violin_old.bmp	Old51	0	2	3.568	8	1103
31	OLD	food_baguette01.bmp	Old14	0	2	1.472	8	1103
32	New	musical_french horn_old.bmp	New12	1	2	2.284	8	1103
33	New	animal_horse.bmp	New20	1	2	2.47	8	1103
34	OLD	sporting_karate clothing.bmp	Old60	1	1	1.313	5	1243
35	OLD	vegie_green capsicum.bmp	Old75	0	2	4.007	5	1243
36	New	fruit_rasberry.bmp	New10	1	2	1.718	5	1243
37	OLD	vegie_garlic01a.bmp	Old74	1	1	5.832	9	1423
38	OLD	animal_dalmation_old.bmp	Old04	1	1	2.084	8	744
39	OLD	sporting_rollerblade.bmp	Old62	1	1	3.744	8	1762
40	New	musical_zamponia windflute.bmp	New29	1	2	2.163	8	1762
41	OLD	musical_xylophone_old.bmp	Old52	0	2	1.172	8	1762
42	New	fruit_granny smith apple.bmp	New16	1	2	1.675	8	1762
43	OLD	kitchen_big cooking pot.bmp	Old28	0	2	1.38	8	1762
44	New	fruit_cherry.bmp	Old67	1	1	2.403	9	833
45	OLD	animal_sheep.bmp	Old11	0	2	3.774	9	833
46	OLD	food_frenchfries.bmp	Old20	1	1	3.47	6	651
47	New	kitchen_fork_old.bmp	New18	1	2	2.135	6	651
48	New	food_drink.bmp	New05	1	2	0.984	6	651
49	New	vegie_snowpea01.bmp	New27	1	2	1.814	6	651
50	New	food_walnut01c.bmp	New34	1	2	1.02	6	651
51	OLD	sporting_skipping rope.bmp	Old63	1	1	1.392	9	671
52	OLD	food_shellpasta.bmp	Old25	1	1	1.698	6	622
53	New	vegie_cucumber.bmp	New33	1	2	1.722	6	622
54	OLD	food_cracker02.bmp	Old18	1	1	2.875	5	511
55	OLD	musical_piano_old.bmp	Old48	0	2	5.784	5	511
56	New	animal_pigeon.bmp	New32	1	2	1.007	5	511
57	New	vegie_pumpkin.bmp	New21	1	2	1.172	5	511
