trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	ImageID	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	155.088	3.0	158.08700000000002	1.5	Old03	Enc17	5	2.548	161.08700000000002	4.0	3.9990000000000236	316.175	False	4.0	3.999000000000024	158.08700000000002
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	172.58599999999998	3.0	175.58599999999998	1.0	Old38	Enc18	8	1.6	178.58599999999998	5.998999999999967	5.998999999999967	351.17199999999997	False	5.998999999999967	5.998999999999967	175.58599999999998
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	176.58599999999998	3.0	179.58599999999998	1.0	Old20	Enc19	8	1.659	182.58599999999998	4.0	4.0	359.17199999999997	False	4.0	4.0	179.58599999999998
27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	180.586	3.0	183.585	0.5	Old18	Enc20	5	2.04	186.585	4.000000000000028	3.9990000000000236	367.17100000000005	False	4.000000000000028	3.999000000000024	183.585
28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	184.085	3.0	187.085	3.5	Old76	Enc21	9	2.085	190.085	3.4989999999999952	3.5	374.17	False	3.4989999999999952	3.5	187.085
29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	190.585	3.0	193.585	4.5	Old15	Enc22	9	2.049	196.585	6.5	6.5	387.17	False	6.5	6.5	193.585
31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	210.583	3.0	213.583	3.5	Old12	Enc23	6	1.548	216.583	12.498999999999995	12.498999999999995	427.166	False	12.498999999999995	12.498999999999995	213.583
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	224.082	3.0	227.082	4.0	Old19	Enc24	8	1.5	230.082	6.998999999999995	6.998999999999995	454.164	False	6.998999999999995	6.998999999999995	227.082
34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	231.082	3.0	234.081	1.0	Old50	Enc25	8	1.679	237.081	7.0	6.998999999999995	468.163	False	7.0	6.998999999999995	234.081
35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	235.081	3.0	238.081	6.0	Old24	Enc26	9	2.009	241.081	3.9989999999999952	4.0	476.162	False	3.9989999999999952	4.0	238.081
36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	244.081	3.0	247.08	6.5	Old49	Enc27	5	1.5119999999999998	250.08	9.0	8.999000000000024	494.161	False	9.0	8.999000000000024	247.08
37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	253.58	3.0	256.58	2.0	Old32	Enc28	6	1.5519999999999998	259.58	9.499000000000024	9.499999999999972	513.16	False	9.499000000000024	9.499999999999972	256.58
38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	258.58	3.0	261.579	1.5	Old51	Enc29	9	2.132	264.579	4.999999999999972	4.999000000000024	523.159	False	4.999999999999972	4.999000000000024	261.579
39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	263.079	3.0	266.079	2.5	Old44	Enc30	8	1.812	269.079	4.499000000000024	4.5	532.158	False	4.499000000000024	4.5	266.079
40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	268.579	3.0	271.579	4.5	Old33	Enc31	6	1.832	274.579	5.5	5.5	543.158	False	5.5	5.5	271.579
41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	276.078	3.0	279.078	0.5	Old11	Enc32	6	1.937	282.078	7.498999999999967	7.498999999999967	558.156	False	7.498999999999967	7.498999999999967	279.078
43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	283.578	3.0	286.577	1.5	Old10	Enc33	9	1.877	289.577	4.0	3.9990000000000236	573.155	False	4.0	3.999000000000024	286.577
44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	288.077	3.0	291.077	2.0	Old64	Enc34	8	1.806	294.077	4.499000000000024	4.5	582.154	False	4.499000000000024	4.5	291.077
46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	300.076	3.0	303.076	2.0	Old13	Enc35	9	1.513	306.076	6.999000000000024	6.999000000000024	606.152	False	6.999000000000024	6.999000000000024	303.076
47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	305.076	3.0	308.076	2.5	Old56	Enc36	8	1.849	311.076	5.0	5.0	616.152	False	5.0	5.0	308.076
48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	310.575	3.0	313.575	2.0	Old26	Enc37	9	1.668	316.575	5.498999999999967	5.498999999999967	627.15	False	5.498999999999967	5.498999999999967	313.575
49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	315.575	3.0	318.575	14.0	Old66	Enc38	6	2.595	321.575	5.0	5.0	637.15	False	5.0	5.0	318.575
50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	333.074	3.0	336.07300000000004	4.0	Old21	Enc39	5	2.299	339.07300000000004	17.499000000000024	17.498000000000047	672.147	False	17.499000000000024	17.498000000000047	336.07300000000004
52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	344.57300000000004	3.0	347.57300000000004	1.0	Old25	Enc40	6	1.98	350.57300000000004	4.5	4.5	695.1460000000001	False	4.5	4.5	347.57300000000004
56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	368.071	3.0	371.071	2.5	Old47	Enc41	6	1.856	374.071	5.0	5.0	742.142	False	5.0	5.0	371.071
57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	373.571	3.0	376.57	3.0	Old28	Enc42	8	1.209	379.57	5.5	5.498999999999967	753.1410000000001	False	5.5	5.498999999999967	376.57
58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	379.57	3.0	382.57	3.0	Old35	Enc43	9	1.032	385.57	5.998999999999967	6.0	765.14	False	5.998999999999967	6.0	382.57
