	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	1	8	1.84	25.107	3.0	28.107	0.5	Old58	Enc01
1	0	6	1.3940000000000001	28.607	3.0	31.607	0.5	False	CTL01
2	1	5	0.39399999999999996	32.107	3.0	35.107	4.5	Old06	Enc02
3	1	5	0.395	39.606	3.0	42.606	2.0	Old54	Enc03
4	0	5	0.395	44.606	3.0	47.605	3.5	False	CTL02
5	0	6	1.396	51.105	3.0	54.105	1.5	False	CTL03
6	1	6	1.067	55.605	3.0	58.604	2.5	Old68	Enc04
7	1	5	1.396	61.104	3.0	64.104	1.0	Old77	Enc05
8	0	6	0.9590000000000001	65.104	3.0	68.104	3.0	False	CTL04
9	1	9	1.396	71.10300000000002	3.0	74.10300000000002	4.0	Old44	Enc06
10	0	9	0.833	78.10300000000002	3.0	81.102	0.5	False	CTL05
11	1	6	0.897	81.602	3.0	84.602	2.5	Old65	Enc07
12	0	9	0.397	87.102	3.0	90.102	2.5	False	CTL06
13	0	5	0.6679999999999999	92.601	3.0	95.601	3.5	False	CTL07
14	1	8	0.897	99.101	3.0	102.1	1.0	Old02	Enc08
15	1	9	1.8980000000000001	103.1	3.0	106.1	2.0	Old66	Enc09
16	1	5	1.8980000000000001	108.1	3.0	111.1	0.5	Old01	Enc10
17	1	9	0.898	111.6	3.0	114.59899999999999	4.5	Old30	Enc11
18	1	5	0.899	119.09899999999999	3.0	122.09899999999999	7.0	Old35	Enc12
19	1	8	0.858	129.09799999999998	3.0	132.09799999999998	0.5	Old42	Enc13
20	1	8	1.034	132.59799999999998	3.0	135.597	2.0	Old48	Enc14
21	1	9	0.9179999999999999	137.597	3.0	140.597	1.0	Old51	Enc15
22	1	8	0.9	141.597	3.0	144.597	1.0	Old40	Enc16
23	1	5	0.975	145.597	3.0	148.596	3.5	Old03	Enc17
24	0	8	0.401	152.096	3.0	155.096	1.0	False	CTL08
25	1	8	1.4	156.096	3.0	159.095	2.0	Old34	Enc18
26	1	8	1.218	161.095	3.0	164.095	0.5	Old24	Enc19
27	1	5	0.401	164.595	3.0	167.595	3.5	Old20	Enc20
28	0	8	0.857	171.09400000000002	3.0	174.09400000000002	7.0	False	CTL09
29	1	9	1.062	181.093	3.0	184.093	2.5	Old41	Enc21
30	1	9	0.902	186.593	3.0	189.592	5.0	Old19	Enc22
31	1	6	0.40299999999999997	194.592	3.0	197.592	1.0	Old10	Enc23
