	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	25.061	3.0	28.06	0.5	Old57	Enc01
1	28.56	3.0	31.56	0.5	False	CTL01
2	32.06	3.0	35.06	4.5	Old06	Enc02
3	39.56	3.0	42.559	2.0	Old61	Enc03
4	44.559	3.0	47.559	3.5	False	CTL02
5	51.059	3.0	54.058	1.5	False	CTL03
6	55.558	3.0	58.558	2.5	Old77	Enc04
7	61.058	3.0	64.058	1.0	Old78	Enc05
8	65.058	3.0	68.057	3.0	False	CTL04
9	71.057	3.0	74.057	4.0	Old47	Enc06
10	78.057	3.0	81.056	0.5	False	CTL05
11	81.556	3.0	84.556	2.5	Old56	Enc07
12	87.056	3.0	90.056	2.5	False	CTL06
13	92.555	3.0	95.555	3.5	False	CTL07
14	99.055	3.0	102.055	1.0	Old05	Enc08
15	103.055	3.0	106.054	2.0	Old67	Enc09
16	108.054	3.0	111.054	0.5	Old03	Enc10
17	111.554	3.0	114.554	4.5	Old27	Enc11
18	119.053	3.0	122.053	7.0	Old35	Enc12
19	129.053	3.0	132.052	0.5	Old45	Enc13
20	132.552	3.0	135.552	2.0	Old46	Enc14
21	137.552	3.0	140.552	1.0	Old50	Enc15
22	141.552	3.0	144.551	1.0	Old44	Enc16
23	145.551	3.0	148.551	3.5	Old01	Enc17
24	152.051	3.0	155.051	1.0	False	CTL08
25	156.05	3.0	159.05	2.0	Old38	Enc18
26	161.05	3.0	164.05	0.5	Old14	Enc19
27	164.55	3.0	167.55	3.5	Old20	Enc20
28	171.049	3.0	174.049	7.0	False	CTL09
29	181.049	3.0	184.048	2.5	Old51	Enc21
30	186.548	3.0	189.548	5.0	Old19	Enc22
31	194.547	3.0	197.548	1.0	Old09	Enc23
32	198.547	3.0	201.547	10.0	Old16	Enc24
33	211.546	3.0	214.546	1.5	Old75	Enc25
34	216.046	3.0	219.046	0.5	Old23	Enc26
35	219.545	3.0	222.545	2.5	Old72	Enc27
36	225.045	3.0	228.045	3.5	Old28	Enc28
37	231.545	3.0	234.544	1.0	False	CTL10
38	235.544	3.0	238.544	0.5	False	CTL11
39	239.044	3.0	242.044	1.5	False	CTL12
40	243.544	3.0	246.543	7.0	False	CTL13
41	253.543	3.0	256.543	7.0	Old66	Enc29
42	263.542	3.0	266.542	2.0	Old70	Enc30
43	268.542	3.0	271.541	6.5	False	CTL14
44	278.041	3.0	281.041	3.5	Old36	Enc31
45	284.54	3.0	287.54	2.5	Old07	Enc32
46	290.04	3.0	293.04	4.0	Old12	Enc33
47	297.039	3.0	300.039	3.5	Old55	Enc34
48	303.539	3.0	306.539	1.0	False	CTL15
49	307.539	3.0	310.538	6.5	Old11	Enc35
50	317.038	3.0	320.038	7.5	False	CTL16
51	327.537	3.0	330.537	2.5	False	CTL17
52	333.037	3.0	336.036	1.5	Old62	Enc36
53	337.536	3.0	340.536	1.0	Old17	Enc37
54	341.536	3.0	344.536	3.0	Old42	Enc38
55	347.535	3.0	350.535	2.5	False	CTL18
56	353.035	3.0	356.035	1.0	Old21	Enc39
57	357.035	3.0	360.034	9.0	Old15	Enc40
58	369.034	3.0	372.034	1.5	Old69	Enc41
59	373.533	3.0	376.533	8.5	Old29	Enc42
60	385.033	3.0	388.032	8.0	Old37	Enc43
61	396.032	3.0	399.031	1.5	False	CTL19
62	400.531	3.0	403.531	5.0	Old52	Enc44
63	408.531	3.0	411.53	1.0	False	CTL20
64	412.53	3.0	415.53	3.0	False	CTL21
65	418.53	3.0	421.53	5.0	Old54	Enc45
66	426.529	3.0	429.529	0.5	False	CTL22
67	430.029	3.0	433.029	1.5	Old63	Enc46
68	434.529	3.0	437.528	0.5	Old49	Enc47
69	438.028	3.0	441.028	2.0	Old33	Enc48
70	443.028	3.0	446.028	1.5	Old22	Enc49
71	447.528	3.0	450.527	1.0	Old10	Enc50
72	451.527	3.0	454.527	2.5	Old59	Enc51
73	457.027	3.0	460.027	5.5	Old76	Enc52
74	465.526	3.0	468.526	2.5	False	CTL23
75	471.026	3.0	474.026	1.5	Old26	Enc53
76	475.525	3.0	478.525	0.5	False	CTL24
77	479.025	3.0	482.025	3.0	Old68	Enc54
78	485.025	3.0	488.024	3.5	Old30	Enc55
79	491.524	3.0	494.524	7.5	Old32	Enc56
80	502.023	3.0	505.023	2.5	Old40	Enc57
81	507.523	3.0	510.523	0.5	False	CTL25
82	511.023	3.0	514.0219999999999	1.0	Old24	Enc58
83	515.0219999999999	3.0	518.0219999999999	4.0	Old41	Enc59
84	522.0219999999999	3.0	525.0219999999999	11.0	Old71	Enc60
85	536.521	3.0	539.52	0.5	False	CTL26
86	540.02	3.0	543.02	4.0	False	CTL27
87	547.02	3.0	550.02	0.5	False	CTL28
88	550.52	3.0	553.519	2.5	Old39	Enc61
89	556.019	3.0	559.019	3.0	Old64	Enc62
90	562.019	3.0	565.018	1.0	False	CTL29
91	566.018	3.0	569.018	2.0	Old02	Enc63
92	571.018	3.0	574.018	0.5	Old13	Enc64
93	574.518	3.0	577.5169999999999	7.0	False	CTL30
94	584.5169999999999	3.0	587.5169999999999	0.5	Old60	Enc65
95	588.0169999999999	3.0	591.016	0.5	Old43	Enc66
96	591.516	3.0	594.516	0.5	False	CTL31
97	595.016	3.0	598.016	1.5	False	CTL32
98	599.516	3.0	602.516	3.0	Old53	Enc67
99	605.515	3.0	608.515	1.5	Old34	Enc68
100	610.015	3.0	613.015	4.5	False	CTL33
101	617.514	3.0	620.514	0.5	False	CTL34
102	621.014	3.0	624.014	8.0	Old08	Enc69
103	632.013	3.0	635.013	1.0	Old65	Enc70
104	636.013	3.0	639.013	4.5	False	CTL35
105	643.512	3.0	646.512	2.0	False	CTL36
106	648.512	3.0	651.512	1.0	Old73	Enc71
107	652.512	3.0	655.5110000000001	2.0	Old04	Enc72
108	657.5110000000001	3.0	660.5110000000001	2.0	False	CTL37
109	662.5110000000001	3.0	665.5110000000001	10.0	False	CTL38
110	675.51	3.0	678.51	3.5	Old74	Enc73
111	682.0089999999999	3.0	685.0089999999999	9.0	Old25	Enc74
112	694.008	3.0	697.008	0.5	False	CTL39
113	697.508	3.0	700.508	7.0	Old48	Enc75
114	707.507	3.0	710.507	12.0	Old58	Enc76
115	723.0060000000001	3.0	726.0060000000001	2.5	Old31	Enc77
116	728.5060000000001	3.0	731.505	18.0	Old18	Enc78
