	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	25.107	3.0	28.107	0.5	Old58	Enc01
1	28.607	3.0	31.607	0.5	False	CTL01
2	32.107	3.0	35.107	4.5	Old06	Enc02
3	39.606	3.0	42.606	2.0	Old54	Enc03
4	44.606	3.0	47.605	3.5	False	CTL02
5	51.105	3.0	54.105	1.5	False	CTL03
6	55.605	3.0	58.604	2.5	Old68	Enc04
7	61.104	3.0	64.104	1.0	Old77	Enc05
8	65.104	3.0	68.104	3.0	False	CTL04
9	71.10300000000001	3.0	74.10300000000001	4.0	Old44	Enc06
10	78.10300000000001	3.0	81.102	0.5	False	CTL05
11	81.602	3.0	84.602	2.5	Old65	Enc07
12	87.102	3.0	90.102	2.5	False	CTL06
13	92.601	3.0	95.601	3.5	False	CTL07
14	99.101	3.0	102.1	1.0	Old02	Enc08
15	103.1	3.0	106.1	2.0	Old66	Enc09
16	108.1	3.0	111.1	0.5	Old01	Enc10
17	111.6	3.0	114.599	4.5	Old30	Enc11
18	119.099	3.0	122.099	7.0	Old35	Enc12
19	129.098	3.0	132.098	0.5	Old42	Enc13
20	132.598	3.0	135.597	2.0	Old48	Enc14
21	137.597	3.0	140.597	1.0	Old51	Enc15
22	141.597	3.0	144.597	1.0	Old40	Enc16
23	145.597	3.0	148.596	3.5	Old03	Enc17
24	152.096	3.0	155.096	1.0	False	CTL08
25	156.096	3.0	159.095	2.0	Old34	Enc18
26	161.095	3.0	164.095	0.5	Old24	Enc19
27	164.595	3.0	167.595	3.5	Old20	Enc20
28	171.094	3.0	174.094	7.0	False	CTL09
29	181.093	3.0	184.093	2.5	Old41	Enc21
30	186.593	3.0	189.592	5.0	Old19	Enc22
31	194.592	3.0	197.592	1.0	Old10	Enc23
32	198.592	3.0	201.591	10.0	Old25	Enc24
33	211.59	3.0	214.59	1.5	Old78	Enc25
34	216.09	3.0	219.09	0.5	Old18	Enc26
35	219.59	3.0	222.59	2.5	Old75	Enc27
