	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	25.032	3.0	28.041	0.5	Old53	Enc01
1	28.542	3.0	31.551	0.5	False	CTL01
2	32.052	3.0	35.061	4.5	Old07	Enc02
3	39.558	3.0	42.567	2.0	Old58	Enc03
4	44.557	3.0	47.566	3.5	False	CTL02
5	51.059	3.0	54.068	1.5	False	CTL03
6	55.556	3.0	58.565	2.5	Old71	Enc04
7	61.056	3.0	64.065	1.0	Old72	Enc05
8	65.068	3.0	68.077	3.0	False	CTL04
9	71.069	3.0	74.078	4.0	Old41	Enc06
10	78.07300000000001	3.0	81.082	0.5	False	CTL05
11	81.584	3.0	84.59299999999999	2.5	Old60	Enc07
12	87.084	3.0	90.09299999999999	2.5	False	CTL06
13	92.583	3.0	95.59200000000001	3.5	False	CTL07
14	99.086	3.0	102.095	1.0	Old09	Enc08
15	103.081	3.0	106.09	2.0	Old67	Enc09
16	108.08	3.0	111.089	0.5	Old10	Enc10
17	111.59	3.0	114.599	4.5	Old37	Enc11
18	119.096	3.0	122.105	7.0	Old27	Enc12
19	129.092	3.0	132.101	0.5	Old51	Enc13
20	132.603	3.0	135.612	2.0	Old47	Enc14
21	137.601	3.0	140.61	1.0	Old50	Enc15
22	141.596	3.0	144.605	1.0	Old49	Enc16
23	145.592	3.0	148.601	3.5	Old03	Enc17
24	152.095	3.0	155.104	1.0	False	CTL08
25	156.107	3.0	159.116	2.0	Old34	Enc18
26	161.105	3.0	164.114	0.5	Old26	Enc19
27	164.615	3.0	167.624	3.5	Old21	Enc20
28	171.118	3.0	174.127	7.0	False	CTL09
29	181.115	3.0	184.124	2.5	Old52	Enc21
30	186.614	3.0	189.623	5.0	Old23	Enc22
31	194.622	3.0	197.631	1.0	Old04	Enc23
32	198.634	3.0	201.643	10.0	Old22	Enc24
33	211.639	3.0	214.648	1.5	Old66	Enc25
34	216.136	3.0	219.145	0.5	Old18	Enc26
35	219.646	3.0	222.655	2.5	Old74	Enc27
36	225.146	3.0	228.155	3.5	Old32	Enc28
37	231.649	3.0	234.658	1.0	False	CTL10
38	235.661	3.0	238.67	0.5	False	CTL11
39	239.171	3.0	242.18	1.5	False	CTL12
40	243.668	3.0	246.677	7.0	False	CTL13
41	253.665	3.0	256.674	7.0	Old78	Enc29
42	263.661	3.0	266.67	2.0	Old70	Enc30
43	268.659	3.0	271.668	6.5	False	CTL14
44	278.155	3.0	281.164	3.5	Old28	Enc31
45	284.657	3.0	287.666	2.5	Old11	Enc32
46	290.157	3.0	293.166	4.0	Old06	Enc33
47	297.161	3.0	300.17	3.5	Old57	Enc34
48	303.664	3.0	306.673	1.0	False	CTL15
49	307.659	3.0	310.668	6.5	Old08	Enc35
50	317.154	3.0	320.163	7.5	False	CTL16
51	327.652	3.0	330.661	2.5	False	CTL17
52	333.152	3.0	336.161	1.5	Old54	Enc36
53	337.649	3.0	340.658	1.0	Old15	Enc37
54	341.661	3.0	344.67	3.0	Old43	Enc38
55	347.662	3.0	350.671	2.5	False	CTL18
56	353.162	3.0	356.171	1.0	Old16	Enc39
57	357.174	3.0	360.183	9.0	Old14	Enc40
58	369.177	3.0	372.186	1.5	Old75	Enc41
59	373.673	3.0	376.682	8.5	Old38	Enc42
60	385.174	3.0	388.183	8.0	Old36	Enc43
61	396.174	3.0	399.183	1.5	False	CTL19
62	400.671	3.0	403.68	5.0	Old48	Enc44
63	408.6780000000001	3.0	411.687	1.0	False	CTL20
64	412.69	3.0	415.699	3.0	False	CTL21
65	418.691	3.0	421.7	5.0	Old62	Enc45
66	426.698	3.0	429.707	0.5	False	CTL22
67	430.209	3.0	433.218	1.5	Old55	Enc46
68	434.706	3.0	437.715	0.5	Old44	Enc47
69	438.216	3.0	441.225	2.0	Old39	Enc48
70	443.214	3.0	446.223	1.5	Old19	Enc49
71	447.711	3.0	450.72	1.0	Old02	Enc50
72	451.706	3.0	454.715	2.5	Old63	Enc51
73	457.206	3.0	460.215	5.5	Old73	Enc52
74	465.715	3.0	468.724	2.5	False	CTL23
75	471.215	3.0	474.224	1.5	Old24	Enc53
76	475.712	3.0	478.721	0.5	False	CTL24
77	479.222	3.0	482.231	3.0	Old76	Enc54
78	485.223	3.0	488.232	3.5	Old29	Enc55
79	491.726	3.0	494.735	7.5	Old33	Enc56
80	502.224	3.0	505.233	2.5	Old42	Enc57
